event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Denmark_score,England_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
23069,3930171,1,24,51,00:24:51.616,Ball Receipt*,Jude Bellingham,England,England,99.0,56.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,1,1,0,0,1,0,1,0,Pass,Declan Rice,England,24.0,47.0,Goal Keeper,Kasper Schmeichel,Denmark,False,21.0,False,True,False
23070,3930171,1,24,51,00:24:51.616,Goal Keeper,Kasper Schmeichel,Denmark,Denmark,14.7,23.8,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Jude Bellingham,England,24.0,51.0,Carry,Kasper Schmeichel,Denmark,True,105.3,False,False,False
23071,3930171,1,24,51,00:24:51.616,Carry,Kasper Schmeichel,Denmark,Denmark,14.7,23.8,,3.271637,From Keeper,,,,,,,,,,,,False,14.7,25.4,1.5999999999999979,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,1,0,1,1,0,0,Goal Keeper,Kasper Schmeichel,Denmark,24.0,51.0,Pass,Kasper Schmeichel,Denmark,True,105.3,False,False,False
23072,3930171,1,24,54,00:24:54.888,Pass,Kasper Schmeichel,Denmark,Denmark,14.7,25.4,,1.214583,From Keeper,Jannik Vestergaard,10.701869,Ground Pass,,1.1573159,19.0,35.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Kasper Schmeichel,Denmark,24.0,51.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,105.3,False,False,False
23073,3930171,1,24,56,00:24:56.103,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,19.0,35.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Kasper Schmeichel,Denmark,24.0,54.0,Carry,Jannik Vestergaard,Denmark,True,101.0,False,False,False
23074,3930171,1,24,56,00:24:56.103,Carry,Jannik Vestergaard,Denmark,Denmark,19.0,35.2,,0.901264,From Keeper,,,,,,,,,,,,False,21.4,34.1,2.6400757564888164,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,24.0,56.0,Pass,Jannik Vestergaard,Denmark,True,101.0,False,False,False
23075,3930171,1,24,57,00:24:57.004,Pass,Jannik Vestergaard,Denmark,Denmark,21.4,34.1,,1.0847,From Keeper,Andreas Christensen,12.4964,Ground Pass,,-0.87605804,29.4,24.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Jannik Vestergaard,Denmark,24.0,56.0,Ball Receipt*,Andreas Christensen,Denmark,True,98.6,False,False,False
23076,3930171,1,24,58,00:24:58.089,Ball Receipt*,Andreas Christensen,Denmark,Denmark,29.4,24.5,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Jannik Vestergaard,Denmark,24.0,57.0,Carry,Andreas Christensen,Denmark,True,90.6,False,False,False
23077,3930171,1,24,58,00:24:58.089,Carry,Andreas Christensen,Denmark,Denmark,29.4,24.5,,5.116092,From Keeper,,,,,,,,,,,,False,41.3,30.8,13.46476884316994,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Andreas Christensen,Denmark,24.0,58.0,Pass,Andreas Christensen,Denmark,True,90.6,False,False,False
23078,3930171,1,25,3,00:25:03.205,Pass,Andreas Christensen,Denmark,Denmark,41.3,30.8,,2.202455,From Keeper,Joachim Andersen,41.305206,Ground Pass,,1.3857458,48.9,71.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Andreas Christensen,Denmark,24.0,58.0,Ball Receipt*,Joachim Andersen,Denmark,True,78.7,False,False,False
23079,3930171,1,25,5,00:25:05.407,Ball Receipt*,Joachim Andersen,Denmark,Denmark,48.9,71.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Andreas Christensen,Denmark,25.0,3.0,Carry,Joachim Andersen,Denmark,True,71.1,False,False,False
23080,3930171,1,25,5,00:25:05.407,Carry,Joachim Andersen,Denmark,Denmark,48.9,71.4,,5.497262,From Keeper,,,,,,,,,,,,False,76.7,60.4,29.89715705547938,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Joachim Andersen,Denmark,25.0,5.0,Pass,Joachim Andersen,Denmark,True,71.1,False,False,False
23081,3930171,1,25,10,00:25:10.904,Pass,Joachim Andersen,Denmark,Denmark,76.7,60.4,,2.49803,From Keeper,Joakim Mæhle,20.991426,Ground Pass,,1.0303768,87.5,78.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Joachim Andersen,Denmark,25.0,5.0,Ball Receipt*,Joakim Mæhle,Denmark,True,43.3,False,False,False
23082,3930171,1,25,13,00:25:13.402,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,87.5,78.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Joachim Andersen,Denmark,25.0,10.0,Carry,Joakim Mæhle,Denmark,True,32.5,False,False,False
23083,3930171,1,25,13,00:25:13.402,Carry,Joakim Mæhle,Denmark,Denmark,87.5,78.4,,1.60568,From Keeper,,,,,,,,,,,,False,94.4,79.0,6.926037828369123,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Joakim Mæhle,Denmark,25.0,13.0,Pass,Joakim Mæhle,Denmark,True,32.5,False,False,False
23084,3930171,1,25,15,00:25:15.008,Pass,Joakim Mæhle,Denmark,Denmark,94.4,79.0,,1.10092,From Keeper,Joachim Andersen,14.373587,Ground Pass,,-0.5571244,106.6,71.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Joakim Mæhle,Denmark,25.0,13.0,Pressure,Declan Rice,England,False,25.599999999999994,False,False,False
23085,3930171,1,25,15,00:25:15.886,Pressure,Declan Rice,England,Denmark,13.8,9.8,,0.606216,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,1,0,0,1,0,0,0,Pass,Joakim Mæhle,Denmark,25.0,15.0,Ball Receipt*,Joachim Andersen,Denmark,False,106.2,False,False,False
23086,3930171,1,25,16,00:25:16.109,Ball Receipt*,Joachim Andersen,Denmark,Denmark,106.6,71.4,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Pressure,Declan Rice,England,25.0,15.0,Carry,Joachim Andersen,Denmark,True,13.400000000000006,False,True,True
23087,3930171,1,25,16,00:25:16.109,Carry,Joachim Andersen,Denmark,Denmark,106.6,71.4,True,0.916855,From Keeper,,,,,,,,,,,,False,105.2,73.6,2.6076809620810453,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Joachim Andersen,Denmark,25.0,16.0,Pass,Joachim Andersen,Denmark,True,13.400000000000006,False,True,False
23088,3930171,1,25,17,00:25:17.026,Pass,Joachim Andersen,Denmark,Denmark,105.2,73.6,,0.653843,From Keeper,Joakim Mæhle,7.2470684,Ground Pass,,2.2584677,100.6,79.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Joachim Andersen,Denmark,25.0,16.0,Ball Receipt*,Joakim Mæhle,Denmark,True,14.799999999999997,False,True,False
23089,3930171,1,25,17,00:25:17.680,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,100.6,79.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Joachim Andersen,Denmark,25.0,17.0,Carry,Joakim Mæhle,Denmark,True,19.400000000000006,False,True,False
23090,3930171,1,25,17,00:25:17.680,Carry,Joakim Mæhle,Denmark,Denmark,100.6,79.2,,1.147899,From Keeper,,,,,,,,,,,,False,101.6,79.0,1.0198039027185575,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Joakim Mæhle,Denmark,25.0,17.0,Pass,Joakim Mæhle,Denmark,True,19.400000000000006,False,True,False
23091,3930171,1,25,18,00:25:18.828,Pass,Joakim Mæhle,Denmark,Denmark,101.6,79.0,,1.286522,From Keeper,Jonas Older Wind,15.482894,Ground Pass,,-3.038068,86.2,77.4,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Joakim Mæhle,Denmark,25.0,17.0,Ball Receipt*,Jonas Older Wind,Denmark,True,18.400000000000006,False,True,False
23092,3930171,1,25,20,00:25:20.114,Ball Receipt*,Jonas Older Wind,Denmark,Denmark,86.2,77.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Joakim Mæhle,Denmark,25.0,18.0,Carry,Jonas Older Wind,Denmark,True,33.8,False,False,False
23093,3930171,1,25,20,00:25:20.114,Carry,Jonas Older Wind,Denmark,Denmark,86.2,77.4,,0.78529,From Keeper,,,,,,,,,,,,False,86.9,76.8,0.9219544457292965,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Jonas Older Wind,Denmark,25.0,20.0,Pass,Jonas Older Wind,Denmark,True,33.8,False,False,False
23094,3930171,1,25,20,00:25:20.899,Pass,Jonas Older Wind,Denmark,Denmark,86.9,76.8,,0.911132,From Keeper,Pierre-Emile Højbjerg,12.681088,Ground Pass,,-2.4175699,77.4,68.4,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Jonas Older Wind,Denmark,25.0,20.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,33.099999999999994,False,False,False
23095,3930171,1,25,21,00:25:21.811,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,77.4,68.4,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Jonas Older Wind,Denmark,25.0,20.0,Carry,Pierre-Emile Højbjerg,Denmark,True,42.599999999999994,False,False,False
23096,3930171,1,25,21,00:25:21.811,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,77.4,68.4,,0.784914,From Keeper,,,,,,,,,,,,False,77.8,66.7,1.7464249196572987,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,25.0,21.0,Pass,Pierre-Emile Højbjerg,Denmark,True,42.599999999999994,False,False,False
23097,3930171,1,25,22,00:25:22.595,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,77.8,66.7,,0.794453,From Keeper,Christian Dannemann Eriksen,12.364869,Ground Pass,,-0.32942304,89.5,62.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Pierre-Emile Højbjerg,Denmark,25.0,21.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,42.2,False,False,False
23098,3930171,1,25,23,00:25:23.390,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,89.5,62.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,0,1,1,1,0,Pass,Pierre-Emile Højbjerg,Denmark,25.0,22.0,Carry,Christian Dannemann Eriksen,Denmark,True,30.5,False,False,False
23099,3930171,1,25,23,00:25:23.390,Carry,Christian Dannemann Eriksen,Denmark,Denmark,89.5,62.7,,0.213426,From Keeper,,,,,,,,,,,,False,89.5,62.7,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,0,1,1,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,25.0,23.0,Pass,Christian Dannemann Eriksen,Denmark,True,30.5,False,False,False
23100,3930171,1,25,23,00:25:23.603,Pass,Christian Dannemann Eriksen,Denmark,Denmark,89.5,62.7,,0.986867,From Keeper,Pierre-Emile Højbjerg,13.720058,Ground Pass,,2.606173,77.7,69.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,0,1,1,1,0,Carry,Christian Dannemann Eriksen,Denmark,25.0,23.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,30.5,False,False,False
23101,3930171,1,25,24,00:25:24.590,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,77.7,69.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Christian Dannemann Eriksen,Denmark,25.0,23.0,Carry,Pierre-Emile Højbjerg,Denmark,True,42.3,False,False,False
23102,3930171,1,25,24,00:25:24.590,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,77.7,69.7,,0.451442,From Keeper,,,,,,,,,,,,False,78.8,70.3,1.2529964086141592,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,25.0,24.0,Pass,Pierre-Emile Højbjerg,Denmark,True,42.3,False,False,False
23103,3930171,1,25,25,00:25:25.042,Pass,Pierre-Emile Højbjerg,Denmark,Denmark,78.8,70.3,,1.4248,From Keeper,Joakim Mæhle,20.13579,Ground Pass,,0.4303266,97.1,78.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Pierre-Emile Højbjerg,Denmark,25.0,24.0,Ball Receipt*,Joakim Mæhle,Denmark,True,41.2,False,False,False
23104,3930171,1,25,26,00:25:26.466,Ball Receipt*,Joakim Mæhle,Denmark,Denmark,97.1,78.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Pierre-Emile Højbjerg,Denmark,25.0,25.0,Carry,Joakim Mæhle,Denmark,True,22.900000000000006,False,True,False
23105,3930171,1,25,26,00:25:26.466,Carry,Joakim Mæhle,Denmark,Denmark,97.1,78.7,,1.689208,From Keeper,,,,,,,,,,,,False,99.8,79.0,2.7166155414412274,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Joakim Mæhle,Denmark,25.0,26.0,Pass,Joakim Mæhle,Denmark,True,22.900000000000006,False,True,False
23106,3930171,1,25,28,00:25:28.156,Pass,Joakim Mæhle,Denmark,Denmark,99.8,79.0,,1.21732,From Keeper,Pierre-Emile Højbjerg,9.304837,Ground Pass,,-2.7790484,91.1,75.7,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Joakim Mæhle,Denmark,25.0,26.0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,True,20.200000000000003,False,True,False
23107,3930171,1,25,29,00:25:29.373,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,Denmark,91.1,75.7,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Joakim Mæhle,Denmark,25.0,28.0,Carry,Pierre-Emile Højbjerg,Denmark,True,28.900000000000006,False,False,False
23108,3930171,1,25,29,00:25:29.373,Carry,Pierre-Emile Højbjerg,Denmark,Denmark,91.1,75.7,True,1.76732,From Keeper,,,,,,,,,,,,False,96.2,74.7,5.197114584074521,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Pierre-Emile Højbjerg,Denmark,25.0,29.0,Pressure,Phil Foden,England,False,28.900000000000006,False,False,False
23109,3930171,1,25,30,00:25:30.590,Pressure,Phil Foden,England,Denmark,21.9,5.4,,0.549906,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,0,0,1,0,0,0,Carry,Pierre-Emile Højbjerg,Denmark,25.0,29.0,Dribble,Pierre-Emile Højbjerg,Denmark,False,98.1,False,False,False
23110,3930171,1,25,31,00:25:31.140,Dribble,Pierre-Emile Højbjerg,Denmark,Denmark,96.2,74.7,True,0.0,From Keeper,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Pressure,Phil Foden,England,25.0,30.0,Duel,Phil Foden,England,False,23.799999999999997,False,True,True
23111,3930171,1,25,31,00:25:31.140,Duel,Phil Foden,England,Denmark,23.9,5.4,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,1,0,0,1,0,0,0,Dribble,Pierre-Emile Højbjerg,Denmark,25.0,31.0,Ball Recovery,Joachim Andersen,Denmark,False,96.1,False,False,False
23112,3930171,1,25,32,00:25:32.837,Ball Recovery,Joachim Andersen,Denmark,Denmark,84.8,68.4,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Duel,Phil Foden,England,25.0,31.0,Carry,Joachim Andersen,Denmark,True,35.2,False,False,False
23113,3930171,1,25,32,00:25:32.837,Carry,Joachim Andersen,Denmark,Denmark,84.8,68.4,,2.052659,From Keeper,,,,,,,,,,,,False,84.8,67.6,0.8000000000000114,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Recovery,Joachim Andersen,Denmark,25.0,32.0,Pass,Joachim Andersen,Denmark,True,35.2,False,False,False
23114,3930171,1,25,34,00:25:34.889,Pass,Joachim Andersen,Denmark,Denmark,84.8,67.6,,0.630172,From Keeper,Christian Dannemann Eriksen,8.772685,Ground Pass,,-1.1479424,88.4,59.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Joachim Andersen,Denmark,25.0,32.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,35.2,False,False,False
23115,3930171,1,25,35,00:25:35.520,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,88.4,59.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,0,1,1,1,0,Pass,Joachim Andersen,Denmark,25.0,34.0,Carry,Christian Dannemann Eriksen,Denmark,True,31.599999999999994,False,False,False
23116,3930171,1,25,35,00:25:35.520,Carry,Christian Dannemann Eriksen,Denmark,Denmark,88.4,59.6,,0.079999,From Keeper,,,,,,,,,,,,False,88.4,59.6,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,0,1,1,1,0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,25.0,35.0,Pass,Christian Dannemann Eriksen,Denmark,True,31.599999999999994,False,False,False
23117,3930171,1,25,35,00:25:35.600,Pass,Christian Dannemann Eriksen,Denmark,Denmark,88.4,59.6,,0.878564,From Keeper,Joachim Andersen,9.349332,Ground Pass,,2.5773244,80.5,64.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,0,1,1,1,0,Carry,Christian Dannemann Eriksen,Denmark,25.0,35.0,Ball Receipt*,Joachim Andersen,Denmark,True,31.599999999999994,False,False,False
23118,3930171,1,25,36,00:25:36.478,Ball Receipt*,Joachim Andersen,Denmark,Denmark,80.5,64.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Christian Dannemann Eriksen,Denmark,25.0,35.0,Carry,Joachim Andersen,Denmark,True,39.5,False,False,False
23119,3930171,1,25,36,00:25:36.478,Carry,Joachim Andersen,Denmark,Denmark,80.5,64.6,,0.08,From Keeper,,,,,,,,,,,,False,80.5,64.6,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Joachim Andersen,Denmark,25.0,36.0,Pass,Joachim Andersen,Denmark,True,39.5,False,False,False
23120,3930171,1,25,36,00:25:36.558,Pass,Joachim Andersen,Denmark,Denmark,80.5,64.6,,1.197139,From Keeper,Jannik Vestergaard,16.854969,Ground Pass,,-1.8906707,75.2,48.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Joachim Andersen,Denmark,25.0,36.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,39.5,False,False,False
23121,3930171,1,25,37,00:25:37.755,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,75.2,48.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Joachim Andersen,Denmark,25.0,36.0,Carry,Jannik Vestergaard,Denmark,True,44.8,False,False,False
23122,3930171,1,25,37,00:25:37.755,Carry,Jannik Vestergaard,Denmark,Denmark,75.2,48.6,,0.645689,From Keeper,,,,,,,,,,,,False,75.2,48.6,0.0,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,25.0,37.0,Pass,Jannik Vestergaard,Denmark,True,44.8,False,False,False
23123,3930171,1,25,38,00:25:38.401,Pass,Jannik Vestergaard,Denmark,Denmark,75.2,48.6,,0.641126,From Keeper,Morten Hjulmand,8.023091,Ground Pass,,-0.17539422,83.1,47.2,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Jannik Vestergaard,Denmark,25.0,37.0,Ball Receipt*,Morten Hjulmand,Denmark,True,44.8,False,False,False
23124,3930171,1,25,39,00:25:39.042,Ball Receipt*,Morten Hjulmand,Denmark,Denmark,83.1,47.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Jannik Vestergaard,Denmark,25.0,38.0,Carry,Morten Hjulmand,Denmark,True,36.900000000000006,False,False,False
23125,3930171,1,25,39,00:25:39.042,Carry,Morten Hjulmand,Denmark,Denmark,83.1,47.2,,0.14466,From Keeper,,,,,,,,,,,,False,83.1,47.2,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Morten Hjulmand,Denmark,25.0,39.0,Pass,Morten Hjulmand,Denmark,True,36.900000000000006,False,False,False
23126,3930171,1,25,39,00:25:39.187,Pass,Morten Hjulmand,Denmark,Denmark,83.1,47.2,,0.626154,From Keeper,Jannik Vestergaard,7.1386275,Ground Pass,,2.9441972,76.1,48.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Morten Hjulmand,Denmark,25.0,39.0,Ball Receipt*,Jannik Vestergaard,Denmark,True,36.900000000000006,False,False,False
23127,3930171,1,25,39,00:25:39.813,Ball Receipt*,Jannik Vestergaard,Denmark,Denmark,76.1,48.6,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Morten Hjulmand,Denmark,25.0,39.0,Carry,Jannik Vestergaard,Denmark,True,43.900000000000006,False,False,False
23128,3930171,1,25,39,00:25:39.813,Carry,Jannik Vestergaard,Denmark,Denmark,76.1,48.6,,1.198133,From Keeper,,,,,,,,,,,,False,78.5,49.6,2.6000000000000054,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Jannik Vestergaard,Denmark,25.0,39.0,Pass,Jannik Vestergaard,Denmark,True,43.900000000000006,False,False,False
23129,3930171,1,25,41,00:25:41.011,Pass,Jannik Vestergaard,Denmark,Denmark,78.5,49.6,,0.907391,From Keeper,Jonas Older Wind,14.006427,Ground Pass,,0.58206207,90.2,57.3,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Jannik Vestergaard,Denmark,25.0,39.0,Ball Receipt*,Jonas Older Wind,Denmark,True,41.5,False,False,False
23130,3930171,1,25,41,00:25:41.919,Ball Receipt*,Jonas Older Wind,Denmark,Denmark,90.2,57.3,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,0,1,1,0,0,Pass,Jannik Vestergaard,Denmark,25.0,41.0,Carry,Jonas Older Wind,Denmark,True,29.799999999999997,False,False,False
23131,3930171,1,25,41,00:25:41.919,Carry,Jonas Older Wind,Denmark,Denmark,90.2,57.3,,0.177323,From Keeper,,,,,,,,,,,,False,90.2,57.3,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,0,1,1,0,0,Ball Receipt*,Jonas Older Wind,Denmark,25.0,41.0,Pass,Jonas Older Wind,Denmark,True,29.799999999999997,False,False,False
23132,3930171,1,25,42,00:25:42.096,Pass,Jonas Older Wind,Denmark,Denmark,90.2,57.3,,0.840746,From Keeper,Christian Dannemann Eriksen,9.78366,Ground Pass,,-0.71306086,97.6,50.9,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,1,0,1,1,0,0,Carry,Jonas Older Wind,Denmark,25.0,41.0,Ball Receipt*,Christian Dannemann Eriksen,Denmark,True,29.799999999999997,False,False,False
23133,3930171,1,25,42,00:25:42.937,Ball Receipt*,Christian Dannemann Eriksen,Denmark,Denmark,97.6,50.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,1,0,1,1,1,0,Pass,Jonas Older Wind,Denmark,25.0,42.0,Carry,Christian Dannemann Eriksen,Denmark,True,22.400000000000006,False,True,False
