event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Ukraine_score,Belgium_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
36739,3938645,1,37,54,00:37:54.694,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,3.2,20.4,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Arthur Theate,Belgium,37.0,53.0,Carry,Jan Vertonghen,Belgium,True,116.8,False,False,False
36740,3938645,1,37,54,00:37:54.694,Carry,Jan Vertonghen,Belgium,Belgium,3.2,20.4,True,2.42372,From Goal Kick,,,,,,,,,,,,False,4.0,19.6,1.1313708498984738,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,37.0,54.0,Pressure,Artem Dovbyk,Ukraine,False,116.8,False,False,False
36741,3938645,1,37,57,00:37:57.032,Pressure,Artem Dovbyk,Ukraine,Belgium,110.8,59.3,,0.270899,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,1,0,1,2,4,0,0,Carry,Jan Vertonghen,Belgium,37.0,54.0,Pass,Jan Vertonghen,Belgium,False,9.200000000000003,False,True,False
36742,3938645,1,37,57,00:37:57.118,Pass,Jan Vertonghen,Belgium,Belgium,4.0,19.6,True,2.370145,From Goal Kick,Jeremy Doku,39.852856,High Pass,,-0.41312882,40.5,3.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Artem Dovbyk,Ukraine,37.0,57.0,Pressure,Oleksandr Tymchyk,Ukraine,False,116.0,False,False,True
36743,3938645,1,37,59,00:37:59.191,Pressure,Oleksandr Tymchyk,Ukraine,Belgium,76.1,76.3,,1.047163,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Pass,Jan Vertonghen,Belgium,37.0,57.0,Ball Receipt*,Jeremy Doku,Belgium,False,43.900000000000006,False,False,False
36744,3938645,1,37,59,00:37:59.488,Ball Receipt*,Jeremy Doku,Belgium,Belgium,40.5,3.6,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Oleksandr Tymchyk,Ukraine,37.0,59.0,Carry,Jeremy Doku,Belgium,True,79.5,False,False,True
36745,3938645,1,37,59,00:37:59.488,Carry,Jeremy Doku,Belgium,Belgium,40.5,3.6,True,2.939349,From Goal Kick,,,,,,,,,,,,False,51.2,13.1,14.308738588708652,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Jeremy Doku,Belgium,37.0,59.0,Pressure,Oleksandr Tymchyk,Ukraine,False,79.5,False,False,False
36746,3938645,1,38,1,00:38:01.389,Pressure,Oleksandr Tymchyk,Ukraine,Belgium,70.6,71.5,,1.315058,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Carry,Jeremy Doku,Belgium,37.0,59.0,Foul Committed,Oleksandr Tymchyk,Ukraine,True,49.400000000000006,False,False,False
36747,3938645,1,38,2,00:38:02.427,Foul Committed,Oleksandr Tymchyk,Ukraine,Belgium,68.9,67.0,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",{'advantage': True},0,0,0,1,0,1,2,4,0,0,Pressure,Oleksandr Tymchyk,Ukraine,38.0,1.0,Foul Won,Jeremy Doku,Belgium,False,51.099999999999994,False,False,True
36748,3938645,1,38,2,00:38:02.427,Foul Won,Jeremy Doku,Belgium,Belgium,51.2,13.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Foul Committed,Oleksandr Tymchyk,Ukraine,38.0,2.0,Carry,Jeremy Doku,Belgium,True,68.8,False,False,False
36749,3938645,1,38,2,00:38:02.427,Carry,Jeremy Doku,Belgium,Belgium,51.2,13.1,True,0.277347,From Goal Kick,,,,,,,,,,,,False,53.3,13.1,2.0999999999999943,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Foul Won,Jeremy Doku,Belgium,38.0,2.0,Dispossessed,Jeremy Doku,Belgium,True,68.8,False,False,False
36750,3938645,1,38,2,00:38:02.704,Dispossessed,Jeremy Doku,Belgium,Belgium,53.3,13.1,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Jeremy Doku,Belgium,38.0,2.0,Duel,Oleksandr Tymchyk,Ukraine,False,66.7,False,False,False
36751,3938645,1,38,2,00:38:02.704,Duel,Oleksandr Tymchyk,Ukraine,Belgium,66.8,67.0,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,0,1,2,4,0,0,Dispossessed,Jeremy Doku,Belgium,38.0,2.0,Ball Recovery,Georgiy Sudakov,Ukraine,True,53.2,False,False,False
36752,3938645,1,38,3,00:38:03.849,Ball Recovery,Georgiy Sudakov,Ukraine,Belgium,61.7,47.3,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Duel,Oleksandr Tymchyk,Ukraine,38.0,2.0,Ball Recovery,Kevin De Bruyne,Belgium,False,58.3,False,False,False
36753,3938645,1,38,5,00:38:05.084,Ball Recovery,Kevin De Bruyne,Belgium,Belgium,64.3,40.6,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Recovery,Georgiy Sudakov,Ukraine,38.0,3.0,Carry,Kevin De Bruyne,Belgium,True,55.7,False,False,False
36754,3938645,1,38,5,00:38:05.084,Carry,Kevin De Bruyne,Belgium,Belgium,64.3,40.6,,1.559133,From Goal Kick,,,,,,,,,,,,False,76.3,40.2,12.006664815842907,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Recovery,Kevin De Bruyne,Belgium,38.0,5.0,Pass,Kevin De Bruyne,Belgium,True,55.7,False,False,False
36755,3938645,1,38,6,00:38:06.643,Pass,Kevin De Bruyne,Belgium,Belgium,76.3,40.2,,0.442871,From Goal Kick,Leandro Trossard,6.809552,Ground Pass,Incomplete,0.52278906,82.2,43.6,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Kevin De Bruyne,Belgium,38.0,5.0,Ball Receipt*,Leandro Trossard,Belgium,True,43.7,False,False,False
36756,3938645,1,38,7,00:38:07.086,Ball Receipt*,Leandro Trossard,Belgium,Belgium,84.9,53.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Kevin De Bruyne,Belgium,38.0,6.0,Interception,Mykola Matvienko,Ukraine,False,35.099999999999994,False,False,False
36757,3938645,1,38,7,00:38:07.086,Interception,Mykola Matvienko,Ukraine,Belgium,37.9,36.5,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,0,1,2,4,0,0,Ball Receipt*,Leandro Trossard,Belgium,38.0,7.0,Pressure,Georgiy Sudakov,Ukraine,True,82.1,False,False,False
36758,3938645,1,38,9,00:38:09.598,Pressure,Georgiy Sudakov,Ukraine,Belgium,50.2,30.6,,0.660658,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Interception,Mykola Matvienko,Ukraine,38.0,7.0,Ball Recovery,Amadou Onana,Belgium,False,69.8,False,False,False
36759,3938645,1,38,9,00:38:09.658,Ball Recovery,Amadou Onana,Belgium,Belgium,65.1,49.5,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Pressure,Georgiy Sudakov,Ukraine,38.0,9.0,Carry,Amadou Onana,Belgium,True,54.900000000000006,False,False,True
36760,3938645,1,38,9,00:38:09.658,Carry,Amadou Onana,Belgium,Belgium,65.1,49.5,True,0.60114,From Goal Kick,,,,,,,,,,,,False,68.5,48.9,3.4525353003264194,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Ball Recovery,Amadou Onana,Belgium,38.0,9.0,Dribbled Past,Georgiy Sudakov,Ukraine,False,54.900000000000006,False,False,False
36761,3938645,1,38,10,00:38:10.259,Dribbled Past,Georgiy Sudakov,Ukraine,Belgium,51.6,31.2,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,1,0,1,2,4,0,0,Carry,Amadou Onana,Belgium,38.0,9.0,Dribble,Amadou Onana,Belgium,False,68.4,False,False,False
36762,3938645,1,38,10,00:38:10.259,Dribble,Amadou Onana,Belgium,Belgium,68.5,48.9,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Dribbled Past,Georgiy Sudakov,Ukraine,38.0,10.0,Carry,Amadou Onana,Belgium,True,51.5,False,False,False
36763,3938645,1,38,10,00:38:10.259,Carry,Amadou Onana,Belgium,Belgium,68.5,48.9,True,1.183562,From Goal Kick,,,,,,,,,,,,False,76.9,45.5,9.062008607367359,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,0,1,2,1,0,0,Dribble,Amadou Onana,Belgium,38.0,10.0,Ball Recovery,Kevin De Bruyne,Belgium,True,51.5,False,False,False
36764,3938645,1,38,11,00:38:11.443,Ball Recovery,Kevin De Bruyne,Belgium,Belgium,76.9,45.5,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Amadou Onana,Belgium,38.0,10.0,Carry,Kevin De Bruyne,Belgium,True,43.099999999999994,False,False,False
36765,3938645,1,38,11,00:38:11.443,Carry,Kevin De Bruyne,Belgium,Belgium,76.9,45.5,,0.615068,From Goal Kick,,,,,,,,,,,,False,76.9,47.0,1.5,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Ball Recovery,Kevin De Bruyne,Belgium,38.0,11.0,Pass,Kevin De Bruyne,Belgium,True,43.099999999999994,False,False,False
36766,3938645,1,38,12,00:38:12.058,Pass,Kevin De Bruyne,Belgium,Belgium,76.9,47.0,,2.07992,From Goal Kick,Timothy Castagne,17.980545,Ground Pass,,0.91950893,87.8,61.3,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,1,0,1,2,1,1,0,Carry,Kevin De Bruyne,Belgium,38.0,11.0,Ball Receipt*,Timothy Castagne,Belgium,True,43.099999999999994,False,False,False
36767,3938645,1,38,14,00:38:14.138,Ball Receipt*,Timothy Castagne,Belgium,Belgium,87.8,61.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Pass,Kevin De Bruyne,Belgium,38.0,12.0,Carry,Timothy Castagne,Belgium,True,32.2,False,False,False
36768,3938645,1,38,14,00:38:14.138,Carry,Timothy Castagne,Belgium,Belgium,87.8,61.3,,0.656675,From Goal Kick,,,,,,,,,,,,False,91.4,63.0,3.9812058474788854,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Timothy Castagne,Belgium,38.0,14.0,Pass,Timothy Castagne,Belgium,True,32.2,False,False,False
36769,3938645,1,38,14,00:38:14.794,Pass,Timothy Castagne,Belgium,Belgium,91.4,63.0,,1.00709,From Goal Kick,Leandro Trossard,8.915716,Ground Pass,,0.40341905,99.6,66.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,1,0,1,2,1,0,0,Carry,Timothy Castagne,Belgium,38.0,14.0,Ball Receipt*,Leandro Trossard,Belgium,True,28.599999999999994,False,False,False
36770,3938645,1,38,15,00:38:15.801,Ball Receipt*,Leandro Trossard,Belgium,Belgium,99.6,66.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Pass,Timothy Castagne,Belgium,38.0,14.0,Carry,Leandro Trossard,Belgium,True,20.400000000000006,False,True,False
36771,3938645,1,38,15,00:38:15.801,Carry,Leandro Trossard,Belgium,Belgium,99.6,66.5,,1.813581,From Goal Kick,,,,,,,,,,,,False,100.9,67.0,1.3928388277184225,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Ball Receipt*,Leandro Trossard,Belgium,38.0,15.0,Pass,Leandro Trossard,Belgium,True,20.400000000000006,False,True,False
36772,3938645,1,38,17,00:38:17.615,Pass,Leandro Trossard,Belgium,Belgium,100.9,67.0,,1.024504,From Goal Kick,Kevin De Bruyne,11.389908,Ground Pass,,-2.3251486,93.1,58.7,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,0,1,2,1,0,0,Carry,Leandro Trossard,Belgium,38.0,15.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,19.099999999999994,False,True,False
