event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Albania_score,Spain_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
69081,3930179,1,1,11,00:01:11.050,Clearance,Jesús Navas González,Spain,Albania,42.1,59.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Rey Manaj,Albania,1.0,11.0,Ball Recovery,Qazim Laçi,Albania,False,77.9,False,False,False
69082,3930179,1,1,13,00:01:13.029,Ball Recovery,Qazim Laçi,Albania,Albania,78.2,35.2,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,1,1,3,4,1,0,Clearance,Jesús Navas González,Spain,1.0,11.0,Carry,Qazim Laçi,Albania,True,41.8,False,False,False
69083,3930179,1,1,13,00:01:13.029,Carry,Qazim Laçi,Albania,Albania,78.2,35.2,True,1.1324,Regular Play,,,,,,,,,,,,False,83.5,35.4,5.303772242470445,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,1,1,3,4,1,0,Ball Recovery,Qazim Laçi,Albania,1.0,13.0,Pressure,Mikel Merino Zazón,Spain,False,41.8,False,False,False
69084,3930179,1,1,13,00:01:13.142,Pressure,Mikel Merino Zazón,Spain,Albania,44.3,38.7,,1.147312,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,4,0,0,0,Carry,Qazim Laçi,Albania,1.0,13.0,Pass,Qazim Laçi,Albania,False,75.7,False,False,False
69085,3930179,1,1,14,00:01:14.161,Pass,Qazim Laçi,Albania,Albania,83.5,35.4,True,3.375705,Regular Play,Nedim Bajrami,39.36864,Ground Pass,,-1.0081582,104.5,2.1,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,0,1,1,3,4,1,0,Pressure,Mikel Merino Zazón,Spain,1.0,13.0,Ball Receipt*,Nedim Bajrami,Albania,True,36.5,False,False,True
69086,3930179,1,1,17,00:01:17.537,Ball Receipt*,Nedim Bajrami,Albania,Albania,104.5,2.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,1,1,3,4,1,0,Pass,Qazim Laçi,Albania,1.0,14.0,Carry,Nedim Bajrami,Albania,True,15.5,False,True,False
69087,3930179,1,1,17,00:01:17.537,Carry,Nedim Bajrami,Albania,Albania,104.5,2.1,,5.688831,Regular Play,,,,,,,,,,,,False,110.7,11.4,11.177208953938369,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,1,1,3,4,1,0,Ball Receipt*,Nedim Bajrami,Albania,1.0,17.0,Pass,Nedim Bajrami,Albania,True,15.5,False,True,False
69088,3930179,1,1,23,00:01:23.226,Pass,Nedim Bajrami,Albania,Albania,110.7,11.4,,1.534731,Regular Play,Jasir Asani,29.397278,High Pass,Incomplete,1.45488,114.1,40.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,0,1,1,3,4,1,0,Carry,Nedim Bajrami,Albania,1.0,17.0,Ball Receipt*,Jasir Asani,Albania,True,9.299999999999997,False,True,False
69089,3930179,1,1,24,00:01:24.761,Ball Receipt*,Jasir Asani,Albania,Albania,114.1,41.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,1,1,3,4,0,0,Pass,Nedim Bajrami,Albania,1.0,23.0,Duel,Jasir Asani,Albania,True,5.900000000000006,False,True,False
69090,3930179,1,1,24,00:01:24.761,Duel,Jasir Asani,Albania,Albania,114.1,40.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,0,1,1,3,4,0,0,Ball Receipt*,Jasir Asani,Albania,1.0,24.0,Clearance,Alejandro Grimaldo García,Spain,False,5.900000000000006,False,True,False
69091,3930179,1,1,24,00:01:24.761,Clearance,Alejandro Grimaldo García,Spain,Albania,6.0,39.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,4,0,0,0,Duel,Jasir Asani,Albania,1.0,24.0,Ball Recovery,Rey Manaj,Albania,False,114.0,False,False,False
69092,3930179,1,1,28,00:01:28.013,Ball Recovery,Rey Manaj,Albania,Albania,111.1,29.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,3,4,0,0,Clearance,Alejandro Grimaldo García,Spain,1.0,24.0,Carry,Rey Manaj,Albania,True,8.900000000000006,False,True,False
69093,3930179,1,1,28,00:01:28.013,Carry,Rey Manaj,Albania,Albania,111.1,29.7,True,0.942802,Regular Play,,,,,,,,,,,,False,108.5,30.2,2.6476404589747395,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,3,4,0,0,Ball Recovery,Rey Manaj,Albania,1.0,28.0,Pressure,Daniel Olmo Carvajal,Spain,False,8.900000000000006,False,True,False
69094,3930179,1,1,28,00:01:28.701,Pressure,Daniel Olmo Carvajal,Spain,Albania,11.6,49.8,,0.372204,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,4,0,0,0,Carry,Rey Manaj,Albania,1.0,28.0,Pass,Rey Manaj,Albania,False,108.4,False,False,False
69095,3930179,1,1,28,00:01:28.955,Pass,Rey Manaj,Albania,Albania,108.5,30.2,True,0.19802,Regular Play,,1.3341664,Low Pass,Incomplete,2.9147937,107.2,30.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,0,1,1,3,4,0,0,Pressure,Daniel Olmo Carvajal,Spain,1.0,28.0,Block,Daniel Olmo Carvajal,Spain,False,11.5,False,True,True
69096,3930179,1,1,29,00:01:29.153,Block,Daniel Olmo Carvajal,Spain,Albania,12.9,49.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,4,0,0,0,Pass,Rey Manaj,Albania,1.0,28.0,Pass,Mikel Merino Zazón,Spain,True,107.1,False,False,False
69097,3930179,1,1,29,00:01:29.869,Pass,Mikel Merino Zazón,Spain,Albania,8.4,51.4,,1.224909,Regular Play,José Luis Sanmartín Mato,30.350618,High Pass,Incomplete,0.15214832,38.4,56.0,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,4,0,0,0,Block,Daniel Olmo Carvajal,Spain,1.0,29.0,Ball Receipt*,José Luis Sanmartín Mato,Spain,True,111.6,False,False,False
69098,3930179,1,1,31,00:01:31.094,Ball Receipt*,José Luis Sanmartín Mato,Spain,Albania,35.0,54.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,4,0,0,0,Pass,Mikel Merino Zazón,Spain,1.0,29.0,Ball Recovery,Ylber Ramadani,Albania,False,85.0,False,False,False
69099,3930179,1,1,31,00:01:31.094,Ball Recovery,Ylber Ramadani,Albania,Albania,81.7,24.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,3,4,0,0,Ball Receipt*,José Luis Sanmartín Mato,Spain,1.0,31.0,Ball Recovery,José Luis Sanmartín Mato,Spain,False,38.3,False,False,False
69100,3930179,1,1,31,00:01:31.759,Ball Recovery,José Luis Sanmartín Mato,Spain,Spain,35.6,54.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,4,0,0,0,Ball Recovery,Ylber Ramadani,Albania,1.0,31.0,Carry,José Luis Sanmartín Mato,Spain,True,84.4,False,False,False
69101,3930179,1,1,31,00:01:31.759,Carry,José Luis Sanmartín Mato,Spain,Spain,35.6,54.6,True,0.390716,Regular Play,,,,,,,,,,,,False,35.8,55.8,1.216552506059639,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,4,0,0,0,Ball Recovery,José Luis Sanmartín Mato,Spain,1.0,31.0,Dribbled Past,Ylber Ramadani,Albania,False,84.4,False,False,False
69102,3930179,1,1,32,00:01:32.150,Dribbled Past,Ylber Ramadani,Albania,Spain,84.3,24.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,1,1,3,4,0,0,Carry,José Luis Sanmartín Mato,Spain,1.0,31.0,Dribble,José Luis Sanmartín Mato,Spain,False,35.7,False,False,False
69103,3930179,1,1,32,00:01:32.150,Dribble,José Luis Sanmartín Mato,Spain,Spain,35.8,55.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,4,0,0,0,Dribbled Past,Ylber Ramadani,Albania,1.0,32.0,Carry,José Luis Sanmartín Mato,Spain,True,84.2,False,False,False
69104,3930179,1,1,32,00:01:32.150,Carry,José Luis Sanmartín Mato,Spain,Spain,35.8,55.8,True,5.733758,Regular Play,,,,,,,,,,,,False,50.1,78.4,26.74415824063267,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,4,0,0,0,Dribble,José Luis Sanmartín Mato,Spain,1.0,32.0,Pass,José Luis Sanmartín Mato,Spain,True,84.2,False,False,False
69105,3930179,1,1,37,00:01:37.884,Pass,José Luis Sanmartín Mato,Spain,Spain,50.1,78.4,,1.61547,Regular Play,Jesús Navas González,29.024817,Low Pass,,-3.100237,21.1,77.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,4,0,0,0,Carry,José Luis Sanmartín Mato,Spain,1.0,32.0,Ball Receipt*,Jesús Navas González,Spain,True,69.9,False,False,False
69106,3930179,1,1,39,00:01:39.499,Ball Receipt*,Jesús Navas González,Spain,Spain,21.1,77.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,José Luis Sanmartín Mato,Spain,1.0,37.0,Carry,Jesús Navas González,Spain,True,98.9,False,False,False
69107,3930179,1,1,39,00:01:39.499,Carry,Jesús Navas González,Spain,Spain,21.1,77.2,,5.240569,Regular Play,,,,,,,,,,,,False,10.8,71.3,11.87013058057914,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Jesús Navas González,Spain,1.0,39.0,Pass,Jesús Navas González,Spain,True,98.9,False,False,False
69108,3930179,1,1,44,00:01:44.740,Pass,Jesús Navas González,Spain,Spain,10.8,71.3,,1.998143,Regular Play,David Raya Martin,27.730848,Ground Pass,,-1.7667775,5.4,44.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Jesús Navas González,Spain,1.0,39.0,Ball Receipt*,David Raya Martin,Spain,True,109.2,False,False,False
69109,3930179,1,1,46,00:01:46.738,Ball Receipt*,David Raya Martin,Spain,Spain,5.4,44.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,4,0,0,0,Pass,Jesús Navas González,Spain,1.0,44.0,Carry,David Raya Martin,Spain,True,114.6,False,False,False
69110,3930179,1,1,46,00:01:46.738,Carry,David Raya Martin,Spain,Spain,5.4,44.1,,1.92935,Regular Play,,,,,,,,,,,,False,11.8,41.9,6.767569726275454,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,David Raya Martin,Spain,1.0,46.0,Pass,David Raya Martin,Spain,True,114.6,False,False,False
69111,3930179,1,1,48,00:01:48.667,Pass,David Raya Martin,Spain,Spain,11.8,41.9,,1.727617,Regular Play,Aymeric Laporte,17.041714,Ground Pass,,-1.0887781,19.7,26.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,4,0,0,0,Carry,David Raya Martin,Spain,1.0,46.0,Ball Receipt*,Aymeric Laporte,Spain,True,108.2,False,False,False
69112,3930179,1,1,50,00:01:50.395,Ball Receipt*,Aymeric Laporte,Spain,Spain,19.7,26.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,David Raya Martin,Spain,1.0,48.0,Carry,Aymeric Laporte,Spain,True,100.3,False,False,False
69113,3930179,1,1,50,00:01:50.395,Carry,Aymeric Laporte,Spain,Spain,19.7,26.8,,6.988266,Regular Play,,,,,,,,,,,,False,46.6,25.2,26.947541631844643,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,1.0,50.0,Pass,Aymeric Laporte,Spain,True,100.3,False,False,False
69114,3930179,1,1,57,00:01:57.383,Pass,Aymeric Laporte,Spain,Spain,46.6,25.2,,1.668418,Regular Play,Daniel Vivian Moreno,26.654268,Ground Pass,,1.7556833,41.7,51.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Aymeric Laporte,Spain,1.0,50.0,Ball Receipt*,Daniel Vivian Moreno,Spain,True,73.4,False,False,False
69115,3930179,1,1,59,00:01:59.052,Ball Receipt*,Daniel Vivian Moreno,Spain,Spain,41.7,51.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Aymeric Laporte,Spain,1.0,57.0,Carry,Daniel Vivian Moreno,Spain,True,78.3,False,False,False
69116,3930179,1,1,59,00:01:59.052,Carry,Daniel Vivian Moreno,Spain,Spain,41.7,51.4,,6.203306,Regular Play,,,,,,,,,,,,False,56.7,48.5,15.277761616153068,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Daniel Vivian Moreno,Spain,1.0,59.0,Pass,Daniel Vivian Moreno,Spain,True,78.3,False,False,False
69117,3930179,1,2,5,00:02:05.255,Pass,Daniel Vivian Moreno,Spain,Spain,56.7,48.5,,1.232424,Regular Play,Aymeric Laporte,20.406126,Ground Pass,,-1.5462915,57.2,28.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Daniel Vivian Moreno,Spain,1.0,59.0,Ball Receipt*,Aymeric Laporte,Spain,True,63.3,False,False,False
69118,3930179,1,2,6,00:02:06.487,Ball Receipt*,Aymeric Laporte,Spain,Spain,57.2,28.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Daniel Vivian Moreno,Spain,2.0,5.0,Carry,Aymeric Laporte,Spain,True,62.8,False,False,False
69119,3930179,1,2,6,00:02:06.487,Carry,Aymeric Laporte,Spain,Spain,57.2,28.1,,2.53499,Regular Play,,,,,,,,,,,,False,62.1,27.3,4.964876634922563,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,2.0,6.0,Pass,Aymeric Laporte,Spain,True,62.8,False,False,False
69120,3930179,1,2,9,00:02:09.022,Pass,Aymeric Laporte,Spain,Spain,62.1,27.3,,1.564835,Regular Play,Mikel Oyarzabal Ugarte,30.0015,Ground Pass,,-0.86325467,81.6,4.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Aymeric Laporte,Spain,2.0,6.0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,True,57.9,False,False,False
69121,3930179,1,2,10,00:02:10.587,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,Spain,81.6,4.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,4,0,0,0,Pass,Aymeric Laporte,Spain,2.0,9.0,Carry,Mikel Oyarzabal Ugarte,Spain,True,38.400000000000006,False,False,False
69122,3930179,1,2,10,00:02:10.587,Carry,Mikel Oyarzabal Ugarte,Spain,Spain,81.6,4.5,,0.919174,Regular Play,,,,,,,,,,,,False,79.3,3.3,2.594224354214567,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Mikel Oyarzabal Ugarte,Spain,2.0,10.0,Pass,Mikel Oyarzabal Ugarte,Spain,True,38.400000000000006,False,False,False
69123,3930179,1,2,11,00:02:11.506,Pass,Mikel Oyarzabal Ugarte,Spain,Spain,79.3,3.3,,1.323502,Regular Play,Alejandro Grimaldo García,11.994165,Ground Pass,,3.0162036,67.4,4.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,4,0,0,0,Carry,Mikel Oyarzabal Ugarte,Spain,2.0,10.0,Ball Receipt*,Alejandro Grimaldo García,Spain,True,40.7,False,False,False
69124,3930179,1,2,12,00:02:12.830,Ball Receipt*,Alejandro Grimaldo García,Spain,Spain,67.4,4.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Mikel Oyarzabal Ugarte,Spain,2.0,11.0,Carry,Alejandro Grimaldo García,Spain,True,52.599999999999994,False,False,False
69125,3930179,1,2,12,00:02:12.830,Carry,Alejandro Grimaldo García,Spain,Spain,67.4,4.8,,1.212994,Regular Play,,,,,,,,,,,,False,67.4,4.8,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Alejandro Grimaldo García,Spain,2.0,12.0,Pass,Alejandro Grimaldo García,Spain,True,52.599999999999994,False,False,False
69126,3930179,1,2,14,00:02:14.043,Pass,Alejandro Grimaldo García,Spain,Spain,67.4,4.8,,1.642316,Regular Play,Aymeric Laporte,20.670752,Ground Pass,,2.0647378,57.6,23.0,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Alejandro Grimaldo García,Spain,2.0,12.0,Ball Receipt*,Aymeric Laporte,Spain,True,52.599999999999994,False,False,False
69127,3930179,1,2,15,00:02:15.685,Ball Receipt*,Aymeric Laporte,Spain,Spain,57.6,23.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Alejandro Grimaldo García,Spain,2.0,14.0,Carry,Aymeric Laporte,Spain,True,62.4,False,False,False
69128,3930179,1,2,15,00:02:15.685,Carry,Aymeric Laporte,Spain,Spain,57.6,23.0,,2.675451,Regular Play,,,,,,,,,,,,False,65.0,27.0,8.411896337925235,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,2.0,15.0,Pass,Aymeric Laporte,Spain,True,62.4,False,False,False
69129,3930179,1,2,18,00:02:18.360,Pass,Aymeric Laporte,Spain,Spain,65.0,27.0,,1.603024,Regular Play,Daniel Vivian Moreno,19.89799,Ground Pass,,1.7119826,62.2,46.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Aymeric Laporte,Spain,2.0,15.0,Ball Receipt*,Daniel Vivian Moreno,Spain,True,55.0,False,False,False
69130,3930179,1,2,19,00:02:19.964,Ball Receipt*,Daniel Vivian Moreno,Spain,Spain,62.2,46.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Aymeric Laporte,Spain,2.0,18.0,Carry,Daniel Vivian Moreno,Spain,True,57.8,False,False,False
69131,3930179,1,2,19,00:02:19.964,Carry,Daniel Vivian Moreno,Spain,Spain,62.2,46.7,,3.983589,Regular Play,,,,,,,,,,,,False,70.9,56.2,12.881770064707725,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Daniel Vivian Moreno,Spain,2.0,19.0,Pass,Daniel Vivian Moreno,Spain,True,57.8,False,False,False
69132,3930179,1,2,23,00:02:23.947,Pass,Daniel Vivian Moreno,Spain,Spain,70.9,56.2,,1.499783,Regular Play,Jesús Navas González,22.51755,Ground Pass,,1.3559809,75.7,78.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Daniel Vivian Moreno,Spain,2.0,19.0,Ball Receipt*,Jesús Navas González,Spain,True,49.099999999999994,False,False,False
69133,3930179,1,2,25,00:02:25.447,Ball Receipt*,Jesús Navas González,Spain,Spain,75.7,78.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Daniel Vivian Moreno,Spain,2.0,23.0,Carry,Jesús Navas González,Spain,True,44.3,False,False,False
69134,3930179,1,2,25,00:02:25.447,Carry,Jesús Navas González,Spain,Spain,75.7,78.2,,1.756449,Regular Play,,,,,,,,,,,,False,70.7,77.0,5.141984052872977,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Jesús Navas González,Spain,2.0,25.0,Pass,Jesús Navas González,Spain,True,44.3,False,False,False
69135,3930179,1,2,27,00:02:27.203,Pass,Jesús Navas González,Spain,Spain,70.7,77.0,,1.323243,Regular Play,Daniel Vivian Moreno,26.873964,Ground Pass,,-2.1144066,56.8,54.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Jesús Navas González,Spain,2.0,25.0,Ball Receipt*,Daniel Vivian Moreno,Spain,True,49.3,False,False,False
69136,3930179,1,2,28,00:02:28.527,Ball Receipt*,Daniel Vivian Moreno,Spain,Spain,56.8,54.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Jesús Navas González,Spain,2.0,27.0,Carry,Daniel Vivian Moreno,Spain,True,63.2,False,False,False
69137,3930179,1,2,28,00:02:28.527,Carry,Daniel Vivian Moreno,Spain,Spain,56.8,54.0,,1.048819,Regular Play,,,,,,,,,,,,False,57.4,52.0,2.0880613017821106,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Daniel Vivian Moreno,Spain,2.0,28.0,Pass,Daniel Vivian Moreno,Spain,True,63.2,False,False,False
69138,3930179,1,2,29,00:02:29.575,Pass,Daniel Vivian Moreno,Spain,Spain,57.4,52.0,,1.56,Regular Play,Aymeric Laporte,17.828068,Ground Pass,,-1.5146755,58.4,34.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Daniel Vivian Moreno,Spain,2.0,28.0,Ball Receipt*,Aymeric Laporte,Spain,True,62.6,False,False,False
69139,3930179,1,2,31,00:02:31.135,Ball Receipt*,Aymeric Laporte,Spain,Spain,58.4,34.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Daniel Vivian Moreno,Spain,2.0,29.0,Carry,Aymeric Laporte,Spain,True,61.6,False,False,False
69140,3930179,1,2,31,00:02:31.135,Carry,Aymeric Laporte,Spain,Spain,58.4,34.2,,3.408922,Regular Play,,,,,,,,,,,,False,67.6,30.4,9.95389371050344,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,2.0,31.0,Pass,Aymeric Laporte,Spain,True,61.6,False,False,False
69141,3930179,1,2,34,00:02:34.544,Pass,Aymeric Laporte,Spain,Spain,67.6,30.4,,3.906585,Regular Play,Alejandro Grimaldo García,52.58983,High Pass,,-0.3151361,117.6,14.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Aymeric Laporte,Spain,2.0,31.0,Ball Receipt*,Alejandro Grimaldo García,Spain,True,52.400000000000006,False,False,False
69142,3930179,1,2,38,00:02:38.451,Ball Receipt*,Alejandro Grimaldo García,Spain,Spain,117.6,14.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,4,0,0,0,Pass,Aymeric Laporte,Spain,2.0,34.0,Carry,Alejandro Grimaldo García,Spain,True,2.4000000000000057,False,True,False
69143,3930179,1,2,38,00:02:38.451,Carry,Alejandro Grimaldo García,Spain,Spain,117.6,14.1,,1.219536,Regular Play,,,,,,,,,,,,False,118.8,11.7,2.683281572999749,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,4,0,0,0,Ball Receipt*,Alejandro Grimaldo García,Spain,2.0,38.0,Pass,Alejandro Grimaldo García,Spain,True,2.4000000000000057,False,True,False
69144,3930179,1,2,39,00:02:39.670,Pass,Alejandro Grimaldo García,Spain,Spain,118.8,11.7,,1.824393,Regular Play,Ferrán Torres García,38.505196,High Pass,Incomplete,1.7880569,110.5,49.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,4,0,0,0,Carry,Alejandro Grimaldo García,Spain,2.0,38.0,Ball Receipt*,Ferrán Torres García,Spain,True,1.2000000000000028,False,True,False
69145,3930179,1,2,41,00:02:41.495,Ball Receipt*,Ferrán Torres García,Spain,Spain,108.8,50.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,4,0,0,0,Pass,Alejandro Grimaldo García,Spain,2.0,39.0,Clearance,Mario Mitaj,Albania,False,11.200000000000003,False,True,False
69146,3930179,1,2,41,00:02:41.495,Clearance,Mario Mitaj,Albania,Spain,9.6,30.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,1,1,3,4,0,0,Ball Receipt*,Ferrán Torres García,Spain,2.0,41.0,Ball Recovery,Martín Zubimendi Ibáñez,Spain,False,110.4,False,False,False
69147,3930179,1,2,44,00:02:44.315,Ball Recovery,Martín Zubimendi Ibáñez,Spain,Spain,88.6,52.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,4,0,0,0,Clearance,Mario Mitaj,Albania,2.0,41.0,Carry,Martín Zubimendi Ibáñez,Spain,True,31.400000000000006,False,False,False
