event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Switzerland_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
150009,3930176,1,24,34,00:24:34.752,Foul Committed,Dan Ndoye,Switzerland,Germany,53.6,31.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",0,0,0,1,1,0,4,2,0,0,Interception,Antonio Rüdiger,Germany,24.0,34.0,Foul Won,Antonio Rüdiger,Germany,False,66.4,False,False,False
150010,3930176,1,24,34,00:24:34.752,Foul Won,Antonio Rüdiger,Germany,Germany,66.5,49.0,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Foul Committed,Dan Ndoye,Switzerland,24.0,34.0,Pass,Toni Kroos,Germany,True,53.5,False,False,False
150011,3930176,1,25,11,00:25:11.879,Pass,Toni Kroos,Germany,Germany,63.9,53.4,,0.707447,From Free Kick,Robert Andrich,9.021087,Ground Pass,,-1.0227724,68.6,45.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Foul Won,Antonio Rüdiger,Germany,24.0,34.0,Ball Receipt*,Robert Andrich,Germany,True,56.1,False,False,False
150012,3930176,1,25,12,00:25:12.586,Ball Receipt*,Robert Andrich,Germany,Germany,68.6,45.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Pass,Toni Kroos,Germany,25.0,11.0,Carry,Robert Andrich,Germany,True,51.400000000000006,False,False,False
150013,3930176,1,25,12,00:25:12.586,Carry,Robert Andrich,Germany,Germany,68.6,45.7,,0.89384,From Free Kick,,,,,,,,,,,,False,68.6,45.7,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Robert Andrich,Germany,25.0,12.0,Pass,Robert Andrich,Germany,True,51.400000000000006,False,False,False
150014,3930176,1,25,13,00:25:13.480,Pass,Robert Andrich,Germany,Germany,68.6,45.7,,0.996476,From Free Kick,Toni Kroos,9.433981,Ground Pass,,2.1293957,63.6,53.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Carry,Robert Andrich,Germany,25.0,12.0,Ball Receipt*,Toni Kroos,Germany,True,51.400000000000006,False,False,False
150015,3930176,1,25,14,00:25:14.476,Ball Receipt*,Toni Kroos,Germany,Germany,63.6,53.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Pass,Robert Andrich,Germany,25.0,13.0,Carry,Toni Kroos,Germany,True,56.4,False,False,False
150016,3930176,1,25,14,00:25:14.476,Carry,Toni Kroos,Germany,Germany,63.6,53.7,,4.270758,From Free Kick,,,,,,,,,,,,False,69.5,51.0,6.488451279003334,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Toni Kroos,Germany,25.0,14.0,Pass,Toni Kroos,Germany,True,56.4,False,False,False
150017,3930176,1,25,18,00:25:18.747,Pass,Toni Kroos,Germany,Germany,69.5,51.0,,1.687684,From Free Kick,Antonio Rüdiger,16.324827,Ground Pass,,1.625955,68.6,67.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Carry,Toni Kroos,Germany,25.0,14.0,Ball Receipt*,Antonio Rüdiger,Germany,True,50.5,False,False,False
150018,3930176,1,25,20,00:25:20.435,Ball Receipt*,Antonio Rüdiger,Germany,Germany,68.6,67.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Toni Kroos,Germany,25.0,18.0,Carry,Antonio Rüdiger,Germany,True,51.400000000000006,False,False,False
150019,3930176,1,25,20,00:25:20.435,Carry,Antonio Rüdiger,Germany,Germany,68.6,67.3,,2.99148,From Free Kick,,,,,,,,,,,,False,67.0,67.4,1.6031219541881345,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,25.0,20.0,Pass,Antonio Rüdiger,Germany,True,51.400000000000006,False,False,False
150020,3930176,1,25,23,00:25:23.426,Pass,Antonio Rüdiger,Germany,Germany,67.0,67.4,,0.867982,From Free Kick,Toni Kroos,9.192389,Ground Pass,,-2.1074846,62.3,59.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,25.0,20.0,Ball Receipt*,Toni Kroos,Germany,True,53.0,False,False,False
150021,3930176,1,25,24,00:25:24.294,Ball Receipt*,Toni Kroos,Germany,Germany,62.3,59.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Pass,Antonio Rüdiger,Germany,25.0,23.0,Carry,Toni Kroos,Germany,True,57.7,False,False,False
150022,3930176,1,25,24,00:25:24.294,Carry,Toni Kroos,Germany,Germany,62.3,59.5,,2.239832,From Free Kick,,,,,,,,,,,,False,56.5,65.7,8.48999411071645,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Toni Kroos,Germany,25.0,24.0,Pass,Toni Kroos,Germany,True,57.7,False,False,False
150023,3930176,1,25,26,00:25:26.534,Pass,Toni Kroos,Germany,Germany,56.5,65.7,,0.598588,From Free Kick,Florian Wirtz,9.042677,Ground Pass,,-0.50817263,64.4,61.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Carry,Toni Kroos,Germany,25.0,24.0,Ball Receipt*,Florian Wirtz,Germany,True,63.5,False,False,False
150024,3930176,1,25,27,00:25:27.133,Ball Receipt*,Florian Wirtz,Germany,Germany,64.4,61.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,7,1,1,0,Pass,Toni Kroos,Germany,25.0,26.0,Carry,Florian Wirtz,Germany,True,55.599999999999994,False,False,False
150025,3930176,1,25,27,00:25:27.133,Carry,Florian Wirtz,Germany,Germany,64.4,61.3,,0.045653,From Free Kick,,,,,,,,,,,,False,64.4,61.3,0.0,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,7,1,1,0,Ball Receipt*,Florian Wirtz,Germany,25.0,27.0,Pass,Florian Wirtz,Germany,True,55.599999999999994,False,False,False
150026,3930176,1,25,27,00:25:27.178,Pass,Florian Wirtz,Germany,Germany,64.4,61.3,,1.993654,From Free Kick,Robert Andrich,20.033972,Ground Pass,,-2.8893502,45.0,56.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,7,1,1,0,Carry,Florian Wirtz,Germany,25.0,27.0,Ball Receipt*,Robert Andrich,Germany,True,55.599999999999994,False,False,False
150027,3930176,1,25,29,00:25:29.172,Ball Receipt*,Robert Andrich,Germany,Germany,45.0,56.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Pass,Florian Wirtz,Germany,25.0,27.0,Carry,Robert Andrich,Germany,True,75.0,False,False,False
150028,3930176,1,25,29,00:25:29.172,Carry,Robert Andrich,Germany,Germany,45.0,56.3,,0.463159,From Free Kick,,,,,,,,,,,,False,43.1,56.3,1.8999999999999986,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Robert Andrich,Germany,25.0,29.0,Pass,Robert Andrich,Germany,True,75.0,False,False,False
150029,3930176,1,25,29,00:25:29.635,Pass,Robert Andrich,Germany,Germany,43.1,56.3,,1.633102,From Free Kick,Jonathan Tah,15.308167,Ground Pass,,-1.6034645,42.6,41.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,0,7,1,0,0,Carry,Robert Andrich,Germany,25.0,29.0,Ball Receipt*,Jonathan Tah,Germany,True,76.9,False,False,False
150030,3930176,1,25,31,00:25:31.268,Ball Receipt*,Jonathan Tah,Germany,Germany,42.6,41.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Robert Andrich,Germany,25.0,29.0,Carry,Jonathan Tah,Germany,True,77.4,False,False,False
150031,3930176,1,25,31,00:25:31.268,Carry,Jonathan Tah,Germany,Germany,42.6,41.0,,0.14386,From Free Kick,,,,,,,,,,,,False,42.6,41.0,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Jonathan Tah,Germany,25.0,31.0,Pass,Jonathan Tah,Germany,True,77.4,False,False,False
150032,3930176,1,25,31,00:25:31.412,Pass,Jonathan Tah,Germany,Germany,42.6,41.0,,2.382339,From Free Kick,Manuel Neuer,28.511051,Ground Pass,,2.9937432,14.4,45.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Jonathan Tah,Germany,25.0,31.0,Ball Receipt*,Manuel Neuer,Germany,True,77.4,False,False,False
150033,3930176,1,25,33,00:25:33.794,Ball Receipt*,Manuel Neuer,Germany,Germany,14.4,45.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,7,1,0,0,Pass,Jonathan Tah,Germany,25.0,31.0,Carry,Manuel Neuer,Germany,True,105.6,False,False,False
150034,3930176,1,25,33,00:25:33.794,Carry,Manuel Neuer,Germany,Germany,14.4,45.2,True,2.484954,From Free Kick,,,,,,,,,,,,False,16.1,47.0,2.4758836806279882,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Manuel Neuer,Germany,25.0,33.0,Pressure,Breel-Donald Embolo,Switzerland,False,105.6,False,False,False
150035,3930176,1,25,35,00:25:35.393,Pressure,Breel-Donald Embolo,Switzerland,Germany,96.4,35.6,,1.230691,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,1,1,0,4,2,1,0,Carry,Manuel Neuer,Germany,25.0,33.0,Pass,Manuel Neuer,Germany,False,23.599999999999994,False,True,False
150036,3930176,1,25,36,00:25:36.279,Pass,Manuel Neuer,Germany,Germany,16.1,47.0,True,1.772606,From Free Kick,Antonio Rüdiger,18.24637,Ground Pass,,1.6421038,14.8,65.2,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,2,0,0,7,1,0,0,Pressure,Breel-Donald Embolo,Switzerland,25.0,35.0,Ball Receipt*,Antonio Rüdiger,Germany,True,103.9,False,False,True
150037,3930176,1,25,38,00:25:38.052,Ball Receipt*,Antonio Rüdiger,Germany,Germany,14.8,65.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Manuel Neuer,Germany,25.0,36.0,Carry,Antonio Rüdiger,Germany,True,105.2,False,False,False
150038,3930176,1,25,38,00:25:38.052,Carry,Antonio Rüdiger,Germany,Germany,14.8,65.2,,0.298413,From Free Kick,,,,,,,,,,,,False,15.0,65.4,0.2828427124746205,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Antonio Rüdiger,Germany,25.0,38.0,Pass,Antonio Rüdiger,Germany,True,105.2,False,False,False
150039,3930176,1,25,38,00:25:38.350,Pass,Antonio Rüdiger,Germany,Germany,15.0,65.4,,1.259983,From Free Kick,Joshua Kimmich,15.590061,Ground Pass,,0.9632233,23.9,78.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Antonio Rüdiger,Germany,25.0,38.0,Ball Receipt*,Joshua Kimmich,Germany,True,105.0,False,False,False
150040,3930176,1,25,39,00:25:39.610,Ball Receipt*,Joshua Kimmich,Germany,Germany,23.9,78.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Antonio Rüdiger,Germany,25.0,38.0,Carry,Joshua Kimmich,Germany,True,96.1,False,False,False
150041,3930176,1,25,39,00:25:39.610,Carry,Joshua Kimmich,Germany,Germany,23.9,78.2,,5.716482,From Free Kick,,,,,,,,,,,,False,35.1,57.0,23.976655313033138,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Joshua Kimmich,Germany,25.0,39.0,Pass,Joshua Kimmich,Germany,True,96.1,False,False,False
150042,3930176,1,25,45,00:25:45.327,Pass,Joshua Kimmich,Germany,Germany,35.1,57.0,,1.367537,From Free Kick,Jonathan Tah,25.401772,Ground Pass,,-1.7488892,30.6,32.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Joshua Kimmich,Germany,25.0,39.0,Ball Receipt*,Jonathan Tah,Germany,True,84.9,False,False,False
150043,3930176,1,25,46,00:25:46.694,Ball Receipt*,Jonathan Tah,Germany,Germany,30.6,32.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Joshua Kimmich,Germany,25.0,45.0,Carry,Jonathan Tah,Germany,True,89.4,False,False,False
150044,3930176,1,25,46,00:25:46.694,Carry,Jonathan Tah,Germany,Germany,30.6,32.0,True,0.502669,From Free Kick,,,,,,,,,,,,False,34.2,30.2,4.024922359499623,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Jonathan Tah,Germany,25.0,46.0,Pressure,Fabian Rieder,Switzerland,False,89.4,False,False,False
150045,3930176,1,25,46,00:25:46.991,Pressure,Fabian Rieder,Switzerland,Germany,84.3,48.0,,0.465941,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,0,0,0,1,1,0,4,2,0,0,Carry,Jonathan Tah,Germany,25.0,46.0,Pass,Jonathan Tah,Germany,False,35.7,False,False,False
150046,3930176,1,25,47,00:25:47.197,Pass,Jonathan Tah,Germany,Germany,34.2,30.2,True,1.352268,From Free Kick,Maximilian Mittelstädt,21.392756,Ground Pass,,-1.1824776,42.3,10.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,0,7,1,0,0,Pressure,Fabian Rieder,Switzerland,25.0,46.0,Ball Receipt*,Maximilian Mittelstädt,Germany,True,85.8,False,False,True
150047,3930176,1,25,48,00:25:48.549,Ball Receipt*,Maximilian Mittelstädt,Germany,Germany,42.3,10.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Pass,Jonathan Tah,Germany,25.0,47.0,Carry,Maximilian Mittelstädt,Germany,True,77.7,False,False,False
150048,3930176,1,25,48,00:25:48.549,Carry,Maximilian Mittelstädt,Germany,Germany,42.3,10.4,,0.027954,From Free Kick,,,,,,,,,,,,False,42.2,10.4,0.09999999999999432,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Ball Receipt*,Maximilian Mittelstädt,Germany,25.0,48.0,Pass,Maximilian Mittelstädt,Germany,True,77.7,False,False,False
150049,3930176,1,25,48,00:25:48.577,Pass,Maximilian Mittelstädt,Germany,Germany,42.2,10.4,,0.962252,From Free Kick,Jamal Musiala,10.562197,Ground Pass,,1.2430578,45.6,20.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,0,7,1,0,0,Carry,Maximilian Mittelstädt,Germany,25.0,48.0,Pressure,Fabian Lukas Schär,Switzerland,False,77.8,False,False,False
150050,3930176,1,25,49,00:25:49.479,Pressure,Fabian Lukas Schär,Switzerland,Germany,72.2,58.1,,4.340346,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,0,4,2,0,0,Pass,Maximilian Mittelstädt,Germany,25.0,48.0,Ball Receipt*,Jamal Musiala,Germany,False,47.8,False,False,False
150051,3930176,1,25,49,00:25:49.539,Ball Receipt*,Jamal Musiala,Germany,Germany,45.6,20.4,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Pressure,Fabian Lukas Schär,Switzerland,25.0,49.0,Carry,Jamal Musiala,Germany,True,74.4,False,False,True
150052,3930176,1,25,49,00:25:49.539,Carry,Jamal Musiala,Germany,Germany,45.6,20.4,True,4.914845,From Free Kick,,,,,,,,,,,,False,63.6,21.3,18.02248595505071,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Ball Receipt*,Jamal Musiala,Germany,25.0,49.0,Pass,Jamal Musiala,Germany,True,74.4,False,False,False
150053,3930176,1,25,54,00:25:54.454,Pass,Jamal Musiala,Germany,Germany,63.6,21.3,,0.999732,From Free Kick,İlkay Gündoğan,11.9,Ground Pass,,1.5707964,63.6,33.2,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,0,7,1,2,0,Carry,Jamal Musiala,Germany,25.0,49.0,Ball Receipt*,İlkay Gündoğan,Germany,True,56.4,False,False,False
150054,3930176,1,25,55,00:25:55.454,Ball Receipt*,İlkay Gündoğan,Germany,Germany,63.6,33.2,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,7,1,1,0,Pass,Jamal Musiala,Germany,25.0,54.0,Carry,İlkay Gündoğan,Germany,True,56.4,False,False,False
150055,3930176,1,25,55,00:25:55.454,Carry,İlkay Gündoğan,Germany,Germany,63.6,33.2,,0.874343,From Free Kick,,,,,,,,,,,,False,62.9,35.4,2.3086792761230357,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,7,1,1,0,Ball Receipt*,İlkay Gündoğan,Germany,25.0,55.0,Pass,İlkay Gündoğan,Germany,True,56.4,False,False,False
150056,3930176,1,25,56,00:25:56.328,Pass,İlkay Gündoğan,Germany,Germany,62.9,35.4,,3.298691,From Free Kick,Kai Havertz,45.208515,High Pass,,0.75254613,95.9,66.3,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,0,0,7,1,1,0,Carry,İlkay Gündoğan,Germany,25.0,55.0,Ball Receipt*,Kai Havertz,Germany,True,57.1,False,False,False
150057,3930176,1,25,59,00:25:59.627,Ball Receipt*,Kai Havertz,Germany,Germany,95.9,66.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,7,1,1,0,Pass,İlkay Gündoğan,Germany,25.0,56.0,Carry,Kai Havertz,Germany,True,24.099999999999994,False,True,False
150058,3930176,1,25,59,00:25:59.627,Carry,Kai Havertz,Germany,Germany,95.9,66.3,,1.88814,From Free Kick,,,,,,,,,,,,False,99.2,60.6,6.58634952003004,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,7,1,1,0,Ball Receipt*,Kai Havertz,Germany,25.0,59.0,Pass,Kai Havertz,Germany,True,24.099999999999994,False,True,False
150059,3930176,1,26,1,00:26:01.515,Pass,Kai Havertz,Germany,Germany,99.2,60.6,,1.405674,From Free Kick,Florian Wirtz,14.217243,Ground Pass,,-0.049255904,113.4,59.9,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,0,7,1,1,0,Carry,Kai Havertz,Germany,25.0,59.0,Pressure,Ricardo Iván Rodríguez Araya,Switzerland,False,20.799999999999997,False,True,False
150060,3930176,1,26,2,00:26:02.791,Pressure,Ricardo Iván Rodríguez Araya,Switzerland,Germany,7.8,23.1,,1.067637,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,4,2,0,0,Pass,Kai Havertz,Germany,26.0,1.0,Ball Receipt*,Florian Wirtz,Germany,False,112.2,False,False,False
150061,3930176,1,26,2,00:26:02.921,Ball Receipt*,Florian Wirtz,Germany,Germany,113.4,59.9,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,7,1,1,0,Pressure,Ricardo Iván Rodríguez Araya,Switzerland,26.0,2.0,Carry,Florian Wirtz,Germany,True,6.599999999999994,False,True,True
150062,3930176,1,26,2,00:26:02.921,Carry,Florian Wirtz,Germany,Germany,113.4,59.9,True,1.442818,From Free Kick,,,,,,,,,,,,False,110.1,60.7,3.3955853692699414,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,7,1,1,0,Ball Receipt*,Florian Wirtz,Germany,26.0,2.0,Pressure,Remo Freuler,Switzerland,False,6.599999999999994,False,True,False
150063,3930176,1,26,3,00:26:03.646,Pressure,Remo Freuler,Switzerland,Germany,8.7,19.4,,0.705947,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,4,2,0,0,Carry,Florian Wirtz,Germany,26.0,2.0,Dribbled Past,Remo Freuler,Switzerland,True,111.3,False,False,False
150064,3930176,1,26,4,00:26:04.364,Dribbled Past,Remo Freuler,Switzerland,Germany,10.0,19.4,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,4,2,0,0,Pressure,Remo Freuler,Switzerland,26.0,3.0,Dribble,Florian Wirtz,Germany,False,110.0,False,False,True
150065,3930176,1,26,4,00:26:04.364,Dribble,Florian Wirtz,Germany,Germany,110.1,60.7,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,0,7,1,1,0,Dribbled Past,Remo Freuler,Switzerland,26.0,4.0,Carry,Florian Wirtz,Germany,True,9.900000000000006,False,True,False
