event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Belgium_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
153002,3930175,1,9,25,00:09:25.170,Pass,Kevin De Bruyne,Belgium,Belgium,63.4,61.4,,1.082581,From Throw In,Youri Tielemans,7.6655073,Ground Pass,,1.7016237,62.4,69.0,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Kevin De Bruyne,Belgium,9.0,23.0,Ball Receipt*,Youri Tielemans,Belgium,True,56.6,False,False,False
153003,3930175,1,9,26,00:09:26.253,Ball Receipt*,Youri Tielemans,Belgium,Belgium,62.4,69.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pass,Kevin De Bruyne,Belgium,9.0,25.0,Carry,Youri Tielemans,Belgium,True,57.6,False,False,False
153004,3930175,1,9,26,00:09:26.253,Carry,Youri Tielemans,Belgium,Belgium,62.4,69.0,,0.793945,From Throw In,,,,,,,,,,,,False,63.4,69.2,1.0198039027185575,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,9.0,26.0,Pass,Youri Tielemans,Belgium,True,57.6,False,False,False
153005,3930175,1,9,27,00:09:27.047,Pass,Youri Tielemans,Belgium,Belgium,63.4,69.2,,0.663446,From Throw In,Timothy Castagne,13.103435,Ground Pass,Incomplete,0.17644054,76.3,71.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Carry,Youri Tielemans,Belgium,9.0,26.0,Ball Receipt*,Timothy Castagne,Belgium,True,56.6,False,False,False
153006,3930175,1,9,27,00:09:27.710,Ball Receipt*,Timothy Castagne,Belgium,Belgium,85.9,73.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,9.0,27.0,Interception,Valentin Mihai Mihăilă,Romania,False,34.099999999999994,False,False,False
153007,3930175,1,9,27,00:09:27.710,Interception,Valentin Mihai Mihăilă,Romania,Belgium,43.8,8.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Timothy Castagne,Belgium,9.0,27.0,Pass,Timothy Castagne,Belgium,False,76.2,False,False,False
153008,3930175,1,9,40,00:09:40.113,Pass,Timothy Castagne,Belgium,Belgium,91.1,80.0,,0.920756,From Throw In,Amadou Onana,13.043006,Low Pass,,-2.1928284,83.5,69.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Interception,Valentin Mihai Mihăilă,Romania,9.0,27.0,Ball Receipt*,Amadou Onana,Belgium,True,28.900000000000006,False,False,False
153009,3930175,1,9,41,00:09:41.034,Ball Receipt*,Amadou Onana,Belgium,Belgium,83.5,69.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Timothy Castagne,Belgium,9.0,40.0,Carry,Amadou Onana,Belgium,True,36.5,False,False,False
153010,3930175,1,9,41,00:09:41.034,Carry,Amadou Onana,Belgium,Belgium,83.5,69.4,,0.038544,From Throw In,,,,,,,,,,,,False,83.5,69.4,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Amadou Onana,Belgium,9.0,41.0,Pass,Amadou Onana,Belgium,True,36.5,False,False,False
153011,3930175,1,9,41,00:09:41.073,Pass,Amadou Onana,Belgium,Belgium,83.5,69.4,,0.711229,From Throw In,Timothy Castagne,7.071068,Low Pass,,1.4288993,84.5,76.4,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Amadou Onana,Belgium,9.0,41.0,Ball Receipt*,Timothy Castagne,Belgium,True,36.5,False,False,False
153012,3930175,1,9,41,00:09:41.784,Ball Receipt*,Timothy Castagne,Belgium,Belgium,84.5,76.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Amadou Onana,Belgium,9.0,41.0,Pass,Timothy Castagne,Belgium,True,35.5,False,False,False
153013,3930175,1,9,41,00:09:41.784,Pass,Timothy Castagne,Belgium,Belgium,84.5,76.4,,2.116603,From Throw In,Wout Faes,22.42075,Low Pass,,-2.8240733,63.2,69.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Timothy Castagne,Belgium,9.0,41.0,Ball Receipt*,Wout Faes,Belgium,True,35.5,False,False,False
153014,3930175,1,9,43,00:09:43.901,Ball Receipt*,Wout Faes,Belgium,Belgium,63.2,69.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Timothy Castagne,Belgium,9.0,41.0,Carry,Wout Faes,Belgium,True,56.8,False,False,False
153015,3930175,1,9,43,00:09:43.901,Carry,Wout Faes,Belgium,Belgium,63.2,69.4,,4.40899,From Throw In,,,,,,,,,,,,False,64.6,60.4,9.108238029388566,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,9.0,43.0,Pass,Wout Faes,Belgium,True,56.8,False,False,False
153016,3930175,1,9,48,00:09:48.310,Pass,Wout Faes,Belgium,Belgium,64.6,60.4,,1.996412,From Throw In,Jan Vertonghen,28.144804,Ground Pass,,-2.2327743,47.3,38.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,9.0,43.0,Ball Receipt*,Jan Vertonghen,Belgium,True,55.400000000000006,False,False,False
153017,3930175,1,9,50,00:09:50.306,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,47.3,38.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,9.0,48.0,Carry,Jan Vertonghen,Belgium,True,72.7,False,False,False
153018,3930175,1,9,50,00:09:50.306,Carry,Jan Vertonghen,Belgium,Belgium,47.3,38.2,,2.332143,From Throw In,,,,,,,,,,,,False,47.3,38.2,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,9.0,50.0,Pass,Jan Vertonghen,Belgium,True,72.7,False,False,False
153019,3930175,1,9,52,00:09:52.638,Pass,Jan Vertonghen,Belgium,Belgium,47.3,38.2,,1.58746,From Throw In,Wout Faes,32.24159,Ground Pass,,1.3709676,53.7,69.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Jan Vertonghen,Belgium,9.0,50.0,Ball Receipt*,Wout Faes,Belgium,True,72.7,False,False,False
153020,3930175,1,9,54,00:09:54.226,Ball Receipt*,Wout Faes,Belgium,Belgium,53.7,69.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Jan Vertonghen,Belgium,9.0,52.0,Carry,Wout Faes,Belgium,True,66.3,False,False,False
153021,3930175,1,9,54,00:09:54.226,Carry,Wout Faes,Belgium,Belgium,53.7,69.8,,2.542195,From Throw In,,,,,,,,,,,,False,64.6,68.8,10.945775440780785,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,9.0,54.0,Pass,Wout Faes,Belgium,True,66.3,False,False,False
153022,3930175,1,9,56,00:09:56.768,Pass,Wout Faes,Belgium,Belgium,64.6,68.8,,1.099618,From Throw In,Timothy Castagne,19.68883,Ground Pass,,0.4295699,82.5,77.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,9.0,54.0,Ball Receipt*,Timothy Castagne,Belgium,True,55.400000000000006,False,False,False
153023,3930175,1,9,57,00:09:57.867,Ball Receipt*,Timothy Castagne,Belgium,Belgium,82.5,77.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,9.0,56.0,Carry,Timothy Castagne,Belgium,True,37.5,False,False,False
153024,3930175,1,9,57,00:09:57.867,Carry,Timothy Castagne,Belgium,Belgium,82.5,77.0,,1.000778,From Throw In,,,,,,,,,,,,False,83.3,77.0,0.7999999999999972,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Timothy Castagne,Belgium,9.0,57.0,Pass,Timothy Castagne,Belgium,True,37.5,False,False,False
153025,3930175,1,9,58,00:09:58.868,Pass,Timothy Castagne,Belgium,Belgium,83.3,77.0,,0.828517,From Throw In,Youri Tielemans,15.582362,Ground Pass,,-1.4679348,84.9,61.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Timothy Castagne,Belgium,9.0,57.0,Pressure,Marius Mihai Marin,Romania,False,36.7,False,False,False
153026,3930175,1,9,59,00:09:59.663,Pressure,Marius Mihai Marin,Romania,Belgium,30.4,21.8,,0.529281,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Timothy Castagne,Belgium,9.0,58.0,Ball Receipt*,Youri Tielemans,Belgium,False,89.6,False,False,False
153027,3930175,1,9,59,00:09:59.697,Ball Receipt*,Youri Tielemans,Belgium,Belgium,84.9,61.5,True,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Pressure,Marius Mihai Marin,Romania,9.0,59.0,Carry,Youri Tielemans,Belgium,True,35.099999999999994,False,False,True
153028,3930175,1,9,59,00:09:59.697,Carry,Youri Tielemans,Belgium,Belgium,84.9,61.5,True,0.524972,From Throw In,,,,,,,,,,,,False,84.1,61.4,0.8062257748298665,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Ball Receipt*,Youri Tielemans,Belgium,9.0,59.0,Pass,Youri Tielemans,Belgium,True,35.099999999999994,False,False,False
153029,3930175,1,10,0,00:10:00.222,Pass,Youri Tielemans,Belgium,Belgium,84.1,61.4,,1.191625,From Throw In,Wout Faes,15.945532,Ground Pass,,2.4717488,71.6,71.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,1,Carry,Youri Tielemans,Belgium,9.0,59.0,Ball Receipt*,Wout Faes,Belgium,True,35.900000000000006,False,False,False
153030,3930175,1,10,1,00:10:01.413,Ball Receipt*,Wout Faes,Belgium,Belgium,71.6,71.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Youri Tielemans,Belgium,10.0,0.0,Carry,Wout Faes,Belgium,True,48.400000000000006,False,False,False
153031,3930175,1,10,1,00:10:01.413,Carry,Wout Faes,Belgium,Belgium,71.6,71.3,True,3.143369,From Throw In,,,,,,,,,,,,False,72.0,74.2,2.9274562336608954,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,10.0,1.0,Pressure,Denis Mihai Drăguş,Romania,False,48.400000000000006,False,False,False
153032,3930175,1,10,1,00:10:01.790,Pressure,Denis Mihai Drăguş,Romania,Belgium,49.8,7.2,,0.697143,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Wout Faes,Belgium,10.0,1.0,Pass,Wout Faes,Belgium,False,70.2,False,False,False
153033,3930175,1,10,4,00:10:04.557,Pass,Wout Faes,Belgium,Belgium,72.0,74.2,,2.235108,From Throw In,Jan Vertonghen,28.707664,Ground Pass,,-2.1703925,55.8,50.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Denis Mihai Drăguş,Romania,10.0,1.0,Ball Receipt*,Jan Vertonghen,Belgium,True,48.0,False,False,False
153034,3930175,1,10,6,00:10:06.792,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,55.8,50.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,10.0,4.0,Carry,Jan Vertonghen,Belgium,True,64.2,False,False,False
153035,3930175,1,10,6,00:10:06.792,Carry,Jan Vertonghen,Belgium,Belgium,55.8,50.5,,0.653319,From Throw In,,,,,,,,,,,,False,55.2,49.9,0.848528137423854,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,10.0,6.0,Pass,Jan Vertonghen,Belgium,True,64.2,False,False,False
153036,3930175,1,10,7,00:10:07.445,Pass,Jan Vertonghen,Belgium,Belgium,55.2,49.9,,1.445359,From Throw In,Amadou Onana,8.6,Ground Pass,,0.0,63.8,49.9,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Jan Vertonghen,Belgium,10.0,6.0,Ball Receipt*,Amadou Onana,Belgium,True,64.8,False,False,False
153037,3930175,1,10,8,00:10:08.890,Ball Receipt*,Amadou Onana,Belgium,Belgium,63.8,49.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Jan Vertonghen,Belgium,10.0,7.0,Carry,Amadou Onana,Belgium,True,56.2,False,False,False
153038,3930175,1,10,8,00:10:08.890,Carry,Amadou Onana,Belgium,Belgium,63.8,49.9,,1.752137,From Throw In,,,,,,,,,,,,False,61.5,52.0,3.114482300479486,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Amadou Onana,Belgium,10.0,8.0,Pass,Amadou Onana,Belgium,True,56.2,False,False,False
153039,3930175,1,10,10,00:10:10.643,Pass,Amadou Onana,Belgium,Belgium,61.5,52.0,,1.032657,From Throw In,Wout Faes,13.851354,Ground Pass,,1.901679,57.0,65.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Amadou Onana,Belgium,10.0,8.0,Ball Receipt*,Wout Faes,Belgium,True,58.5,False,False,False
153040,3930175,1,10,11,00:10:11.675,Ball Receipt*,Wout Faes,Belgium,Belgium,57.0,65.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Amadou Onana,Belgium,10.0,10.0,Carry,Wout Faes,Belgium,True,63.0,False,False,False
153041,3930175,1,10,11,00:10:11.675,Carry,Wout Faes,Belgium,Belgium,57.0,65.1,,2.322967,From Throw In,,,,,,,,,,,,False,57.4,65.1,0.3999999999999986,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,10.0,11.0,Pass,Wout Faes,Belgium,True,63.0,False,False,False
153042,3930175,1,10,13,00:10:13.998,Pass,Wout Faes,Belgium,Belgium,57.4,65.1,,1.999999,From Throw In,Jan Vertonghen,27.50727,Ground Pass,,-2.0507026,44.7,40.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,10.0,11.0,Ball Receipt*,Jan Vertonghen,Belgium,True,62.6,False,False,False
153043,3930175,1,10,15,00:10:15.998,Ball Receipt*,Jan Vertonghen,Belgium,Belgium,44.7,40.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,10.0,13.0,Carry,Jan Vertonghen,Belgium,True,75.3,False,False,False
153044,3930175,1,10,15,00:10:15.998,Carry,Jan Vertonghen,Belgium,Belgium,44.7,40.7,,0.869002,From Throw In,,,,,,,,,,,,False,44.9,41.4,0.7280109889280466,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jan Vertonghen,Belgium,10.0,15.0,Pass,Jan Vertonghen,Belgium,True,75.3,False,False,False
153045,3930175,1,10,16,00:10:16.867,Pass,Jan Vertonghen,Belgium,Belgium,44.9,41.4,,1.227361,From Throw In,Wout Faes,22.643322,Ground Pass,,1.1427069,54.3,62.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Jan Vertonghen,Belgium,10.0,15.0,Ball Receipt*,Wout Faes,Belgium,True,75.1,False,False,False
153046,3930175,1,10,18,00:10:18.095,Ball Receipt*,Wout Faes,Belgium,Belgium,54.3,62.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Jan Vertonghen,Belgium,10.0,16.0,Carry,Wout Faes,Belgium,True,65.7,False,False,False
153047,3930175,1,10,18,00:10:18.095,Carry,Wout Faes,Belgium,Belgium,54.3,62.0,,3.754959,From Throw In,,,,,,,,,,,,False,71.2,69.0,18.292348127017487,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Wout Faes,Belgium,10.0,18.0,Pass,Wout Faes,Belgium,True,65.7,False,False,False
153048,3930175,1,10,21,00:10:21.850,Pass,Wout Faes,Belgium,Belgium,71.2,69.0,,1.636532,From Throw In,Amadou Onana,13.301504,Ground Pass,,-1.5858328,71.0,55.7,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Wout Faes,Belgium,10.0,18.0,Ball Receipt*,Amadou Onana,Belgium,True,48.8,False,False,False
153049,3930175,1,10,23,00:10:23.486,Ball Receipt*,Amadou Onana,Belgium,Belgium,71.0,55.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Wout Faes,Belgium,10.0,21.0,Carry,Amadou Onana,Belgium,True,49.0,False,False,False
153050,3930175,1,10,23,00:10:23.486,Carry,Amadou Onana,Belgium,Belgium,71.0,55.7,,3.902637,From Throw In,,,,,,,,,,,,False,77.0,21.0,35.21491161425796,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Amadou Onana,Belgium,10.0,23.0,Pass,Amadou Onana,Belgium,True,49.0,False,False,False
153051,3930175,1,10,27,00:10:27.389,Pass,Amadou Onana,Belgium,Belgium,77.0,21.0,,1.620642,From Throw In,Arthur Theate,13.384319,Ground Pass,,-2.239703,68.7,10.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,0,1,0,0,1,0,1,0,0,Carry,Amadou Onana,Belgium,10.0,23.0,Ball Receipt*,Arthur Theate,Belgium,True,43.0,False,False,False
153052,3930175,1,10,29,00:10:29.009,Ball Receipt*,Arthur Theate,Belgium,Belgium,68.7,10.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Pass,Amadou Onana,Belgium,10.0,27.0,Carry,Arthur Theate,Belgium,True,51.3,False,False,False
153053,3930175,1,10,29,00:10:29.009,Carry,Arthur Theate,Belgium,Belgium,68.7,10.5,,0.956075,From Throw In,,,,,,,,,,,,False,68.7,10.5,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Arthur Theate,Belgium,10.0,29.0,Pass,Arthur Theate,Belgium,True,51.3,False,False,False
153054,3930175,1,10,29,00:10:29.965,Pass,Arthur Theate,Belgium,Belgium,68.7,10.5,,1.059799,From Throw In,Jeremy Doku,14.682302,Ground Pass,,-0.6257918,80.6,1.9,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,1,0,0,1,0,1,0,0,Carry,Arthur Theate,Belgium,10.0,29.0,Ball Receipt*,Jeremy Doku,Belgium,True,51.3,False,False,False
153055,3930175,1,10,31,00:10:31.025,Ball Receipt*,Jeremy Doku,Belgium,Belgium,80.6,1.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Pass,Arthur Theate,Belgium,10.0,29.0,Carry,Jeremy Doku,Belgium,True,39.400000000000006,False,False,False
153056,3930175,1,10,31,00:10:31.025,Carry,Jeremy Doku,Belgium,Belgium,80.6,1.9,True,3.154647,From Throw In,,,,,,,,,,,,False,99.3,4.4,18.866372200293306,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Ball Receipt*,Jeremy Doku,Belgium,10.0,31.0,Pressure,Radu Drăgușin,Romania,False,39.400000000000006,False,False,False
153057,3930175,1,10,33,00:10:33.585,Pressure,Radu Drăgușin,Romania,Belgium,23.1,73.2,,0.828129,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,0,3,0,0,0,Carry,Jeremy Doku,Belgium,10.0,31.0,Pass,Jeremy Doku,Belgium,False,96.9,False,False,False
153058,3930175,1,10,34,00:10:34.180,Pass,Jeremy Doku,Belgium,Belgium,99.3,4.4,True,1.320386,From Throw In,Kevin De Bruyne,17.840405,Ground Pass,Incomplete,1.5034825,100.5,22.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Radu Drăgușin,Romania,10.0,33.0,Pressure,Kevin De Bruyne,Belgium,True,20.700000000000003,False,True,True
153059,3930175,1,10,35,00:10:35.180,Pressure,Kevin De Bruyne,Belgium,Belgium,97.0,17.5,,0.350066,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pass,Jeremy Doku,Belgium,10.0,34.0,Ball Receipt*,Kevin De Bruyne,Belgium,True,23.0,False,True,False
153060,3930175,1,10,35,00:10:35.500,Ball Receipt*,Kevin De Bruyne,Belgium,Belgium,93.4,15.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,0,1,0,1,0,0,Pressure,Kevin De Bruyne,Belgium,10.0,35.0,Pass,Marius Mihai Marin,Romania,False,26.599999999999994,False,False,True
153061,3930175,1,10,35,00:10:35.500,Pass,Marius Mihai Marin,Romania,Romania,19.6,57.9,True,0.853788,Regular Play,Răzvan Gabriel Marin,8.823265,Ground Pass,,0.3109983,28.0,60.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Kevin De Bruyne,Belgium,10.0,35.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,100.4,False,False,False
153062,3930175,1,10,36,00:10:36.354,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,28.0,60.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Pass,Marius Mihai Marin,Romania,10.0,35.0,Carry,Răzvan Gabriel Marin,Romania,True,92.0,False,False,False
153063,3930175,1,10,36,00:10:36.354,Carry,Răzvan Gabriel Marin,Romania,Romania,28.0,60.6,,1.496503,Regular Play,,,,,,,,,,,,False,29.1,67.1,6.592419889539797,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Ball Receipt*,Răzvan Gabriel Marin,Romania,10.0,36.0,Pass,Răzvan Gabriel Marin,Romania,True,92.0,False,False,False
153064,3930175,1,10,37,00:10:37.851,Pass,Răzvan Gabriel Marin,Romania,Romania,29.1,67.1,,0.830316,Regular Play,Andrei Florin Ratiu,9.284934,Ground Pass,,1.9573027,25.6,75.7,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,0,3,0,1,0,Carry,Răzvan Gabriel Marin,Romania,10.0,36.0,Ball Receipt*,Andrei Florin Ratiu,Romania,True,90.9,False,False,False
153065,3930175,1,10,38,00:10:38.681,Ball Receipt*,Andrei Florin Ratiu,Romania,Romania,25.6,75.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Pass,Răzvan Gabriel Marin,Romania,10.0,37.0,Carry,Andrei Florin Ratiu,Romania,True,94.4,False,False,False
153066,3930175,1,10,38,00:10:38.681,Carry,Andrei Florin Ratiu,Romania,Romania,25.6,75.7,True,1.437466,Regular Play,,,,,,,,,,,,False,27.6,77.8,2.899999999999996,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Ball Receipt*,Andrei Florin Ratiu,Romania,10.0,38.0,Pressure,Jeremy Doku,Belgium,False,94.4,False,False,False
153067,3930175,1,10,38,00:10:38.876,Pressure,Jeremy Doku,Belgium,Romania,94.2,8.0,,1.165058,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,1,0,0,1,0,1,0,0,Carry,Andrei Florin Ratiu,Romania,10.0,38.0,Pass,Andrei Florin Ratiu,Romania,False,25.799999999999997,False,False,False
153068,3930175,1,10,40,00:10:40.118,Pass,Andrei Florin Ratiu,Romania,Romania,27.6,77.8,,0.663373,Regular Play,Dennis Man,11.506954,Ground Pass,,0.034768593,39.1,78.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,-1,1,0,0,3,0,0,0,Pressure,Jeremy Doku,Belgium,10.0,38.0,Pressure,Arthur Theate,Belgium,False,92.4,False,False,False
