event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Georgia_score,Czech Republic_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
119726,3938642,2,72,58,00:27:58.359,Pass,Tomáš Holeš,Czech Republic,Czech Republic,83.2,55.4,,1.525395,From Free Kick,Vladimír Coufal,24.224367,Ground Pass,,1.2386023,91.1,78.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,72.0,55.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,36.8,False,False,False
119727,3938642,2,72,59,00:27:59.884,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,91.1,78.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,72.0,58.0,Carry,Vladimír Coufal,Czech Republic,True,28.900000000000006,False,False,False
119728,3938642,2,72,59,00:27:59.884,Carry,Vladimír Coufal,Czech Republic,Czech Republic,91.1,78.3,,0.459349,From Free Kick,,,,,,,,,,,,False,92.0,78.3,0.9000000000000057,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,72.0,59.0,Pass,Vladimír Coufal,Czech Republic,True,28.900000000000006,False,False,False
119729,3938642,2,73,0,00:28:00.343,Pass,Vladimír Coufal,Czech Republic,Czech Republic,92.0,78.3,,0.726622,From Free Kick,Matěj Jurásek,6.5276337,Ground Pass,,-1.6628432,91.4,71.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Vladimír Coufal,Czech Republic,72.0,59.0,Ball Receipt*,Matěj Jurásek,Czech Republic,True,28.0,False,False,False
119730,3938642,2,73,1,00:28:01.070,Ball Receipt*,Matěj Jurásek,Czech Republic,Czech Republic,91.4,71.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,73.0,0.0,Carry,Matěj Jurásek,Czech Republic,True,28.599999999999994,False,False,False
119731,3938642,2,73,1,00:28:01.070,Carry,Matěj Jurásek,Czech Republic,Czech Republic,91.4,71.8,True,3.905861,From Free Kick,,,,,,,,,,,,False,82.0,73.7,9.590099061010795,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Matěj Jurásek,Czech Republic,73.0,1.0,Pressure,Lasha Dvali,Georgia,False,28.599999999999994,False,False,False
119732,3938642,2,73,3,00:28:03.202,Pressure,Lasha Dvali,Georgia,Czech Republic,26.6,6.3,,0.559685,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,3,0,0,Carry,Matěj Jurásek,Czech Republic,73.0,1.0,Pass,Matěj Jurásek,Czech Republic,False,93.4,False,False,False
119733,3938642,2,73,4,00:28:04.976,Pass,Matěj Jurásek,Czech Republic,Czech Republic,82.0,73.7,,1.101896,From Free Kick,Tomáš Holeš,8.464632,Ground Pass,,-2.4650066,75.4,68.4,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Lasha Dvali,Georgia,73.0,3.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,38.0,False,False,True
119734,3938642,2,73,6,00:28:06.078,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,75.4,68.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Matěj Jurásek,Czech Republic,73.0,4.0,Carry,Tomáš Holeš,Czech Republic,True,44.599999999999994,False,False,False
119735,3938642,2,73,6,00:28:06.078,Carry,Tomáš Holeš,Czech Republic,Czech Republic,75.4,68.4,,1.115741,From Free Kick,,,,,,,,,,,,False,75.7,68.1,0.4242640687119345,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,73.0,6.0,Pass,Tomáš Holeš,Czech Republic,True,44.599999999999994,False,False,False
119736,3938642,2,73,7,00:28:07.194,Pass,Tomáš Holeš,Czech Republic,Czech Republic,75.7,68.1,,1.656536,From Free Kick,Robin Hranáč,26.983328,Ground Pass,,-2.0692558,62.8,44.4,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,73.0,6.0,Ball Receipt*,Robin Hranáč,Czech Republic,True,44.3,False,False,False
119737,3938642,2,73,8,00:28:08.850,Ball Receipt*,Robin Hranáč,Czech Republic,Czech Republic,62.8,44.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,73.0,7.0,Carry,Robin Hranáč,Czech Republic,True,57.2,False,False,False
119738,3938642,2,73,8,00:28:08.850,Carry,Robin Hranáč,Czech Republic,Czech Republic,62.8,44.4,,0.009928001,From Free Kick,,,,,,,,,,,,False,63.2,43.8,0.7211102550928021,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Robin Hranáč,Czech Republic,73.0,8.0,Pass,Robin Hranáč,Czech Republic,True,57.2,False,False,False
119739,3938642,2,73,8,00:28:08.860,Pass,Robin Hranáč,Czech Republic,Czech Republic,63.2,43.8,,1.334959,From Free Kick,Ladislav Krejčí,18.317478,Ground Pass,,-1.5271083,64.0,25.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Robin Hranáč,Czech Republic,73.0,8.0,Ball Receipt*,Ladislav Krejčí,Czech Republic,True,56.8,False,False,False
119740,3938642,2,73,10,00:28:10.195,Ball Receipt*,Ladislav Krejčí,Czech Republic,Czech Republic,64.0,25.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Robin Hranáč,Czech Republic,73.0,8.0,Carry,Ladislav Krejčí,Czech Republic,True,56.0,False,False,False
119741,3938642,2,73,10,00:28:10.195,Carry,Ladislav Krejčí,Czech Republic,Czech Republic,64.0,25.5,,3.50823,From Free Kick,,,,,,,,,,,,False,72.2,24.1,8.318653737234172,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Ladislav Krejčí,Czech Republic,73.0,10.0,Pass,Ladislav Krejčí,Czech Republic,True,56.0,False,False,False
119742,3938642,2,73,13,00:28:13.703,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,72.2,24.1,,2.84629,From Free Kick,Matěj Jurásek,62.138313,High Pass,,1.0185088,104.8,77.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Ladislav Krejčí,Czech Republic,73.0,10.0,Ball Receipt*,Matěj Jurásek,Czech Republic,True,47.8,False,False,False
119743,3938642,2,73,16,00:28:16.550,Ball Receipt*,Matěj Jurásek,Czech Republic,Czech Republic,104.8,77.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,73.0,13.0,Carry,Matěj Jurásek,Czech Republic,True,15.200000000000003,False,True,False
119744,3938642,2,73,16,00:28:16.550,Carry,Matěj Jurásek,Czech Republic,Czech Republic,104.8,77.0,,3.741653,From Free Kick,,,,,,,,,,,,False,108.1,66.4,11.101801655587254,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Matěj Jurásek,Czech Republic,73.0,16.0,Pass,Matěj Jurásek,Czech Republic,True,15.200000000000003,False,True,False
119745,3938642,2,73,20,00:28:20.291,Pass,Matěj Jurásek,Czech Republic,Czech Republic,108.1,66.4,,0.78461,From Free Kick,Mojmír Chytil,19.81338,High Pass,Incomplete,-1.4239029,111.0,46.8,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Carry,Matěj Jurásek,Czech Republic,73.0,16.0,Ball Receipt*,Mojmír Chytil,Czech Republic,True,11.900000000000006,False,True,False
119746,3938642,2,73,21,00:28:21.076,Ball Receipt*,Mojmír Chytil,Czech Republic,Czech Republic,112.2,38.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,1,2,0,0,Pass,Matěj Jurásek,Czech Republic,73.0,20.0,Clearance,Lasha Dvali,Georgia,False,7.799999999999997,False,True,False
119747,3938642,2,73,21,00:28:21.076,Clearance,Lasha Dvali,Georgia,Czech Republic,9.1,33.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,3,0,0,Ball Receipt*,Mojmír Chytil,Czech Republic,73.0,21.0,Pass,Vladimír Coufal,Czech Republic,False,110.9,False,False,False
119748,3938642,2,73,23,00:28:23.993,Pass,Vladimír Coufal,Czech Republic,Czech Republic,86.7,56.3,,1.680875,From Free Kick,Matěj Jurásek,15.716552,High Pass,,1.4046016,89.3,71.8,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Clearance,Lasha Dvali,Georgia,73.0,21.0,Ball Receipt*,Matěj Jurásek,Czech Republic,True,33.3,False,False,False
119749,3938642,2,73,25,00:28:25.674,Ball Receipt*,Matěj Jurásek,Czech Republic,Czech Republic,89.3,71.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,73.0,23.0,Carry,Matěj Jurásek,Czech Republic,True,30.700000000000003,False,False,False
119750,3938642,2,73,25,00:28:25.674,Carry,Matěj Jurásek,Czech Republic,Czech Republic,89.3,71.8,,0.276385,From Free Kick,,,,,,,,,,,,False,89.3,72.8,1.0,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Matěj Jurásek,Czech Republic,73.0,25.0,Pass,Matěj Jurásek,Czech Republic,True,30.700000000000003,False,False,False
119751,3938642,2,73,25,00:28:25.950,Pass,Matěj Jurásek,Czech Republic,Czech Republic,89.3,72.8,,0.999235,From Free Kick,Ondřej Lingr,8.955445,Ground Pass,,-0.513606,97.1,68.4,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Carry,Matěj Jurásek,Czech Republic,73.0,25.0,Ball Receipt*,Ondřej Lingr,Czech Republic,True,30.700000000000003,False,False,False
119752,3938642,2,73,26,00:28:26.949,Ball Receipt*,Ondřej Lingr,Czech Republic,Czech Republic,97.1,68.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Matěj Jurásek,Czech Republic,73.0,25.0,Carry,Ondřej Lingr,Czech Republic,True,22.900000000000006,False,True,False
119753,3938642,2,73,26,00:28:26.949,Carry,Ondřej Lingr,Czech Republic,Czech Republic,97.1,68.4,True,1.471388,From Free Kick,,,,,,,,,,,,False,94.8,67.6,2.4351591323771853,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Ondřej Lingr,Czech Republic,73.0,26.0,Pressure,Khvicha Kvaratskhelia,Georgia,False,22.900000000000006,False,True,False
119754,3938642,2,73,28,00:28:28.223,Pressure,Khvicha Kvaratskhelia,Georgia,Czech Republic,26.2,7.5,,0.189019,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,1,1,3,0,0,Carry,Ondřej Lingr,Czech Republic,73.0,26.0,Pass,Ondřej Lingr,Czech Republic,False,93.8,False,False,False
119755,3938642,2,73,28,00:28:28.421,Pass,Ondřej Lingr,Czech Republic,Czech Republic,94.8,67.6,,3.355929,From Free Kick,Matěj Jurásek,25.212696,Low Pass,Out,0.03173537,120.0,68.4,,,,,False,,,,,False,,"{'id': 20, 'name': 'Left Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Khvicha Kvaratskhelia,Georgia,73.0,28.0,Ball Receipt*,Matěj Jurásek,Czech Republic,True,25.200000000000003,False,False,True
119756,3938642,2,73,31,00:28:31.777,Ball Receipt*,Matěj Jurásek,Czech Republic,Czech Republic,100.4,69.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 18, 'name': 'Right Attacking Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Ondřej Lingr,Czech Republic,73.0,28.0,Pass,Giorgi Mamardashvili,Georgia,False,19.599999999999994,False,True,False
119757,3938642,2,73,58,00:28:58.873,Pass,Giorgi Mamardashvili,Georgia,Georgia,6.0,44.6,,5.493725,From Goal Kick,,70.00943,High Pass,Out,0.5301308,66.4,80.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,1,0,0,0,1,1,3,0,0,Ball Receipt*,Matěj Jurásek,Czech Republic,73.0,31.0,Pass,Ladislav Krejčí,Czech Republic,False,114.0,False,False,False
119758,3938642,2,74,7,00:29:07.457,Pass,Ladislav Krejčí,Czech Republic,Czech Republic,48.9,0.1,,2.012818,From Throw In,Tomáš Souček,17.65701,Low Pass,,1.3189496,53.3,17.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Giorgi Mamardashvili,Georgia,73.0,58.0,Ball Receipt*,Tomáš Souček,Czech Republic,True,71.1,False,False,False
119759,3938642,2,74,9,00:29:09.470,Ball Receipt*,Tomáš Souček,Czech Republic,Czech Republic,53.3,17.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Ladislav Krejčí,Czech Republic,74.0,7.0,Pass,Tomáš Souček,Czech Republic,True,66.7,False,False,False
119760,3938642,2,74,10,00:29:10.686,Pass,Tomáš Souček,Czech Republic,Czech Republic,47.7,21.7,,1.001719,From Throw In,Tomáš Holeš,17.066048,Ground Pass,,2.4100842,35.0,33.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Souček,Czech Republic,74.0,9.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,72.3,False,False,False
119761,3938642,2,74,11,00:29:11.687,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,35.0,33.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Tomáš Souček,Czech Republic,74.0,10.0,Carry,Tomáš Holeš,Czech Republic,True,85.0,False,False,False
119762,3938642,2,74,11,00:29:11.687,Carry,Tomáš Holeš,Czech Republic,Czech Republic,35.0,33.1,,1.56357,From Throw In,,,,,,,,,,,,False,35.0,38.6,5.5,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,74.0,11.0,Pass,Tomáš Holeš,Czech Republic,True,85.0,False,False,False
119763,3938642,2,74,13,00:29:13.251,Pass,Tomáš Holeš,Czech Republic,Czech Republic,35.0,38.6,,1.301178,From Throw In,Vladimír Coufal,29.636633,Ground Pass,,1.2693205,43.8,66.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,74.0,11.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,85.0,False,False,False
119764,3938642,2,74,14,00:29:14.552,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,43.8,66.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,74.0,13.0,Carry,Vladimír Coufal,Czech Republic,True,76.2,False,False,False
119765,3938642,2,74,14,00:29:14.552,Carry,Vladimír Coufal,Czech Republic,Czech Republic,43.8,66.9,True,4.848842,From Throw In,,,,,,,,,,,,False,71.3,77.7,29.5447118787779,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,74.0,14.0,Pressure,Khvicha Kvaratskhelia,Georgia,False,76.2,False,False,False
119766,3938642,2,74,17,00:29:17.775,Pressure,Khvicha Kvaratskhelia,Georgia,Czech Republic,58.9,5.1,,1.394691,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,1,1,3,0,0,Carry,Vladimír Coufal,Czech Republic,74.0,14.0,Dispossessed,Vladimír Coufal,Czech Republic,False,61.1,False,False,False
119767,3938642,2,74,19,00:29:19.401,Dispossessed,Vladimír Coufal,Czech Republic,Czech Republic,71.3,77.7,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Khvicha Kvaratskhelia,Georgia,74.0,17.0,Duel,Khvicha Kvaratskhelia,Georgia,False,48.7,False,False,False
119768,3938642,2,74,19,00:29:19.401,Duel,Khvicha Kvaratskhelia,Georgia,Czech Republic,48.8,2.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,1,0,0,0,1,1,3,0,0,Dispossessed,Vladimír Coufal,Czech Republic,74.0,19.0,Pass,Vladimír Coufal,Czech Republic,False,71.2,False,False,False
119769,3938642,2,74,29,00:29:29.649,Pass,Vladimír Coufal,Czech Republic,Czech Republic,70.7,80.0,,1.525281,From Throw In,Tomáš Souček,15.10298,Low Pass,,-1.5509313,71.0,64.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Duel,Khvicha Kvaratskhelia,Georgia,74.0,19.0,Ball Receipt*,Tomáš Souček,Czech Republic,True,49.3,False,False,False
119770,3938642,2,74,31,00:29:31.174,Ball Receipt*,Tomáš Souček,Czech Republic,Czech Republic,71.0,64.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,74.0,29.0,Pressure,Georges Mikautadze,Georgia,False,49.0,False,False,False
119771,3938642,2,74,32,00:29:32.761,Pressure,Georges Mikautadze,Georgia,Czech Republic,48.2,19.6,,0.848144,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,0,0,1,1,3,1,1,Ball Receipt*,Tomáš Souček,Czech Republic,74.0,31.0,Pass,Tomáš Souček,Czech Republic,False,71.8,False,False,False
119772,3938642,2,74,33,00:29:33.711,Pass,Tomáš Souček,Czech Republic,Czech Republic,71.3,64.9,,1.247794,From Throw In,Tomáš Holeš,9.338094,Ground Pass,,1.7429872,69.7,74.1,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,0,0,1,1,2,0,0,Pressure,Georges Mikautadze,Georgia,74.0,32.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,48.7,False,False,True
119773,3938642,2,74,34,00:29:34.958,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,69.7,74.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Tomáš Souček,Czech Republic,74.0,33.0,Carry,Tomáš Holeš,Czech Republic,True,50.3,False,False,False
119774,3938642,2,74,34,00:29:34.958,Carry,Tomáš Holeš,Czech Republic,Czech Republic,69.7,74.1,,0.203413,From Throw In,,,,,,,,,,,,False,70.1,74.1,0.3999999999999915,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,74.0,34.0,Pass,Tomáš Holeš,Czech Republic,True,50.3,False,False,False
119775,3938642,2,74,35,00:29:35.162,Pass,Tomáš Holeš,Czech Republic,Czech Republic,70.1,74.1,,0.728089,From Throw In,Vladimír Coufal,9.349332,Ground Pass,,0.5642682,78.0,79.1,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,74.0,34.0,Ball Receipt*,Vladimír Coufal,Czech Republic,True,49.900000000000006,False,False,False
119776,3938642,2,74,35,00:29:35.890,Ball Receipt*,Vladimír Coufal,Czech Republic,Czech Republic,78.0,79.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,74.0,35.0,Carry,Vladimír Coufal,Czech Republic,True,42.0,False,False,False
119777,3938642,2,74,35,00:29:35.890,Carry,Vladimír Coufal,Czech Republic,Czech Republic,78.0,79.1,,3.127914,From Throw In,,,,,,,,,,,,False,78.9,78.8,0.9486832980505183,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Vladimír Coufal,Czech Republic,74.0,35.0,Pass,Vladimír Coufal,Czech Republic,True,42.0,False,False,False
119778,3938642,2,74,39,00:29:39.018,Pass,Vladimír Coufal,Czech Republic,Czech Republic,78.9,78.8,,0.968215,From Throw In,Tomáš Holeš,12.151132,Ground Pass,,-2.900606,67.1,75.9,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Vladimír Coufal,Czech Republic,74.0,35.0,Ball Receipt*,Tomáš Holeš,Czech Republic,True,41.099999999999994,False,False,False
119779,3938642,2,74,39,00:29:39.986,Ball Receipt*,Tomáš Holeš,Czech Republic,Czech Republic,67.1,75.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Vladimír Coufal,Czech Republic,74.0,39.0,Carry,Tomáš Holeš,Czech Republic,True,52.900000000000006,False,False,False
119780,3938642,2,74,39,00:29:39.986,Carry,Tomáš Holeš,Czech Republic,Czech Republic,67.1,75.9,,0.710046,From Throw In,,,,,,,,,,,,False,69.1,75.8,2.002498439450079,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Tomáš Holeš,Czech Republic,74.0,39.0,Pass,Tomáš Holeš,Czech Republic,True,52.900000000000006,False,False,False
119781,3938642,2,74,40,00:29:40.696,Pass,Tomáš Holeš,Czech Republic,Czech Republic,69.1,75.8,,2.222706,From Throw In,Robin Hranáč,30.774828,Ground Pass,,-1.9120716,58.8,46.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Tomáš Holeš,Czech Republic,74.0,39.0,Ball Receipt*,Robin Hranáč,Czech Republic,True,50.900000000000006,False,False,False
119782,3938642,2,74,42,00:29:42.919,Ball Receipt*,Robin Hranáč,Czech Republic,Czech Republic,58.8,46.8,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Tomáš Holeš,Czech Republic,74.0,40.0,Carry,Robin Hranáč,Czech Republic,True,61.2,False,False,False
119783,3938642,2,74,42,00:29:42.919,Carry,Robin Hranáč,Czech Republic,Czech Republic,58.8,46.8,,3.746778,From Throw In,,,,,,,,,,,,False,73.1,24.5,26.49113059119976,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,Robin Hranáč,Czech Republic,74.0,42.0,Pass,Robin Hranáč,Czech Republic,True,61.2,False,False,False
119784,3938642,2,74,46,00:29:46.665,Pass,Robin Hranáč,Czech Republic,Czech Republic,73.1,24.5,,1.362265,From Throw In,David Jurásek,23.568836,Ground Pass,,-1.0995587,83.8,3.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,Robin Hranáč,Czech Republic,74.0,42.0,Ball Receipt*,David Jurásek,Czech Republic,True,46.900000000000006,False,False,False
119785,3938642,2,74,48,00:29:48.028,Ball Receipt*,David Jurásek,Czech Republic,Czech Republic,83.8,3.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,Robin Hranáč,Czech Republic,74.0,46.0,Carry,David Jurásek,Czech Republic,True,36.2,False,False,False
119786,3938642,2,74,48,00:29:48.028,Carry,David Jurásek,Czech Republic,Czech Republic,83.8,3.5,,0.687018,From Throw In,,,,,,,,,,,,False,84.0,3.8,0.36055512754640034,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Ball Receipt*,David Jurásek,Czech Republic,74.0,48.0,Pass,David Jurásek,Czech Republic,True,36.2,False,False,False
119787,3938642,2,74,48,00:29:48.715,Pass,David Jurásek,Czech Republic,Czech Republic,84.0,3.8,,1.114842,From Throw In,Robin Hranáč,14.227438,Ground Pass,,0.89495766,92.9,14.9,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,1,0,0,0,1,1,2,0,0,Carry,David Jurásek,Czech Republic,74.0,48.0,Ball Receipt*,Robin Hranáč,Czech Republic,True,36.0,False,False,False
119788,3938642,2,74,49,00:29:49.830,Ball Receipt*,Robin Hranáč,Czech Republic,Czech Republic,92.9,14.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,1,0,0,0,1,1,2,0,0,Pass,David Jurásek,Czech Republic,74.0,48.0,Pass,Robin Hranáč,Czech Republic,True,27.099999999999994,False,False,False
