event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Poland_score,Austria_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
127555,3938641,2,89,37,00:44:37.019,Pass,Kamil Grosicki,Poland,Poland,66.4,5.4,True,1.265682,From Throw In,Kacper Urbanski,9.2358,Ground Pass,Incomplete,1.2285007,69.5,14.1,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Pressure,Patrick Wimmer,Austria,89.0,36.0,Ball Receipt*,Kacper Urbanski,Poland,True,53.599999999999994,False,False,True
127556,3938641,2,89,38,00:44:38.285,Ball Receipt*,Kacper Urbanski,Poland,Poland,71.1,20.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Pass,Kamil Grosicki,Poland,89.0,37.0,Interception,Marcel Sabitzer,Austria,False,48.900000000000006,False,False,False
127557,3938641,2,89,38,00:44:38.285,Interception,Marcel Sabitzer,Austria,Poland,50.6,66.0,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Kacper Urbanski,Poland,89.0,38.0,Ball Recovery,Patrick Wimmer,Austria,True,69.4,False,False,False
127558,3938641,2,89,39,00:44:39.534,Ball Recovery,Patrick Wimmer,Austria,Austria,57.2,67.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,2,0,0,1,0,1,0,0,Interception,Marcel Sabitzer,Austria,89.0,38.0,Carry,Patrick Wimmer,Austria,True,62.8,False,False,False
127559,3938641,2,89,39,00:44:39.534,Carry,Patrick Wimmer,Austria,Austria,57.2,67.9,True,1.468957,Regular Play,,,,,,,,,,,,False,58.9,69.7,2.4758836806279843,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,2,0,0,1,0,1,0,0,Ball Recovery,Patrick Wimmer,Austria,89.0,39.0,Pressure,Kamil Grosicki,Poland,False,62.8,False,False,False
127560,3938641,2,89,40,00:44:40.814,Pressure,Kamil Grosicki,Poland,Austria,64.3,10.6,,0.261689,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Carry,Patrick Wimmer,Austria,89.0,39.0,Pass,Patrick Wimmer,Austria,False,55.7,False,False,False
127561,3938641,2,89,41,00:44:41.003,Pass,Patrick Wimmer,Austria,Austria,58.9,69.7,True,0.112661,Regular Play,Marcel Sabitzer,2.9410882,Ground Pass,Incomplete,-2.8305943,56.1,68.8,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,2,0,0,1,0,1,0,0,Pressure,Kamil Grosicki,Poland,89.0,40.0,Ball Receipt*,Marcel Sabitzer,Austria,True,61.1,False,False,True
127562,3938641,2,89,41,00:44:41.116,Ball Receipt*,Marcel Sabitzer,Austria,Austria,41.9,58.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Pass,Patrick Wimmer,Austria,89.0,41.0,Block,Kamil Grosicki,Poland,False,78.1,False,False,False
127563,3938641,2,89,41,00:44:41.116,Block,Kamil Grosicki,Poland,Austria,64.0,11.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Ball Receipt*,Marcel Sabitzer,Austria,89.0,41.0,Foul Committed,Kacper Urbanski,Poland,True,56.0,False,False,False
127564,3938641,2,89,42,00:44:42.574,Foul Committed,Kacper Urbanski,Poland,Austria,53.4,12.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Block,Kamil Grosicki,Poland,89.0,41.0,Foul Won,Patrick Wimmer,Austria,False,66.6,False,False,False
127565,3938641,2,89,42,00:44:42.574,Foul Won,Patrick Wimmer,Austria,Austria,66.7,67.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,2,0,0,1,0,1,0,0,Foul Committed,Kacper Urbanski,Poland,89.0,42.0,Pass,Stefan Posch,Austria,True,53.3,False,False,False
127566,3938641,2,90,14,00:45:14.250,Pass,Stefan Posch,Austria,Austria,68.6,67.9,,1.104279,From Free Kick,Kevin Danso,16.85141,Ground Pass,,-2.9686394,52.0,65.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,3,2,0,0,1,0,1,0,0,Foul Won,Patrick Wimmer,Austria,89.0,42.0,Ball Receipt*,Kevin Danso,Austria,True,51.400000000000006,False,False,False
127567,3938641,2,90,15,00:45:15.354,Ball Receipt*,Kevin Danso,Austria,Austria,52.0,65.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,2,0,0,1,0,1,0,0,Pass,Stefan Posch,Austria,90.0,14.0,Carry,Kevin Danso,Austria,True,68.0,False,False,False
127568,3938641,2,90,15,00:45:15.354,Carry,Kevin Danso,Austria,Austria,52.0,65.0,,0.8,From Free Kick,,,,,,,,,,,,False,52.0,65.0,0.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Kevin Danso,Austria,90.0,15.0,Pass,Kevin Danso,Austria,True,68.0,False,False,False
127569,3938641,2,90,16,00:45:16.154,Pass,Kevin Danso,Austria,Austria,52.0,65.0,,1.131925,From Free Kick,Stefan Posch,11.980818,Ground Pass,,0.6551867,61.5,72.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,2,0,0,1,0,1,0,0,Carry,Kevin Danso,Austria,90.0,15.0,Ball Receipt*,Stefan Posch,Austria,True,68.0,False,False,False
127570,3938641,2,90,17,00:45:17.286,Ball Receipt*,Stefan Posch,Austria,Austria,61.5,72.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,3,2,0,0,1,0,1,0,0,Pass,Kevin Danso,Austria,90.0,16.0,Carry,Stefan Posch,Austria,True,58.5,False,False,False
127571,3938641,2,90,17,00:45:17.286,Carry,Stefan Posch,Austria,Austria,61.5,72.3,,0.399999,From Free Kick,,,,,,,,,,,,False,61.3,72.6,0.3605551275463981,,False,,"{'id': 2, 'name': 'Right Back'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Stefan Posch,Austria,90.0,17.0,Pass,Stefan Posch,Austria,True,58.5,False,False,False
127572,3938641,2,90,17,00:45:17.686,Pass,Stefan Posch,Austria,Austria,61.3,72.6,,1.929637,From Free Kick,Kevin Danso,20.353868,Ground Pass,,-2.7483132,42.5,64.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,3,2,0,0,1,0,1,0,0,Carry,Stefan Posch,Austria,90.0,17.0,Ball Receipt*,Kevin Danso,Austria,True,58.7,False,False,False
127573,3938641,2,90,19,00:45:19.616,Ball Receipt*,Kevin Danso,Austria,Austria,42.5,64.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,2,0,0,1,0,1,0,0,Pass,Stefan Posch,Austria,90.0,17.0,Carry,Kevin Danso,Austria,True,77.5,False,False,False
127574,3938641,2,90,19,00:45:19.616,Carry,Kevin Danso,Austria,Austria,42.5,64.8,,1.2,From Free Kick,,,,,,,,,,,,False,30.5,59.8,13.0,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Kevin Danso,Austria,90.0,19.0,Pass,Kevin Danso,Austria,True,77.5,False,False,False
127575,3938641,2,90,20,00:45:20.816,Pass,Kevin Danso,Austria,Austria,30.5,59.8,,1.386054,From Free Kick,Patrick Pentz,17.670597,Ground Pass,,-2.652634,14.9,51.5,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,2,0,0,1,0,1,0,0,Carry,Kevin Danso,Austria,90.0,19.0,Ball Receipt*,Patrick Pentz,Austria,True,89.5,False,False,False
127576,3938641,2,90,22,00:45:22.202,Ball Receipt*,Patrick Pentz,Austria,Austria,14.9,51.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,3,2,0,0,1,0,1,0,0,Pass,Kevin Danso,Austria,90.0,20.0,Carry,Patrick Pentz,Austria,True,105.1,False,False,False
127577,3938641,2,90,22,00:45:22.202,Carry,Patrick Pentz,Austria,Austria,14.9,51.5,True,2.375303,From Free Kick,,,,,,,,,,,,False,15.6,46.6,4.949747468305831,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Patrick Pentz,Austria,90.0,22.0,Pressure,Robert Lewandowski,Poland,False,105.1,False,False,False
127578,3938641,2,90,23,00:45:23.896,Pressure,Robert Lewandowski,Poland,Austria,100.0,28.8,,0.589586,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,3,-2,0,0,1,1,2,0,0,Carry,Patrick Pentz,Austria,90.0,22.0,Pass,Patrick Pentz,Austria,False,20.0,False,True,False
127579,3938641,2,90,24,00:45:24.577,Pass,Patrick Pentz,Austria,Austria,15.6,46.6,,3.371326,From Free Kick,Romano Schmid,67.57078,High Pass,Unknown,-0.24820909,81.1,30.0,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,3,2,0,0,1,0,1,0,0,Pressure,Robert Lewandowski,Poland,90.0,23.0,Ball Receipt*,Romano Schmid,Austria,True,104.4,False,False,True
127580,3938641,2,90,27,00:45:27.949,Ball Receipt*,Romano Schmid,Austria,Austria,74.9,28.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,3,2,0,0,1,0,1,0,0,Pass,Patrick Pentz,Austria,90.0,24.0,Foul Committed,Romano Schmid,Austria,True,45.099999999999994,False,False,False
127581,3938641,2,90,27,00:45:27.967,Foul Committed,Romano Schmid,Austria,Austria,85.9,30.2,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Romano Schmid,Austria,90.0,27.0,Foul Won,Jan Bednarek,Poland,False,34.099999999999994,False,False,False
127582,3938641,2,90,27,00:45:27.967,Foul Won,Jan Bednarek,Poland,Austria,34.2,49.9,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,-2,0,0,1,1,2,0,0,Foul Committed,Romano Schmid,Austria,90.0,27.0,Pass,Jan Bednarek,Poland,True,85.8,False,False,False
127583,3938641,2,90,40,00:45:40.098,Pass,Jan Bednarek,Poland,Poland,34.2,49.9,,1.860432,From Free Kick,Przemysław Frankowski,22.105656,Ground Pass,,1.5481757,34.7,72.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,-2,0,0,1,1,2,0,0,Foul Won,Jan Bednarek,Poland,90.0,27.0,Ball Receipt*,Przemysław Frankowski,Poland,True,85.8,False,False,False
127584,3938641,2,90,41,00:45:41.959,Ball Receipt*,Przemysław Frankowski,Poland,Poland,34.7,72.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,3,-2,0,0,1,1,2,0,0,Pass,Jan Bednarek,Poland,90.0,40.0,Carry,Przemysław Frankowski,Poland,True,85.3,False,False,False
127585,3938641,2,90,41,00:45:41.959,Carry,Przemysław Frankowski,Poland,Poland,34.7,72.0,,0.856947,From Free Kick,,,,,,,,,,,,False,38.3,73.5,3.8999999999999946,,False,,"{'id': 2, 'name': 'Right Back'}",,1,3,-2,0,0,1,1,2,0,0,Ball Receipt*,Przemysław Frankowski,Poland,90.0,41.0,Pass,Przemysław Frankowski,Poland,True,85.3,False,False,False
127586,3938641,2,90,42,00:45:42.816,Pass,Przemysław Frankowski,Poland,Poland,38.3,73.5,,1.678048,From Free Kick,Nicola Zalewski,19.382982,Ground Pass,,0.17108585,57.4,76.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,3,-2,0,0,1,1,2,0,0,Carry,Przemysław Frankowski,Poland,90.0,41.0,Ball Receipt*,Nicola Zalewski,Poland,True,81.7,False,False,False
127587,3938641,2,90,44,00:45:44.494,Ball Receipt*,Nicola Zalewski,Poland,Poland,57.4,76.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Pass,Przemysław Frankowski,Poland,90.0,42.0,Carry,Nicola Zalewski,Poland,True,62.6,False,False,False
127588,3938641,2,90,44,00:45:44.494,Carry,Nicola Zalewski,Poland,Poland,57.4,76.8,,1.532096,From Free Kick,,,,,,,,,,,,False,57.4,76.8,0.0,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Ball Receipt*,Nicola Zalewski,Poland,90.0,44.0,Pass,Nicola Zalewski,Poland,True,62.6,False,False,False
127589,3938641,2,90,46,00:45:46.026,Pass,Nicola Zalewski,Poland,Poland,57.4,76.8,,0.963357,From Free Kick,Jakub Moder,6.0207973,Ground Pass,,-2.2974386,53.4,72.3,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Carry,Nicola Zalewski,Poland,90.0,44.0,Ball Receipt*,Jakub Moder,Poland,True,62.6,False,False,False
127590,3938641,2,90,46,00:45:46.989,Ball Receipt*,Jakub Moder,Poland,Poland,53.4,72.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Pass,Nicola Zalewski,Poland,90.0,46.0,Carry,Jakub Moder,Poland,True,66.6,False,False,False
127591,3938641,2,90,46,00:45:46.989,Carry,Jakub Moder,Poland,Poland,53.4,72.3,,0.079999,From Free Kick,,,,,,,,,,,,False,53.4,72.3,0.0,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Ball Receipt*,Jakub Moder,Poland,90.0,46.0,Pass,Jakub Moder,Poland,True,66.6,False,False,False
127592,3938641,2,90,47,00:45:47.069,Pass,Jakub Moder,Poland,Poland,53.4,72.3,,2.824893,From Free Kick,Nicola Zalewski,32.588493,High Pass,Incomplete,0.10760742,85.8,75.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Carry,Jakub Moder,Poland,90.0,46.0,Ball Receipt*,Nicola Zalewski,Poland,True,66.6,False,False,False
127593,3938641,2,90,49,00:45:49.894,Ball Receipt*,Nicola Zalewski,Poland,Poland,79.5,77.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Pass,Jakub Moder,Poland,90.0,47.0,Pass,Philipp Lienhart,Austria,False,40.5,False,False,False
127594,3938641,2,90,49,00:45:49.894,Pass,Philipp Lienhart,Austria,Poland,34.3,4.3,,1.676992,From Free Kick,Konrad Laimer,14.5,High Pass,,-0.117511645,48.7,2.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Nicola Zalewski,Poland,90.0,49.0,Ball Receipt*,Konrad Laimer,Austria,True,85.7,False,False,False
127595,3938641,2,90,51,00:45:51.571,Ball Receipt*,Konrad Laimer,Austria,Poland,48.7,2.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Pass,Philipp Lienhart,Austria,90.0,49.0,Carry,Konrad Laimer,Austria,True,71.3,False,False,False
127596,3938641,2,90,51,00:45:51.571,Carry,Konrad Laimer,Austria,Poland,48.7,2.6,True,0.053436,From Free Kick,,,,,,,,,,,,False,47.0,3.1,1.7720045146669376,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Konrad Laimer,Austria,90.0,51.0,Pressure,Jakub Moder,Poland,False,71.3,False,False,False
127597,3938641,2,90,51,00:45:51.594,Pressure,Jakub Moder,Poland,Poland,72.1,76.1,,0.198117,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Carry,Konrad Laimer,Austria,90.0,51.0,Pass,Konrad Laimer,Austria,False,47.900000000000006,False,False,False
127598,3938641,2,90,51,00:45:51.624,Pass,Konrad Laimer,Austria,Poland,47.0,3.1,True,0.239566,From Free Kick,Michael Gregoritsch,2.2,High Pass,Incomplete,0.0,49.2,3.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Pressure,Jakub Moder,Poland,90.0,51.0,Ball Receipt*,Michael Gregoritsch,Austria,True,73.0,False,False,True
127599,3938641,2,90,51,00:45:51.864,Ball Receipt*,Michael Gregoritsch,Austria,Poland,57.0,2.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Pass,Konrad Laimer,Austria,90.0,51.0,Block,Jakub Moder,Poland,False,63.0,False,False,False
127600,3938641,2,90,51,00:45:51.864,Block,Jakub Moder,Poland,Poland,70.9,77.0,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Ball Receipt*,Michael Gregoritsch,Austria,90.0,51.0,Ball Recovery,Robert Lewandowski,Poland,True,49.099999999999994,False,False,False
127601,3938641,2,90,53,00:45:53.443,Ball Recovery,Robert Lewandowski,Poland,Poland,69.2,70.6,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,3,-2,0,0,1,1,2,0,0,Block,Jakub Moder,Poland,90.0,51.0,Carry,Robert Lewandowski,Poland,True,50.8,False,False,False
127602,3938641,2,90,53,00:45:53.443,Carry,Robert Lewandowski,Poland,Poland,69.2,70.6,True,1.733087,From Free Kick,,,,,,,,,,,,False,67.9,71.6,1.6401219466856702,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,3,-2,0,0,1,1,2,0,0,Ball Recovery,Robert Lewandowski,Poland,90.0,53.0,Pressure,Michael Gregoritsch,Austria,False,50.8,False,False,False
127603,3938641,2,90,53,00:45:53.700,Pressure,Michael Gregoritsch,Austria,Poland,53.7,8.8,,1.26579,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Carry,Robert Lewandowski,Poland,90.0,53.0,Pressure,Konrad Laimer,Austria,True,66.3,False,False,False
127604,3938641,2,90,54,00:45:54.382,Pressure,Konrad Laimer,Austria,Poland,48.9,8.7,,0.588595,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Pressure,Michael Gregoritsch,Austria,90.0,53.0,Dispossessed,Robert Lewandowski,Poland,False,71.1,False,False,True
127605,3938641,2,90,55,00:45:55.176,Dispossessed,Robert Lewandowski,Poland,Poland,67.9,71.6,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,3,-2,0,0,1,1,2,0,0,Pressure,Konrad Laimer,Austria,90.0,54.0,Duel,Michael Gregoritsch,Austria,False,52.099999999999994,False,False,True
127606,3938641,2,90,55,00:45:55.176,Duel,Michael Gregoritsch,Austria,Austria,52.2,8.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Dispossessed,Robert Lewandowski,Poland,90.0,55.0,Ball Recovery,Konrad Laimer,Austria,True,67.8,False,False,False
127607,3938641,2,90,56,00:45:56.035,Ball Recovery,Konrad Laimer,Austria,Austria,53.7,3.5,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Duel,Michael Gregoritsch,Austria,90.0,55.0,Carry,Konrad Laimer,Austria,True,66.3,False,False,False
127608,3938641,2,90,56,00:45:56.035,Carry,Konrad Laimer,Austria,Austria,53.7,3.5,,1.200518,Regular Play,,,,,,,,,,,,False,54.9,2.4,1.6278820596099675,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Ball Recovery,Konrad Laimer,Austria,90.0,56.0,Pass,Konrad Laimer,Austria,True,66.3,False,False,False
127609,3938641,2,90,57,00:45:57.235,Pass,Konrad Laimer,Austria,Austria,54.9,2.4,,0.974523,Regular Play,Michael Gregoritsch,8.980535,Ground Pass,,0.7775243,61.3,8.7,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Carry,Konrad Laimer,Austria,90.0,56.0,Pressure,Robert Lewandowski,Poland,False,65.1,False,False,False
127610,3938641,2,90,58,00:45:58.083,Pressure,Robert Lewandowski,Poland,Austria,59.8,74.9,,0.857634,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,3,-2,0,0,1,1,2,0,0,Pass,Konrad Laimer,Austria,90.0,57.0,Ball Receipt*,Michael Gregoritsch,Austria,False,60.2,False,False,False
127611,3938641,2,90,58,00:45:58.210,Ball Receipt*,Michael Gregoritsch,Austria,Austria,61.3,8.7,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Pressure,Robert Lewandowski,Poland,90.0,58.0,Carry,Michael Gregoritsch,Austria,True,58.7,False,False,True
127612,3938641,2,90,58,00:45:58.210,Carry,Michael Gregoritsch,Austria,Austria,61.3,8.7,True,1.15763,Regular Play,,,,,,,,,,,,False,65.3,6.8,4.428317965096905,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Michael Gregoritsch,Austria,90.0,58.0,Pass,Michael Gregoritsch,Austria,True,58.7,False,False,False
127613,3938641,2,90,59,00:45:59.368,Pass,Michael Gregoritsch,Austria,Austria,65.3,6.8,,2.541037,Regular Play,Konrad Laimer,27.594383,Ground Pass,,-0.18957767,92.4,1.6,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Carry,Michael Gregoritsch,Austria,90.0,58.0,Ball Receipt*,Konrad Laimer,Austria,True,54.7,False,False,False
127614,3938641,2,91,1,00:46:01.909,Ball Receipt*,Konrad Laimer,Austria,Austria,92.4,1.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Pass,Michael Gregoritsch,Austria,90.0,59.0,Carry,Konrad Laimer,Austria,True,27.599999999999994,False,False,False
127615,3938641,2,91,1,00:46:01.909,Carry,Konrad Laimer,Austria,Austria,92.4,1.6,,2.369322,Regular Play,,,,,,,,,,,,False,96.5,1.6,4.099999999999994,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Ball Receipt*,Konrad Laimer,Austria,91.0,1.0,Pass,Konrad Laimer,Austria,True,27.599999999999994,False,False,False
127616,3938641,2,91,4,00:46:04.278,Pass,Konrad Laimer,Austria,Austria,96.5,1.6,,2.69946,Regular Play,Michael Gregoritsch,26.856098,Ground Pass,Out,0.5052902,120.0,14.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,2,0,0,1,0,1,0,0,Carry,Konrad Laimer,Austria,91.0,1.0,Ball Receipt*,Michael Gregoritsch,Austria,True,23.5,False,True,False
127617,3938641,2,91,6,00:46:06.977,Ball Receipt*,Michael Gregoritsch,Austria,Austria,106.9,18.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,2,0,0,1,0,1,0,0,Pass,Konrad Laimer,Austria,91.0,4.0,Pass,Wojciech Szczęsny,Poland,False,13.099999999999994,False,True,False
127618,3938641,2,91,11,00:46:11.867,Pass,Wojciech Szczęsny,Poland,Poland,5.3,38.0,,3.642195,From Goal Kick,Karol Świderski,64.87781,High Pass,Incomplete,0.0740529,70.0,42.8,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,3,-2,0,0,1,1,2,0,0,Ball Receipt*,Michael Gregoritsch,Austria,91.0,6.0,Ball Receipt*,Karol Świderski,Poland,True,114.7,False,False,False
127619,3938641,2,91,15,00:46:15.509,Ball Receipt*,Karol Świderski,Poland,Poland,69.0,41.1,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,-2,0,0,1,1,2,0,0,Pass,Wojciech Szczęsny,Poland,91.0,11.0,Duel,Karol Świderski,Poland,True,51.0,False,False,False
127620,3938641,2,91,15,00:46:15.509,Duel,Karol Świderski,Poland,Poland,70.0,42.8,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,3,-2,0,0,1,1,2,0,0,Ball Receipt*,Karol Świderski,Poland,91.0,15.0,Clearance,Kevin Danso,Austria,False,50.0,False,False,False
127621,3938641,2,91,15,00:46:15.509,Clearance,Kevin Danso,Austria,Poland,50.1,37.3,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,3,2,0,0,1,0,1,0,0,Duel,Karol Świderski,Poland,91.0,15.0,Ball Recovery,Kacper Urbanski,Poland,False,69.9,False,False,False
127622,3938641,2,91,17,00:46:17.925,Ball Recovery,Kacper Urbanski,Poland,Poland,62.9,34.0,,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,1,3,-2,0,0,1,1,2,0,0,Clearance,Kevin Danso,Austria,91.0,15.0,Carry,Kacper Urbanski,Poland,True,57.1,False,False,False
