event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
48414,3941020,1,1,51,00:01:51.173,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,28.4,25.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,1.0,50.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,91.6,False,False,False
48415,3941020,1,1,51,00:01:51.173,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,28.4,25.5,,3.846907,From Free Kick,,,,,,,,,,,,False,35.4,24.5,7.0710678118654755,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,1.0,51.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,91.6,False,False,False
48416,3941020,1,1,55,00:01:55.020,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,35.4,24.5,,1.058979,From Free Kick,Nuno Mendes,12.665702,Ground Pass,,-0.89728844,43.3,14.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,1.0,51.0,Ball Receipt*,Nuno Mendes,Portugal,True,84.6,False,False,False
48417,3941020,1,1,56,00:01:56.079,Ball Receipt*,Nuno Mendes,Portugal,Portugal,43.3,14.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,1.0,55.0,Carry,Nuno Mendes,Portugal,True,76.7,False,False,False
48418,3941020,1,1,56,00:01:56.079,Carry,Nuno Mendes,Portugal,Portugal,43.3,14.6,,2.944745,From Free Kick,,,,,,,,,,,,False,41.1,17.3,3.4828149534535977,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,1.0,56.0,Pass,Nuno Mendes,Portugal,True,76.7,False,False,False
48419,3941020,1,1,59,00:01:59.023,Pass,Nuno Mendes,Portugal,Portugal,41.1,17.3,,1.07172,From Free Kick,Kléper Laveran Lima Ferreira,10.890821,Ground Pass,,2.1001925,35.6,26.7,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,1.0,56.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,78.9,False,False,False
48420,3941020,1,2,0,00:02:00.095,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,35.6,26.7,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,1.0,59.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,84.4,False,False,False
48421,3941020,1,2,0,00:02:00.095,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,35.6,26.7,,1.229341,From Free Kick,,,,,,,,,,,,False,35.6,27.6,0.9000000000000021,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,2.0,0.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,84.4,False,False,False
48422,3941020,1,2,1,00:02:01.325,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,35.6,27.6,,1.959028,From Free Kick,Rúben Santos Gato Alves Dias,37.968407,Ground Pass,,1.2823668,46.4,64.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,2.0,0.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,84.4,False,False,False
48423,3941020,1,2,3,00:02:03.284,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,46.4,64.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Kléper Laveran Lima Ferreira,Portugal,2.0,1.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,73.6,False,False,False
48424,3941020,1,2,3,00:02:03.284,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,46.4,64.0,,1.458164,From Free Kick,,,,,,,,,,,,False,48.4,69.7,6.0406953242155845,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,2.0,3.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,73.6,False,False,False
48425,3941020,1,2,4,00:02:04.742,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,48.4,69.7,,1.340048,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,19.808079,Ground Pass,,0.28662124,67.4,75.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,2.0,3.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,71.6,False,False,False
48426,3941020,1,2,6,00:02:06.082,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,67.4,75.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,1,5,3,1,0,Pass,Rúben Santos Gato Alves Dias,Portugal,2.0,4.0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,52.599999999999994,False,False,False
48427,3941020,1,2,6,00:02:06.082,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,67.4,75.3,True,1.610417,From Free Kick,,,,,,,,,,,,False,64.1,75.5,3.3060550509633195,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,1,5,3,1,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2.0,6.0,Pressure,Jan Mlakar,Slovenia,False,52.599999999999994,False,False,False
48428,3941020,1,2,7,00:02:07.180,Pressure,Jan Mlakar,Slovenia,Portugal,54.4,4.6,,0.51898,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2.0,6.0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,False,65.6,False,False,False
48429,3941020,1,2,7,00:02:07.692,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,64.1,75.5,True,0.707986,From Free Kick,João Pedro Cavaco Cancelo,7.03278,Low Pass,,-0.5209098,70.2,72.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,1,5,3,1,0,Pressure,Jan Mlakar,Slovenia,2.0,7.0,Pressure,Jure Balkovec,Slovenia,False,55.900000000000006,False,False,True
48430,3941020,1,2,8,00:02:08.184,Pressure,Jure Balkovec,Slovenia,Portugal,49.9,8.8,,0.339011,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,3,0,2,2,0,0,Pass,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2.0,7.0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,False,70.1,False,False,False
48431,3941020,1,2,8,00:02:08.400,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,Portugal,70.2,72.0,True,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Jure Balkovec,Slovenia,2.0,8.0,Carry,João Pedro Cavaco Cancelo,Portugal,True,49.8,False,False,True
48432,3941020,1,2,8,00:02:08.400,Carry,João Pedro Cavaco Cancelo,Portugal,Portugal,70.2,72.0,True,0.227451,From Free Kick,,,,,,,,,,,,False,70.2,71.8,0.20000000000000284,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,João Pedro Cavaco Cancelo,Portugal,2.0,8.0,Dispossessed,João Pedro Cavaco Cancelo,Portugal,True,49.8,False,False,False
48433,3941020,1,2,8,00:02:08.628,Dispossessed,João Pedro Cavaco Cancelo,Portugal,Portugal,70.2,71.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,João Pedro Cavaco Cancelo,Portugal,2.0,8.0,Duel,Jure Balkovec,Slovenia,False,49.8,False,False,False
48434,3941020,1,2,8,00:02:08.628,Duel,Jure Balkovec,Slovenia,Portugal,49.9,8.3,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,3,0,2,2,0,0,Dispossessed,João Pedro Cavaco Cancelo,Portugal,2.0,8.0,Ball Recovery,Vitor Machado Ferreira,Portugal,False,70.1,False,False,False
48435,3941020,1,2,9,00:02:09.261,Ball Recovery,Vitor Machado Ferreira,Portugal,Portugal,64.1,76.0,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Duel,Jure Balkovec,Slovenia,2.0,8.0,Carry,Vitor Machado Ferreira,Portugal,True,55.900000000000006,False,False,False
48436,3941020,1,2,9,00:02:09.261,Carry,Vitor Machado Ferreira,Portugal,Portugal,64.1,76.0,True,2.923165,From Free Kick,,,,,,,,,,,,False,62.3,77.7,2.475883680627989,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Ball Recovery,Vitor Machado Ferreira,Portugal,2.0,9.0,Pressure,Timi Elšnik,Slovenia,False,55.900000000000006,False,False,False
48437,3941020,1,2,9,00:02:09.446,Pressure,Timi Elšnik,Slovenia,Portugal,56.0,4.1,,2.000072,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,3,0,2,2,0,0,Carry,Vitor Machado Ferreira,Portugal,2.0,9.0,Pressure,Benjamin Šeško,Slovenia,True,64.0,False,False,False
48438,3941020,1,2,11,00:02:11.764,Pressure,Benjamin Šeško,Slovenia,Portugal,58.2,4.3,,0.491596,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,3,0,2,2,0,0,Pressure,Timi Elšnik,Slovenia,2.0,9.0,Pass,Vitor Machado Ferreira,Portugal,False,61.8,False,False,False
48439,3941020,1,2,12,00:02:12.184,Pass,Vitor Machado Ferreira,Portugal,Portugal,62.3,77.7,True,1.644196,From Free Kick,Rúben Santos Gato Alves Dias,14.821606,Low Pass,,-3.0875912,47.5,76.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,0,1,5,3,0,0,Pressure,Benjamin Šeško,Slovenia,2.0,11.0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,True,57.7,False,False,True
48440,3941020,1,2,13,00:02:13.829,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,Portugal,47.5,76.9,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Vitor Machado Ferreira,Portugal,2.0,12.0,Carry,Rúben Santos Gato Alves Dias,Portugal,True,72.5,False,False,False
48441,3941020,1,2,13,00:02:13.829,Carry,Rúben Santos Gato Alves Dias,Portugal,Portugal,47.5,76.9,,1.380614,From Free Kick,,,,,,,,,,,,False,49.2,69.3,7.787810988975024,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rúben Santos Gato Alves Dias,Portugal,2.0,13.0,Pass,Rúben Santos Gato Alves Dias,Portugal,True,72.5,False,False,False
48442,3941020,1,2,15,00:02:15.209,Pass,Rúben Santos Gato Alves Dias,Portugal,Portugal,49.2,69.3,,1.997099,From Free Kick,Nuno Mendes,39.534542,Ground Pass,,-1.6797776,44.9,30.0,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Rúben Santos Gato Alves Dias,Portugal,2.0,13.0,Ball Receipt*,Nuno Mendes,Portugal,True,70.8,False,False,False
48443,3941020,1,2,17,00:02:17.206,Ball Receipt*,Nuno Mendes,Portugal,Portugal,44.9,30.0,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Rúben Santos Gato Alves Dias,Portugal,2.0,15.0,Carry,Nuno Mendes,Portugal,True,75.1,False,False,False
48444,3941020,1,2,17,00:02:17.206,Carry,Nuno Mendes,Portugal,Portugal,44.9,30.0,,2.600059,From Free Kick,,,,,,,,,,,,False,54.9,23.2,12.09297316626478,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,2.0,17.0,Pass,Nuno Mendes,Portugal,True,75.1,False,False,False
48445,3941020,1,2,19,00:02:19.806,Pass,Nuno Mendes,Portugal,Portugal,54.9,23.2,,1.4125,From Free Kick,Rafael Alexandre Conceição Leão,21.289669,Ground Pass,,-0.8086498,69.6,7.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,2.0,17.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,True,65.1,False,False,False
48446,3941020,1,2,21,00:02:21.219,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,69.6,7.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,2.0,19.0,Pass,Rafael Alexandre Conceição Leão,Portugal,True,50.400000000000006,False,False,False
48447,3941020,1,2,21,00:02:21.219,Pass,Rafael Alexandre Conceição Leão,Portugal,Portugal,69.0,7.8,,0.912141,From Free Kick,Nuno Mendes,12.863126,Ground Pass,,2.6118395,57.9,14.3,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,2.0,21.0,Ball Receipt*,Nuno Mendes,Portugal,True,51.0,False,False,False
48448,3941020,1,2,22,00:02:22.131,Ball Receipt*,Nuno Mendes,Portugal,Portugal,57.9,14.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Rafael Alexandre Conceição Leão,Portugal,2.0,21.0,Carry,Nuno Mendes,Portugal,True,62.1,False,False,False
48449,3941020,1,2,22,00:02:22.131,Carry,Nuno Mendes,Portugal,Portugal,57.9,14.3,,0.683114,From Free Kick,,,,,,,,,,,,False,59.2,13.5,1.5264337522473788,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,2.0,22.0,Pass,Nuno Mendes,Portugal,True,62.1,False,False,False
48450,3941020,1,2,22,00:02:22.814,Pass,Nuno Mendes,Portugal,Portugal,59.2,13.5,,0.930876,From Free Kick,Rafael Alexandre Conceição Leão,10.182829,Ground Pass,,-0.90372396,65.5,5.5,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,2.0,22.0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,True,60.8,False,False,False
48451,3941020,1,2,23,00:02:23.745,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,Portugal,65.5,5.5,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,2.0,22.0,Carry,Rafael Alexandre Conceição Leão,Portugal,True,54.5,False,False,False
48452,3941020,1,2,23,00:02:23.745,Carry,Rafael Alexandre Conceição Leão,Portugal,Portugal,65.5,5.5,,0.552369,From Free Kick,,,,,,,,,,,,False,65.5,5.7,0.20000000000000018,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Rafael Alexandre Conceição Leão,Portugal,2.0,23.0,Pass,Rafael Alexandre Conceição Leão,Portugal,True,54.5,False,False,False
48453,3941020,1,2,24,00:02:24.297,Pass,Rafael Alexandre Conceição Leão,Portugal,Portugal,65.5,5.7,,0.914859,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,10.771258,Ground Pass,,0.7197034,73.6,12.8,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,2,0,1,5,3,0,0,Carry,Rafael Alexandre Conceição Leão,Portugal,2.0,23.0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,54.5,False,False,False
48454,3941020,1,2,25,00:02:25.212,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,73.6,12.8,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Pass,Rafael Alexandre Conceição Leão,Portugal,2.0,24.0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,46.400000000000006,False,False,False
48455,3941020,1,2,25,00:02:25.212,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,73.6,12.8,,0.039999,From Free Kick,,,,,,,,,,,,False,73.6,12.8,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Cristiano Ronaldo dos Santos Aveiro,Portugal,2.0,25.0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,True,46.400000000000006,False,False,False
48456,3941020,1,2,25,00:02:25.252,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,Portugal,73.6,12.8,,1.186137,From Free Kick,Nuno Mendes,12.206555,Ground Pass,,-3.1088176,61.4,12.4,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,2,0,1,5,3,0,0,Carry,Cristiano Ronaldo dos Santos Aveiro,Portugal,2.0,25.0,Ball Receipt*,Nuno Mendes,Portugal,True,46.400000000000006,False,False,False
48457,3941020,1,2,26,00:02:26.438,Ball Receipt*,Nuno Mendes,Portugal,Portugal,61.4,12.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Cristiano Ronaldo dos Santos Aveiro,Portugal,2.0,25.0,Carry,Nuno Mendes,Portugal,True,58.6,False,False,False
48458,3941020,1,2,26,00:02:26.438,Carry,Nuno Mendes,Portugal,Portugal,61.4,12.4,,0.713633,From Free Kick,,,,,,,,,,,,False,63.4,13.7,2.3853720883753122,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Nuno Mendes,Portugal,2.0,26.0,Pass,Nuno Mendes,Portugal,True,58.6,False,False,False
48459,3941020,1,2,27,00:02:27.152,Pass,Nuno Mendes,Portugal,Portugal,63.4,13.7,,1.400542,From Free Kick,Kléper Laveran Lima Ferreira,17.64001,Ground Pass,,2.5457287,48.8,23.6,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Nuno Mendes,Portugal,2.0,26.0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,True,56.6,False,False,False
48460,3941020,1,2,28,00:02:28.553,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,Portugal,48.8,23.6,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Pass,Nuno Mendes,Portugal,2.0,27.0,Carry,Kléper Laveran Lima Ferreira,Portugal,True,71.2,False,False,False
48461,3941020,1,2,28,00:02:28.553,Carry,Kléper Laveran Lima Ferreira,Portugal,Portugal,48.8,23.6,,1.875122,From Free Kick,,,,,,,,,,,,False,51.7,27.1,4.545327270945408,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Kléper Laveran Lima Ferreira,Portugal,2.0,28.0,Pass,Kléper Laveran Lima Ferreira,Portugal,True,71.2,False,False,False
48462,3941020,1,2,30,00:02:30.428,Pass,Kléper Laveran Lima Ferreira,Portugal,Portugal,51.7,27.1,,3.062894,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,64.21347,High Pass,Out,0.96810794,88.1,80.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,0,1,5,3,0,0,Carry,Kléper Laveran Lima Ferreira,Portugal,2.0,28.0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,True,68.3,False,False,False
48463,3941020,1,2,33,00:02:33.491,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,Portugal,87.3,76.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,2,0,1,5,3,1,0,Pass,Kléper Laveran Lima Ferreira,Portugal,2.0,30.0,Pass,Jure Balkovec,Slovenia,False,32.7,False,False,False
48464,3941020,1,2,45,00:02:45.983,Pass,Jure Balkovec,Slovenia,Slovenia,31.5,0.1,,0.93799,From Throw In,Jaka Bijol,24.628845,Low Pass,,2.4712906,12.2,15.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Bernardo Mota Veiga de Carvalho e Silva,Portugal,2.0,33.0,Ball Receipt*,Jaka Bijol,Slovenia,True,88.5,False,False,False
48465,3941020,1,2,46,00:02:46.921,Ball Receipt*,Jaka Bijol,Slovenia,Slovenia,12.2,15.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,3,0,2,2,0,0,Pass,Jure Balkovec,Slovenia,2.0,45.0,Pass,Jaka Bijol,Slovenia,True,107.8,False,False,False
48466,3941020,1,2,46,00:02:46.980,Pass,Jaka Bijol,Slovenia,Slovenia,11.6,15.4,,1.00011,From Throw In,Jure Balkovec,13.277425,Ground Pass,,-1.3660154,14.3,2.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Jaka Bijol,Slovenia,2.0,46.0,Ball Receipt*,Jure Balkovec,Slovenia,True,108.4,False,False,False
48467,3941020,1,2,47,00:02:47.980,Ball Receipt*,Jure Balkovec,Slovenia,Slovenia,14.3,2.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,3,0,2,2,0,0,Pass,Jaka Bijol,Slovenia,2.0,46.0,Pass,Jure Balkovec,Slovenia,True,105.7,False,False,False
48468,3941020,1,2,48,00:02:48.340,Pass,Jure Balkovec,Slovenia,Slovenia,14.3,2.4,,2.757446,From Throw In,Petar Stojanović,41.528904,High Pass,Incomplete,0.7530415,44.6,30.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,3,0,2,2,0,0,Ball Receipt*,Jure Balkovec,Slovenia,2.0,47.0,Ball Receipt*,Petar Stojanović,Slovenia,True,105.7,False,False,False
48469,3941020,1,2,51,00:02:51.098,Ball Receipt*,Petar Stojanović,Slovenia,Slovenia,43.6,32.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,3,0,2,2,0,0,Pass,Jure Balkovec,Slovenia,2.0,48.0,Ball Recovery,Nuno Mendes,Portugal,False,76.4,False,False,False
48470,3941020,1,2,51,00:02:51.098,Ball Recovery,Nuno Mendes,Portugal,Slovenia,75.5,49.3,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Receipt*,Petar Stojanović,Slovenia,2.0,51.0,50/50,Nuno Mendes,Portugal,True,44.5,False,False,False
48471,3941020,1,2,52,00:02:52.513,50/50,Nuno Mendes,Portugal,Slovenia,84.9,47.1,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Recovery,Nuno Mendes,Portugal,2.0,51.0,50/50,Petar Stojanović,Slovenia,False,35.099999999999994,False,False,False
48472,3941020,1,2,52,00:02:52.513,50/50,Petar Stojanović,Slovenia,Slovenia,35.2,33.0,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,3,0,2,2,0,0,50/50,Nuno Mendes,Portugal,2.0,52.0,Ball Recovery,Vanja Drkušić,Slovenia,True,84.8,False,False,False
48473,3941020,1,2,52,00:02:52.943,Ball Recovery,Vanja Drkušić,Slovenia,Slovenia,30.2,32.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,3,0,2,2,0,0,50/50,Petar Stojanović,Slovenia,2.0,52.0,Ball Recovery,Nuno Mendes,Portugal,False,89.8,False,False,False
48474,3941020,1,2,53,00:02:53.204,Ball Recovery,Nuno Mendes,Portugal,Slovenia,88.4,47.7,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,0,1,5,3,0,0,Ball Recovery,Vanja Drkušić,Slovenia,2.0,52.0,Ball Recovery,Jan Oblak,Slovenia,False,31.599999999999994,False,False,False
48475,3941020,1,2,56,00:02:56.484,Ball Recovery,Jan Oblak,Slovenia,Slovenia,2.6,24.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,3,0,2,2,0,0,Ball Recovery,Nuno Mendes,Portugal,2.0,53.0,Carry,Jan Oblak,Slovenia,True,117.4,False,False,False
48476,3941020,1,2,56,00:02:56.484,Carry,Jan Oblak,Slovenia,Slovenia,2.6,24.9,,7.628936,From Throw In,,,,,,,,,,,,False,12.2,34.0,13.227622613304328,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,3,0,2,2,0,0,Ball Recovery,Jan Oblak,Slovenia,2.0,56.0,Pass,Jan Oblak,Slovenia,True,117.4,False,False,False
