event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Austria_score,Turkey_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
41700,3941022,1,2,8,00:02:08.233,Carry,Christoph Baumgartner,Austria,Austria,98.8,47.8,True,1.280419,From Kick Off,,,,,,,,,,,,False,99.6,51.7,3.9812058474788814,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Dribble,Christoph Baumgartner,Austria,2.0,8.0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,False,21.200000000000003,False,True,False
41701,3941022,1,2,8,00:02:08.830,Pressure,Ferdi Erenay Kadıoğlu,Turkey,Austria,20.7,31.3,,0.337174,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Carry,Christoph Baumgartner,Austria,2.0,8.0,Dribbled Past,Ferdi Erenay Kadıoğlu,Turkey,True,99.3,False,False,False
41702,3941022,1,2,9,00:02:09.513,Dribbled Past,Ferdi Erenay Kadıoğlu,Turkey,Austria,20.5,28.4,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Ferdi Erenay Kadıoğlu,Turkey,2.0,8.0,Dribble,Christoph Baumgartner,Austria,False,99.5,False,False,True
41703,3941022,1,2,9,00:02:09.513,Dribble,Christoph Baumgartner,Austria,Austria,99.6,51.7,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Dribbled Past,Ferdi Erenay Kadıoğlu,Turkey,2.0,9.0,Carry,Christoph Baumgartner,Austria,True,20.400000000000006,False,True,False
41704,3941022,1,2,9,00:02:09.513,Carry,Christoph Baumgartner,Austria,Austria,99.6,51.7,True,1.284006,From Kick Off,,,,,,,,,,,,False,101.4,51.9,1.8110770276274941,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Dribble,Christoph Baumgartner,Austria,2.0,9.0,Shot,Christoph Baumgartner,Austria,True,20.400000000000006,False,True,False
41705,3941022,1,2,10,00:02:10.797,Shot,Christoph Baumgartner,Austria,Austria,101.4,51.9,,1.095521,From Kick Off,,,,,,,,Off T,0.043312646,Right Foot,Normal,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Carry,Christoph Baumgartner,Austria,2.0,9.0,Goal Keeper,Fehmi Mert Günok,Turkey,False,18.599999999999994,False,True,False
41706,3941022,1,2,11,00:02:11.893,Goal Keeper,Fehmi Mert Günok,Turkey,Austria,2.5,38.0,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,2,0,1,5,5,0,0,Shot,Christoph Baumgartner,Austria,2.0,10.0,Pass,Merih Demiral,Turkey,True,117.5,False,False,False
41707,3941022,1,2,38,00:02:38.809,Pass,Merih Demiral,Turkey,Turkey,6.0,33.4,,2.218259,From Goal Kick,Abdülkerim Bardakcı,32.30975,Ground Pass,,-1.1431442,19.4,4.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Goal Keeper,Fehmi Mert Günok,Turkey,2.0,11.0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,True,114.0,False,False,False
41708,3941022,1,2,41,00:02:41.028,Ball Receipt*,Abdülkerim Bardakcı,Turkey,Turkey,19.4,4.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Pass,Merih Demiral,Turkey,2.0,38.0,Pass,Abdülkerim Bardakcı,Turkey,True,100.6,False,False,False
41709,3941022,1,2,42,00:02:42.370,Pass,Abdülkerim Bardakcı,Turkey,Turkey,20.7,1.1,,2.102697,From Goal Kick,Kenan Yildiz,55.42355,High Pass,Incomplete,0.13755924,75.6,8.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Abdülkerim Bardakcı,Turkey,2.0,41.0,Ball Receipt*,Kenan Yildiz,Turkey,True,99.3,False,False,False
41710,3941022,1,2,44,00:02:44.473,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,71.1,6.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Abdülkerim Bardakcı,Turkey,2.0,42.0,Pass,Stefan Posch,Austria,False,48.900000000000006,False,False,False
41711,3941022,1,2,44,00:02:44.473,Pass,Stefan Posch,Austria,Turkey,44.5,71.4,,1.930037,From Goal Kick,Konrad Laimer,14.003571,High Pass,Incomplete,0.20859957,58.2,74.3,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Kenan Yildiz,Turkey,2.0,44.0,Ball Receipt*,Konrad Laimer,Austria,True,75.5,False,False,False
41712,3941022,1,2,46,00:02:46.403,Ball Receipt*,Konrad Laimer,Austria,Turkey,56.9,73.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Stefan Posch,Austria,2.0,44.0,Pass,Orkun Kökçü,Turkey,False,63.1,False,False,False
41713,3941022,1,2,46,00:02:46.403,Pass,Orkun Kökçü,Turkey,Turkey,61.9,5.8,True,0.427171,From Goal Kick,Kenan Yildiz,2.9068885,Low Pass,Incomplete,-0.06885649,64.8,5.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Konrad Laimer,Austria,2.0,46.0,Duel,Konrad Laimer,Austria,False,58.1,False,False,False
41714,3941022,1,2,46,00:02:46.403,Duel,Konrad Laimer,Austria,Turkey,58.2,74.3,True,0.0,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Orkun Kökçü,Turkey,2.0,46.0,Ball Receipt*,Kenan Yildiz,Turkey,False,61.8,False,False,False
41715,3941022,1,2,46,00:02:46.830,Ball Receipt*,Kenan Yildiz,Turkey,Turkey,70.0,3.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,1,2,0,1,5,5,0,0,Duel,Konrad Laimer,Austria,2.0,46.0,Pass,Romano Schmid,Austria,False,50.0,False,False,False
41716,3941022,1,2,46,00:02:46.830,Pass,Romano Schmid,Austria,Austria,55.3,74.5,,0.738853,Regular Play,Nicolas Seiwald,4.609772,Low Pass,,-2.7167604,51.1,72.6,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Kenan Yildiz,Turkey,2.0,46.0,Ball Receipt*,Nicolas Seiwald,Austria,True,64.7,False,False,False
41717,3941022,1,2,47,00:02:47.569,Ball Receipt*,Nicolas Seiwald,Austria,Austria,51.1,72.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Romano Schmid,Austria,2.0,46.0,Carry,Nicolas Seiwald,Austria,True,68.9,False,False,False
41718,3941022,1,2,47,00:02:47.569,Carry,Nicolas Seiwald,Austria,Austria,51.1,72.6,,0.454811,Regular Play,,,,,,,,,,,,False,49.8,71.3,1.8384776310850246,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Nicolas Seiwald,Austria,2.0,47.0,Pass,Nicolas Seiwald,Austria,True,68.9,False,False,False
41719,3941022,1,2,48,00:02:48.024,Pass,Nicolas Seiwald,Austria,Austria,49.8,71.3,,1.569526,Regular Play,Marko Arnautović,27.261145,High Pass,,-0.37165102,75.2,61.4,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Nicolas Seiwald,Austria,2.0,47.0,Ball Receipt*,Marko Arnautović,Austria,True,70.2,False,False,False
41720,3941022,1,2,49,00:02:49.593,Ball Receipt*,Marko Arnautović,Austria,Austria,75.2,61.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Nicolas Seiwald,Austria,2.0,48.0,Pass,Marko Arnautović,Austria,True,44.8,False,False,False
41721,3941022,1,2,49,00:02:49.593,Pass,Marko Arnautović,Austria,Austria,72.4,57.5,,0.764187,Regular Play,Marcel Sabitzer,8.823265,Low Pass,,-2.1870933,67.3,50.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marko Arnautović,Austria,2.0,49.0,Ball Receipt*,Marcel Sabitzer,Austria,True,47.599999999999994,False,False,False
41722,3941022,1,2,50,00:02:50.357,Ball Receipt*,Marcel Sabitzer,Austria,Austria,67.3,50.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Marko Arnautović,Austria,2.0,49.0,Carry,Marcel Sabitzer,Austria,True,52.7,False,False,False
41723,3941022,1,2,50,00:02:50.357,Carry,Marcel Sabitzer,Austria,Austria,67.3,50.3,True,0.924336,Regular Play,,,,,,,,,,,,False,65.8,46.2,4.3657759905886095,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marcel Sabitzer,Austria,2.0,50.0,Pressure,Merih Demiral,Turkey,False,52.7,False,False,False
41724,3941022,1,2,51,00:02:51.002,Pressure,Merih Demiral,Turkey,Austria,53.5,32.3,,0.361843,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,1,1,2,0,1,5,5,0,1,Carry,Marcel Sabitzer,Austria,2.0,50.0,Pass,Marcel Sabitzer,Austria,False,66.5,False,False,False
41725,3941022,1,2,51,00:02:51.282,Pass,Marcel Sabitzer,Austria,Austria,65.8,46.2,True,0.805814,Regular Play,Konrad Laimer,6.0827627,Ground Pass,,-1.735945,64.8,40.2,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,Merih Demiral,Turkey,2.0,51.0,Ball Receipt*,Konrad Laimer,Austria,True,54.2,False,False,True
41726,3941022,1,2,52,00:02:52.088,Ball Receipt*,Konrad Laimer,Austria,Austria,64.8,40.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Marcel Sabitzer,Austria,2.0,51.0,Carry,Konrad Laimer,Austria,True,55.2,False,False,False
41727,3941022,1,2,52,00:02:52.088,Carry,Konrad Laimer,Austria,Austria,64.8,40.2,,4.992065,Regular Play,,,,,,,,,,,,False,94.7,28.3,32.181050324686424,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Konrad Laimer,Austria,2.0,52.0,Pass,Konrad Laimer,Austria,True,55.2,False,False,False
41728,3941022,1,2,57,00:02:57.080,Pass,Konrad Laimer,Austria,Austria,94.7,28.3,,2.401561,Regular Play,Philipp Mwene,23.05927,Ground Pass,,-0.34506595,116.4,20.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Carry,Konrad Laimer,Austria,2.0,52.0,Ball Receipt*,Philipp Mwene,Austria,True,25.299999999999997,False,False,False
41729,3941022,1,2,59,00:02:59.481,Ball Receipt*,Philipp Mwene,Austria,Austria,116.4,20.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Konrad Laimer,Austria,2.0,57.0,Pass,Philipp Mwene,Austria,True,3.5999999999999943,False,True,False
41730,3941022,1,2,59,00:02:59.481,Pass,Philipp Mwene,Austria,Austria,117.2,19.7,,1.605629,Regular Play,Christoph Baumgartner,25.653265,High Pass,,1.6801621,114.4,45.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Philipp Mwene,Austria,2.0,59.0,Ball Receipt*,Christoph Baumgartner,Austria,True,2.799999999999997,False,True,False
41731,3941022,1,3,1,00:03:01.087,Ball Receipt*,Christoph Baumgartner,Austria,Austria,114.4,45.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Philipp Mwene,Austria,2.0,59.0,Pass,Christoph Baumgartner,Austria,True,5.599999999999994,False,True,False
41732,3941022,1,3,1,00:03:01.087,Pass,Christoph Baumgartner,Austria,Austria,114.4,45.2,,1.41098,Regular Play,Marcel Sabitzer,6.2433963,High Pass,Incomplete,-2.127698,111.1,39.9,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Christoph Baumgartner,Austria,3.0,1.0,Ball Receipt*,Marcel Sabitzer,Austria,True,5.599999999999994,False,True,False
41733,3941022,1,3,2,00:03:02.498,Ball Receipt*,Marcel Sabitzer,Austria,Austria,111.4,40.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Christoph Baumgartner,Austria,3.0,1.0,Clearance,Abdülkerim Bardakcı,Turkey,False,8.599999999999994,False,True,False
41734,3941022,1,3,2,00:03:02.498,Clearance,Abdülkerim Bardakcı,Turkey,Austria,9.0,40.2,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Marcel Sabitzer,Austria,3.0,2.0,Ball Recovery,Nicolas Seiwald,Austria,False,111.0,False,False,False
41735,3941022,1,3,4,00:03:04.225,Ball Recovery,Nicolas Seiwald,Austria,Austria,94.6,35.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Clearance,Abdülkerim Bardakcı,Turkey,3.0,2.0,Carry,Nicolas Seiwald,Austria,True,25.400000000000006,False,False,False
41736,3941022,1,3,4,00:03:04.225,Carry,Nicolas Seiwald,Austria,Austria,94.6,35.4,True,1.273269,Regular Play,,,,,,,,,,,,False,95.4,29.6,5.854912467321777,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Recovery,Nicolas Seiwald,Austria,3.0,4.0,Pressure,Arda Güler,Turkey,False,25.400000000000006,False,False,False
41737,3941022,1,3,5,00:03:05.275,Pressure,Arda Güler,Turkey,Austria,23.6,48.3,,0.223029,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Carry,Nicolas Seiwald,Austria,3.0,4.0,Dribble,Nicolas Seiwald,Austria,False,96.4,False,False,False
41738,3941022,1,3,5,00:03:05.498,Dribble,Nicolas Seiwald,Austria,Austria,95.4,29.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,Arda Güler,Turkey,3.0,5.0,Duel,Arda Güler,Turkey,False,24.599999999999994,False,True,True
41739,3941022,1,3,5,00:03:05.498,Duel,Arda Güler,Turkey,Austria,24.7,50.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,2,0,1,5,5,1,0,Dribble,Nicolas Seiwald,Austria,3.0,5.0,Pass,Nicolas Seiwald,Austria,False,95.3,False,False,False
41740,3941022,1,3,7,00:03:07.069,Pass,Nicolas Seiwald,Austria,Austria,88.6,26.3,,1.341288,Regular Play,Philipp Lienhart,9.1268835,Ground Pass,,3.0648208,79.5,27.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Duel,Arda Güler,Turkey,3.0,5.0,Pressure,Barış Alper Yılmaz,Turkey,False,31.400000000000006,False,False,False
41741,3941022,1,3,8,00:03:08.300,Pressure,Barış Alper Yılmaz,Turkey,Austria,39.3,53.8,,0.16,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Nicolas Seiwald,Austria,3.0,7.0,Ball Receipt*,Philipp Lienhart,Austria,False,80.7,False,False,False
41742,3941022,1,3,8,00:03:08.410,Ball Receipt*,Philipp Lienhart,Austria,Austria,79.5,27.0,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,Barış Alper Yılmaz,Turkey,3.0,8.0,Pass,Philipp Lienhart,Austria,True,40.5,False,False,True
41743,3941022,1,3,8,00:03:08.410,Pass,Philipp Lienhart,Austria,Austria,78.1,27.8,True,2.205889,Regular Play,,37.239227,High Pass,Out,-0.8347876,103.1,0.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Philipp Lienhart,Austria,3.0,8.0,Pass,Mert Müldür,Turkey,False,41.900000000000006,False,False,False
41744,3941022,1,3,31,00:03:31.865,Pass,Mert Müldür,Turkey,Turkey,30.9,80.0,,1.233155,From Throw In,Orkun Kökçü,15.008331,High Pass,,-1.1667794,36.8,66.2,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Pass,Philipp Lienhart,Austria,3.0,8.0,Ball Receipt*,Orkun Kökçü,Turkey,True,89.1,False,False,False
41745,3941022,1,3,33,00:03:33.099,Ball Receipt*,Orkun Kökçü,Turkey,Turkey,36.8,66.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pass,Mert Müldür,Turkey,3.0,31.0,Carry,Orkun Kökçü,Turkey,True,83.2,False,False,False
41746,3941022,1,3,33,00:03:33.099,Carry,Orkun Kökçü,Turkey,Turkey,36.8,66.2,,0.079999,From Throw In,,,,,,,,,,,,False,36.8,66.2,0.0,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Ball Receipt*,Orkun Kökçü,Turkey,3.0,33.0,Pass,Orkun Kökçü,Turkey,True,83.2,False,False,False
41747,3941022,1,3,33,00:03:33.179,Pass,Orkun Kökçü,Turkey,Turkey,36.8,66.2,,1.655955,From Throw In,Barış Alper Yılmaz,30.900162,High Pass,Incomplete,-0.0032362347,67.7,66.1,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Carry,Orkun Kökçü,Turkey,3.0,33.0,Ball Receipt*,Barış Alper Yılmaz,Turkey,True,83.2,False,False,False
41748,3941022,1,3,34,00:03:34.835,Ball Receipt*,Barış Alper Yılmaz,Turkey,Turkey,75.0,69.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Pass,Orkun Kökçü,Turkey,3.0,33.0,Pass,Kevin Danso,Austria,False,45.0,False,False,False
41749,3941022,1,3,34,00:03:34.835,Pass,Kevin Danso,Austria,Austria,52.4,14.0,,1.617381,Regular Play,Nicolas Seiwald,8.973851,Ground Pass,,0.24768136,61.1,16.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Barış Alper Yılmaz,Turkey,3.0,34.0,Ball Receipt*,Nicolas Seiwald,Austria,True,67.6,False,False,False
41750,3941022,1,3,36,00:03:36.452,Ball Receipt*,Nicolas Seiwald,Austria,Austria,61.1,16.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pass,Kevin Danso,Austria,3.0,34.0,Carry,Nicolas Seiwald,Austria,True,58.9,False,False,False
41751,3941022,1,3,36,00:03:36.452,Carry,Nicolas Seiwald,Austria,Austria,61.1,16.2,True,0.880212,Regular Play,,,,,,,,,,,,False,61.4,12.9,3.313608305156177,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Receipt*,Nicolas Seiwald,Austria,3.0,36.0,Pressure,Barış Alper Yılmaz,Turkey,False,58.9,False,False,False
41752,3941022,1,3,36,00:03:36.475,Pressure,Barış Alper Yılmaz,Turkey,Austria,60.3,65.2,,0.870006,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,1,2,0,1,5,5,0,0,Carry,Nicolas Seiwald,Austria,3.0,36.0,Pressure,İsmail Yüksek,Turkey,True,59.7,False,False,False
41753,3941022,1,3,37,00:03:37.257,Pressure,İsmail Yüksek,Turkey,Austria,60.3,66.4,,0.159999,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Pressure,Barış Alper Yılmaz,Turkey,3.0,36.0,Pass,Nicolas Seiwald,Austria,False,59.7,False,False,True
41754,3941022,1,3,37,00:03:37.332,Pass,Nicolas Seiwald,Austria,Austria,61.4,12.9,True,0.748991,Regular Play,Marcel Sabitzer,9.338094,Ground Pass,,-0.17219082,70.6,11.3,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,İsmail Yüksek,Turkey,3.0,37.0,Ball Receipt*,Marcel Sabitzer,Austria,True,58.6,False,False,True
41755,3941022,1,3,38,00:03:38.081,Ball Receipt*,Marcel Sabitzer,Austria,Austria,70.6,11.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Nicolas Seiwald,Austria,3.0,37.0,Carry,Marcel Sabitzer,Austria,True,49.400000000000006,False,False,False
41756,3941022,1,3,38,00:03:38.081,Carry,Marcel Sabitzer,Austria,Austria,70.6,11.3,True,0.58471,Regular Play,,,,,,,,,,,,False,68.4,9.4,2.9068883707497184,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Ball Receipt*,Marcel Sabitzer,Austria,3.0,38.0,Pressure,Mert Müldür,Turkey,False,49.400000000000006,False,False,False
41757,3941022,1,3,38,00:03:38.310,Pressure,Mert Müldür,Turkey,Austria,49.6,69.0,,0.237282,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Carry,Marcel Sabitzer,Austria,3.0,38.0,Dribble,Marcel Sabitzer,Austria,False,70.4,False,False,False
41758,3941022,1,3,38,00:03:38.666,Dribble,Marcel Sabitzer,Austria,Austria,68.4,9.4,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,True,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pressure,Mert Müldür,Turkey,3.0,38.0,Duel,Mert Müldür,Turkey,False,51.599999999999994,False,False,True
41759,3941022,1,3,38,00:03:38.666,Duel,Mert Müldür,Turkey,Austria,51.7,70.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,1,1,2,0,1,5,5,1,0,Dribble,Marcel Sabitzer,Austria,3.0,38.0,Ball Recovery,Konrad Laimer,Austria,False,68.3,False,False,False
41760,3941022,1,3,39,00:03:39.358,Ball Recovery,Konrad Laimer,Austria,Austria,64.7,12.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Duel,Mert Müldür,Turkey,3.0,38.0,Ball Recovery,Nicolas Seiwald,Austria,True,55.3,False,False,False
41761,3941022,1,3,40,00:03:40.046,Ball Recovery,Nicolas Seiwald,Austria,Austria,64.5,12.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Recovery,Konrad Laimer,Austria,3.0,39.0,Carry,Nicolas Seiwald,Austria,True,55.5,False,False,False
41762,3941022,1,3,40,00:03:40.046,Carry,Nicolas Seiwald,Austria,Austria,64.5,12.4,True,0.339707,Regular Play,,,,,,,,,,,,False,62.9,12.9,1.6763054614240223,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Ball Recovery,Nicolas Seiwald,Austria,3.0,40.0,Pressure,İsmail Yüksek,Turkey,False,55.5,False,False,False
41763,3941022,1,3,40,00:03:40.156,Pressure,İsmail Yüksek,Turkey,Austria,55.8,67.3,,0.311643,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,1,2,0,1,5,5,0,0,Carry,Nicolas Seiwald,Austria,3.0,40.0,Pass,Nicolas Seiwald,Austria,False,64.2,False,False,False
41764,3941022,1,3,40,00:03:40.386,Pass,Nicolas Seiwald,Austria,Austria,62.9,12.9,True,0.739718,Regular Play,Romano Schmid,15.518376,Ground Pass,,1.1100305,69.8,26.8,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,2,0,1,6,4,0,0,Pressure,İsmail Yüksek,Turkey,3.0,40.0,Ball Receipt*,Romano Schmid,Austria,True,57.1,False,False,True
41765,3941022,1,3,41,00:03:41.126,Ball Receipt*,Romano Schmid,Austria,Austria,69.8,26.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,2,0,1,6,4,1,0,Pass,Nicolas Seiwald,Austria,3.0,40.0,Carry,Romano Schmid,Austria,True,50.2,False,False,False
