event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Portugal_score,France_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
13609,3942349,1,1,1,00:01:01.325,Pass,Jules Koundé,France,France,84.1,64.0,,1.020712,From Kick Off,Kylian Mbappé Lottin,35.49042,High Pass,Incomplete,-0.9515295,104.7,35.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Jules Koundé,France,1.0,0.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,35.900000000000006,False,False,False
13610,3942349,1,1,2,00:01:02.346,Ball Receipt*,Kylian Mbappé Lottin,France,France,103.6,41.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,2,2,0,3,1,1,0,Pass,Jules Koundé,France,1.0,1.0,Clearance,Rúben Santos Gato Alves Dias,Portugal,False,16.400000000000006,False,True,False
13611,3942349,1,1,2,00:01:02.346,Clearance,Rúben Santos Gato Alves Dias,Portugal,France,15.4,45.0,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,1.0,2.0,Pass,Aurélien Djani Tchouaméni,France,False,104.6,False,False,False
13612,3942349,1,1,3,00:01:03.993,Pass,Aurélien Djani Tchouaméni,France,France,81.6,28.7,,1.151289,From Kick Off,Eduardo Camavinga,9.660746,Ground Pass,,-1.1210368,85.8,20.0,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Clearance,Rúben Santos Gato Alves Dias,Portugal,1.0,2.0,Ball Receipt*,Eduardo Camavinga,France,True,38.400000000000006,False,False,False
13613,3942349,1,1,5,00:01:05.145,Ball Receipt*,Eduardo Camavinga,France,France,85.8,20.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,1.0,3.0,Carry,Eduardo Camavinga,France,True,34.2,False,False,False
13614,3942349,1,1,5,00:01:05.145,Carry,Eduardo Camavinga,France,France,85.8,20.0,,1.213823,From Kick Off,,,,,,,,,,,,False,86.0,20.0,0.20000000000000284,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Eduardo Camavinga,France,1.0,5.0,Pass,Eduardo Camavinga,France,True,34.2,False,False,False
13615,3942349,1,1,6,00:01:06.359,Pass,Eduardo Camavinga,France,France,86.0,20.0,,1.083002,From Kick Off,Theo Bernard François Hernández,10.911004,Ground Pass,,-1.2635375,89.3,9.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Eduardo Camavinga,France,1.0,5.0,Ball Receipt*,Theo Bernard François Hernández,France,True,34.0,False,False,False
13616,3942349,1,1,7,00:01:07.442,Ball Receipt*,Theo Bernard François Hernández,France,France,89.3,9.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Eduardo Camavinga,France,1.0,6.0,Carry,Theo Bernard François Hernández,France,True,30.700000000000003,False,False,False
13617,3942349,1,1,7,00:01:07.442,Carry,Theo Bernard François Hernández,France,France,89.3,9.6,,1.055928,From Kick Off,,,,,,,,,,,,False,84.7,10.0,4.617358552246072,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Theo Bernard François Hernández,France,1.0,7.0,Pass,Theo Bernard François Hernández,France,True,30.700000000000003,False,False,False
13618,3942349,1,1,8,00:01:08.498,Pass,Theo Bernard François Hernández,France,France,84.7,10.0,,2.286913,From Kick Off,William Saliba,29.759872,Ground Pass,,2.806028,56.6,19.8,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Theo Bernard François Hernández,France,1.0,7.0,Ball Receipt*,William Saliba,France,True,35.3,False,False,False
13619,3942349,1,1,10,00:01:10.784,Ball Receipt*,William Saliba,France,France,56.6,19.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Theo Bernard François Hernández,France,1.0,8.0,Carry,William Saliba,France,True,63.4,False,False,False
13620,3942349,1,1,10,00:01:10.784,Carry,William Saliba,France,France,56.6,19.8,,0.758819,From Kick Off,,,,,,,,,,,,False,56.6,19.8,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,William Saliba,France,1.0,10.0,Pass,William Saliba,France,True,63.4,False,False,False
13621,3942349,1,1,11,00:01:11.543,Pass,William Saliba,France,France,56.6,19.8,,1.273775,From Kick Off,Aurélien Djani Tchouaméni,12.2,Ground Pass,,1.5707964,56.6,32.0,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,William Saliba,France,1.0,10.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,63.4,False,False,False
13622,3942349,1,1,12,00:01:12.817,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,56.6,32.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,William Saliba,France,1.0,11.0,Carry,Aurélien Djani Tchouaméni,France,True,63.4,False,False,False
13623,3942349,1,1,12,00:01:12.817,Carry,Aurélien Djani Tchouaméni,France,France,56.6,32.0,,2.039276,From Kick Off,,,,,,,,,,,,False,57.3,32.7,0.9899494936611655,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,1.0,12.0,Pass,Aurélien Djani Tchouaméni,France,True,63.4,False,False,False
13624,3942349,1,1,14,00:01:14.856,Pass,Aurélien Djani Tchouaméni,France,France,57.3,32.7,,2.566327,From Kick Off,Jules Koundé,54.227116,High Pass,,0.9689839,88.0,77.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,1.0,12.0,Ball Receipt*,Jules Koundé,France,True,62.7,False,False,False
13625,3942349,1,1,17,00:01:17.423,Ball Receipt*,Jules Koundé,France,France,88.0,77.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,1.0,14.0,Carry,Jules Koundé,France,True,32.0,False,False,False
13626,3942349,1,1,17,00:01:17.423,Carry,Jules Koundé,France,France,88.0,77.4,,0.582081,From Kick Off,,,,,,,,,,,,False,88.0,77.4,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Jules Koundé,France,1.0,17.0,Pass,Jules Koundé,France,True,32.0,False,False,False
13627,3942349,1,1,18,00:01:18.005,Pass,Jules Koundé,France,France,88.0,77.4,,1.79006,From Kick Off,N'Golo Kanté,18.341211,Low Pass,,-0.4392622,104.6,69.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Jules Koundé,France,1.0,17.0,Ball Receipt*,N'Golo Kanté,France,True,32.0,False,False,False
13628,3942349,1,1,19,00:01:19.795,Ball Receipt*,N'Golo Kanté,France,France,104.6,69.6,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Jules Koundé,France,1.0,18.0,Carry,N'Golo Kanté,France,True,15.400000000000006,False,True,False
13629,3942349,1,1,19,00:01:19.795,Carry,N'Golo Kanté,France,France,104.6,69.6,True,2.471579,From Kick Off,,,,,,,,,,,,False,115.0,69.7,10.400480758118835,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,N'Golo Kanté,France,1.0,19.0,Pressure,Kléper Laveran Lima Ferreira,Portugal,False,15.400000000000006,False,True,False
13630,3942349,1,1,20,00:01:20.256,Pressure,Kléper Laveran Lima Ferreira,Portugal,France,14.1,11.6,,2.010781,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,N'Golo Kanté,France,1.0,19.0,Dispossessed,N'Golo Kanté,France,False,105.9,False,False,False
13631,3942349,1,1,22,00:01:22.266,Dispossessed,N'Golo Kanté,France,France,115.0,69.7,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pressure,Kléper Laveran Lima Ferreira,Portugal,1.0,20.0,Duel,Kléper Laveran Lima Ferreira,Portugal,False,5.0,False,True,False
13632,3942349,1,1,22,00:01:22.266,Duel,Kléper Laveran Lima Ferreira,Portugal,France,5.1,10.4,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Dispossessed,N'Golo Kanté,France,1.0,22.0,Pass,Jules Koundé,France,False,114.9,False,False,False
13633,3942349,1,1,24,00:01:24.357,Pass,Jules Koundé,France,France,113.6,74.1,,0.133129,From Kick Off,,5.215362,Low Pass,Incomplete,-1.4940244,114.0,68.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Duel,Kléper Laveran Lima Ferreira,Portugal,1.0,22.0,Block,Kléper Laveran Lima Ferreira,Portugal,False,6.400000000000006,False,True,False
13634,3942349,1,1,24,00:01:24.490,Block,Kléper Laveran Lima Ferreira,Portugal,France,6.1,11.2,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Pass,Jules Koundé,France,1.0,24.0,Pressure,Jules Koundé,France,False,113.9,False,False,False
13635,3942349,1,1,26,00:01:26.191,Pressure,Jules Koundé,France,France,113.8,76.6,,2.156682,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Block,Kléper Laveran Lima Ferreira,Portugal,1.0,24.0,Ball Recovery,Nuno Mendes,Portugal,False,6.200000000000003,False,True,False
13636,3942349,1,1,26,00:01:26.505,Ball Recovery,Nuno Mendes,Portugal,France,3.2,1.8,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Pressure,Jules Koundé,France,1.0,26.0,Carry,Nuno Mendes,Portugal,True,116.8,False,False,True
13637,3942349,1,1,26,00:01:26.505,Carry,Nuno Mendes,Portugal,France,3.2,1.8,True,1.927231,From Kick Off,,,,,,,,,,,,False,3.0,2.5,0.7280109889280518,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Ball Recovery,Nuno Mendes,Portugal,1.0,26.0,Dispossessed,Nuno Mendes,Portugal,True,116.8,False,False,False
13638,3942349,1,1,28,00:01:28.432,Dispossessed,Nuno Mendes,Portugal,France,3.0,2.5,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,Nuno Mendes,Portugal,1.0,26.0,Duel,Jules Koundé,France,False,117.0,False,False,False
13639,3942349,1,1,28,00:01:28.432,Duel,Jules Koundé,France,France,117.1,77.6,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,Dispossessed,Nuno Mendes,Portugal,1.0,28.0,50/50,Nuno Mendes,Portugal,False,2.9000000000000057,False,True,False
13640,3942349,1,1,29,00:01:29.558,50/50,Nuno Mendes,Portugal,France,5.8,4.8,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,2,1,1,5,3,0,0,Duel,Jules Koundé,France,1.0,28.0,50/50,Jules Koundé,France,False,114.2,False,False,False
13641,3942349,1,1,29,00:01:29.558,50/50,Jules Koundé,France,France,114.3,75.3,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,2,2,0,3,1,0,0,50/50,Nuno Mendes,Portugal,1.0,29.0,Ball Recovery,N'Golo Kanté,France,True,5.700000000000003,False,True,False
13642,3942349,1,1,30,00:01:30.923,Ball Recovery,N'Golo Kanté,France,France,107.1,77.0,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,50/50,Jules Koundé,France,1.0,29.0,Carry,N'Golo Kanté,France,True,12.900000000000006,False,True,False
13643,3942349,1,1,30,00:01:30.923,Carry,N'Golo Kanté,France,France,107.1,77.0,True,0.721254,From Kick Off,,,,,,,,,,,,False,106.9,77.4,0.4472135954999579,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Recovery,N'Golo Kanté,France,1.0,30.0,Pressure,Kléper Laveran Lima Ferreira,Portugal,False,12.900000000000006,False,True,False
13644,3942349,1,1,31,00:01:31.270,Pressure,Kléper Laveran Lima Ferreira,Portugal,France,10.9,2.9,,0.416167,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,1,1,5,3,0,0,Carry,N'Golo Kanté,France,1.0,30.0,Pass,N'Golo Kanté,France,False,109.1,False,False,False
13645,3942349,1,1,31,00:01:31.644,Pass,N'Golo Kanté,France,France,106.9,77.4,True,1.491898,From Kick Off,Antoine Griezmann,27.272331,Ground Pass,,-2.1842258,91.2,55.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pressure,Kléper Laveran Lima Ferreira,Portugal,1.0,31.0,Ball Receipt*,Antoine Griezmann,France,True,13.099999999999994,False,True,True
13646,3942349,1,1,33,00:01:33.136,Ball Receipt*,Antoine Griezmann,France,France,91.2,55.1,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,N'Golo Kanté,France,1.0,31.0,Carry,Antoine Griezmann,France,True,28.799999999999997,False,False,False
13647,3942349,1,1,33,00:01:33.136,Carry,Antoine Griezmann,France,France,91.2,55.1,,0.85477,From Kick Off,,,,,,,,,,,,False,92.6,55.0,1.4035668847618115,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Antoine Griezmann,France,1.0,33.0,Pass,Antoine Griezmann,France,True,28.799999999999997,False,False,False
13648,3942349,1,1,33,00:01:33.991,Pass,Antoine Griezmann,France,France,92.6,55.0,,0.080361,From Kick Off,Kylian Mbappé Lottin,4.9648767,Ground Pass,Incomplete,-0.16183743,97.5,54.2,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Antoine Griezmann,France,1.0,33.0,Ball Receipt*,Kylian Mbappé Lottin,France,True,27.400000000000006,False,False,False
13649,3942349,1,1,34,00:01:34.071,Ball Receipt*,Kylian Mbappé Lottin,France,France,104.9,46.8,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,2,2,0,3,1,1,0,Pass,Antoine Griezmann,France,1.0,33.0,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,False,15.099999999999994,False,True,False
13650,3942349,1,1,34,00:01:34.071,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,France,22.6,25.9,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,2,1,1,5,3,0,0,Ball Receipt*,Kylian Mbappé Lottin,France,1.0,34.0,Ball Recovery,Randal Kolo Muani,France,False,97.4,False,False,False
13651,3942349,1,1,35,00:01:35.019,Ball Recovery,Randal Kolo Muani,France,France,106.5,54.2,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,2,2,0,3,1,0,0,Block,João Maria Lobo Alves Palhinha Gonçalves,Portugal,1.0,34.0,Carry,Randal Kolo Muani,France,True,13.5,False,True,False
13652,3942349,1,1,35,00:01:35.019,Carry,Randal Kolo Muani,France,France,106.5,54.2,,0.627007,From Kick Off,,,,,,,,,,,,False,106.7,52.7,1.513274595042156,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,2,2,0,3,1,0,0,Ball Recovery,Randal Kolo Muani,France,1.0,35.0,Pass,Randal Kolo Muani,France,True,13.5,False,True,False
13653,3942349,1,1,35,00:01:35.646,Pass,Randal Kolo Muani,France,France,106.7,52.7,,1.167021,From Kick Off,Eduardo Camavinga,19.56042,Ground Pass,Incomplete,-1.698956,104.2,33.3,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,2,2,0,3,1,0,0,Carry,Randal Kolo Muani,France,1.0,35.0,Ball Receipt*,Eduardo Camavinga,France,True,13.299999999999997,False,True,False
13654,3942349,1,1,36,00:01:36.813,Ball Receipt*,Eduardo Camavinga,France,France,96.0,41.2,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Randal Kolo Muani,France,1.0,35.0,Clearance,Bernardo Mota Veiga de Carvalho e Silva,Portugal,False,24.0,False,True,False
13655,3942349,1,1,36,00:01:36.813,Clearance,Bernardo Mota Veiga de Carvalho e Silva,Portugal,France,15.9,46.8,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,2,1,1,5,3,2,0,Ball Receipt*,Eduardo Camavinga,France,1.0,36.0,Pass,William Saliba,France,False,104.1,False,False,False
13656,3942349,1,1,41,00:01:41.832,Pass,William Saliba,France,France,46.6,60.5,,1.869007,From Kick Off,Dayotchanculle Upamecano,8.450444,Ground Pass,,0.36292577,54.5,63.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,2,2,0,3,1,0,0,Clearance,Bernardo Mota Veiga de Carvalho e Silva,Portugal,1.0,36.0,Ball Receipt*,Dayotchanculle Upamecano,France,True,73.4,False,False,False
13657,3942349,1,1,43,00:01:43.701,Ball Receipt*,Dayotchanculle Upamecano,France,France,54.5,63.5,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Pass,William Saliba,France,1.0,41.0,Carry,Dayotchanculle Upamecano,France,True,65.5,False,False,False
13658,3942349,1,1,43,00:01:43.701,Carry,Dayotchanculle Upamecano,France,France,54.5,63.5,,1.185539,From Kick Off,,,,,,,,,,,,False,55.7,63.3,1.2165525060596472,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Dayotchanculle Upamecano,France,1.0,43.0,Pass,Dayotchanculle Upamecano,France,True,65.5,False,False,False
13659,3942349,1,1,44,00:01:44.887,Pass,Dayotchanculle Upamecano,France,France,55.7,63.3,,1.01208,From Kick Off,Aurélien Djani Tchouaméni,17.154882,Ground Pass,,-1.7052739,53.4,46.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,2,2,0,3,1,0,0,Carry,Dayotchanculle Upamecano,France,1.0,43.0,Ball Receipt*,Aurélien Djani Tchouaméni,France,True,64.3,False,False,False
13660,3942349,1,1,45,00:01:45.899,Ball Receipt*,Aurélien Djani Tchouaméni,France,France,53.4,46.3,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Dayotchanculle Upamecano,France,1.0,44.0,Carry,Aurélien Djani Tchouaméni,France,True,66.6,False,False,False
13661,3942349,1,1,45,00:01:45.899,Carry,Aurélien Djani Tchouaméni,France,France,53.4,46.3,,3.528762,From Kick Off,,,,,,,,,,,,False,56.1,34.1,12.495199078045932,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Aurélien Djani Tchouaméni,France,1.0,45.0,Pass,Aurélien Djani Tchouaméni,France,True,66.6,False,False,False
13662,3942349,1,1,49,00:01:49.427,Pass,Aurélien Djani Tchouaméni,France,France,56.1,34.1,,0.830931,From Kick Off,Eduardo Camavinga,9.546204,Ground Pass,,-0.7779909,62.9,27.4,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Aurélien Djani Tchouaméni,France,1.0,45.0,Ball Receipt*,Eduardo Camavinga,France,True,63.9,False,False,False
13663,3942349,1,1,50,00:01:50.258,Ball Receipt*,Eduardo Camavinga,France,France,62.9,27.4,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,1.0,49.0,Carry,Eduardo Camavinga,France,True,57.1,False,False,False
13664,3942349,1,1,50,00:01:50.258,Carry,Eduardo Camavinga,France,France,62.9,27.4,,2.302768,From Kick Off,,,,,,,,,,,,False,63.6,24.2,3.27566787083184,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Eduardo Camavinga,France,1.0,50.0,Pass,Eduardo Camavinga,France,True,57.1,False,False,False
13665,3942349,1,1,52,00:01:52.561,Pass,Eduardo Camavinga,France,France,63.6,24.2,,0.781543,From Kick Off,Antoine Griezmann,9.476286,Ground Pass,,0.8003224,70.2,31.0,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Carry,Eduardo Camavinga,France,1.0,50.0,Ball Receipt*,Antoine Griezmann,France,True,56.4,False,False,False
13666,3942349,1,1,53,00:01:53.343,Ball Receipt*,Antoine Griezmann,France,France,70.2,31.0,,,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Eduardo Camavinga,France,1.0,52.0,Carry,Antoine Griezmann,France,True,49.8,False,False,False
13667,3942349,1,1,53,00:01:53.343,Carry,Antoine Griezmann,France,France,70.2,31.0,True,1.44638,From Kick Off,,,,,,,,,,,,False,71.7,30.5,1.5811388300841898,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,2,0,3,1,0,0,Ball Receipt*,Antoine Griezmann,France,1.0,53.0,Pressure,Bruno Miguel Borges Fernandes,Portugal,False,49.8,False,False,False
13668,3942349,1,1,53,00:01:53.406,Pressure,Bruno Miguel Borges Fernandes,Portugal,France,48.2,47.4,,1.175779,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,5,3,2,0,Carry,Antoine Griezmann,France,1.0,53.0,Foul Committed,Bruno Miguel Borges Fernandes,Portugal,True,71.8,False,False,False
13669,3942349,1,1,54,00:01:54.789,Foul Committed,Bruno Miguel Borges Fernandes,Portugal,France,48.4,49.6,,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,1,1,5,3,2,0,Pressure,Bruno Miguel Borges Fernandes,Portugal,1.0,53.0,Foul Won,Antoine Griezmann,France,False,71.6,False,False,True
13670,3942349,1,1,54,00:01:54.789,Foul Won,Antoine Griezmann,France,France,71.7,30.5,True,0.0,From Kick Off,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,0,0,0,2,2,0,3,1,0,0,Foul Committed,Bruno Miguel Borges Fernandes,Portugal,1.0,54.0,Pass,Aurélien Djani Tchouaméni,France,True,48.3,False,False,False
13671,3942349,1,2,7,00:02:07.601,Pass,Aurélien Djani Tchouaméni,France,France,69.6,31.8,,0.980269,From Free Kick,Eduardo Camavinga,16.769318,Ground Pass,,-1.1792161,76.0,16.3,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,2,2,0,3,1,0,0,Foul Won,Antoine Griezmann,France,1.0,54.0,Ball Receipt*,Eduardo Camavinga,France,True,50.400000000000006,False,False,False
13672,3942349,1,2,8,00:02:08.581,Ball Receipt*,Eduardo Camavinga,France,France,76.0,16.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,2,2,0,3,1,0,0,Pass,Aurélien Djani Tchouaméni,France,2.0,7.0,Pass,Eduardo Camavinga,France,True,44.0,False,False,False
