event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,England_score,Slovenia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
142680,3930181,1,33,23,00:33:23.597,Foul Won,Bukayo Saka,England,England,91.8,57.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,1,1,0,2,1,0,0,Foul Committed,Jaka Bijol,Slovenia,33.0,23.0,Shot,Phil Foden,England,True,28.200000000000003,False,False,False
142681,3930181,1,34,26,00:34:26.500,Shot,Phil Foden,England,England,89.4,52.7,,1.243908,From Free Kick,,,,,,,,Saved,0.02118464,Left Foot,Normal,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Foul Won,Bukayo Saka,England,33.0,23.0,Goal Keeper,Jan Oblak,Slovenia,False,30.599999999999994,False,False,False
142682,3930181,1,34,27,00:34:27.744,Goal Keeper,Jan Oblak,Slovenia,Slovenia,1.3,40.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Shot,Phil Foden,England,34.0,26.0,Pass,Jan Oblak,Slovenia,True,118.7,False,False,False
142683,3930181,1,34,46,00:34:46.057,Pass,Jan Oblak,Slovenia,Slovenia,15.0,46.5,,3.405714,From Keeper,Andraž Šporar,71.734856,High Pass,Incomplete,0.080941655,86.5,52.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,0,2,0,2,2,0,0,Goal Keeper,Jan Oblak,Slovenia,34.0,27.0,Ball Receipt*,Andraž Šporar,Slovenia,True,105.0,False,False,False
142684,3930181,1,34,49,00:34:49.463,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,88.2,50.9,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jan Oblak,Slovenia,34.0,46.0,Pass,Marc Guehi,England,False,31.799999999999997,False,False,False
142685,3930181,1,34,49,00:34:49.463,Pass,Marc Guehi,England,Slovenia,33.6,27.8,,1.271984,From Keeper,Phil Foden,7.9699435,High Pass,Incomplete,-0.30587888,41.2,25.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Andraž Šporar,Slovenia,34.0,49.0,Ball Receipt*,Phil Foden,England,True,86.4,False,False,False
142686,3930181,1,34,50,00:34:50.735,Ball Receipt*,Phil Foden,England,Slovenia,42.0,31.2,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Marc Guehi,England,34.0,49.0,Ball Recovery,Petar Stojanović,Slovenia,False,78.0,False,False,False
142687,3930181,1,34,50,00:34:50.735,Ball Recovery,Petar Stojanović,Slovenia,Slovenia,78.9,54.7,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Phil Foden,England,34.0,50.0,Carry,Petar Stojanović,Slovenia,True,41.099999999999994,False,False,False
142688,3930181,1,34,50,00:34:50.735,Carry,Petar Stojanović,Slovenia,Slovenia,78.9,54.7,True,5.314433,From Keeper,,,,,,,,,,,,False,97.0,76.4,28.257742301889582,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Recovery,Petar Stojanović,Slovenia,34.0,50.0,Pressure,Kieran Trippier,England,False,41.099999999999994,False,False,False
142689,3930181,1,34,55,00:34:55.612,Pressure,Kieran Trippier,England,Slovenia,23.1,3.7,,0.551044,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Carry,Petar Stojanović,Slovenia,34.0,50.0,Pass,Petar Stojanović,Slovenia,False,96.9,False,False,False
142690,3930181,1,34,56,00:34:56.049,Pass,Petar Stojanović,Slovenia,Slovenia,97.0,76.4,True,1.504547,From Keeper,Andraž Šporar,9.124144,Low Pass,,-0.16514868,106.0,74.9,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Kieran Trippier,England,34.0,55.0,Pressure,Marc Guehi,England,False,23.0,False,True,True
142691,3930181,1,34,57,00:34:57.369,Pressure,Marc Guehi,England,Slovenia,11.5,5.6,,0.319999,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Pass,Petar Stojanović,Slovenia,34.0,56.0,Ball Receipt*,Andraž Šporar,Slovenia,False,108.5,False,False,False
142692,3930181,1,34,57,00:34:57.554,Ball Receipt*,Andraž Šporar,Slovenia,Slovenia,106.0,74.9,True,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Pressure,Marc Guehi,England,34.0,57.0,Carry,Andraž Šporar,Slovenia,True,14.0,False,True,True
142693,3930181,1,34,57,00:34:57.554,Carry,Andraž Šporar,Slovenia,Slovenia,106.0,74.9,True,0.119999,From Keeper,,,,,,,,,,,,False,110.7,76.6,4.997999599839919,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Andraž Šporar,Slovenia,34.0,57.0,Pass,Andraž Šporar,Slovenia,True,14.0,False,True,False
142694,3930181,1,34,57,00:34:57.674,Pass,Andraž Šporar,Slovenia,Slovenia,110.7,76.6,True,0.134873,From Keeper,Petar Stojanović,3.8639357,Ground Pass,Incomplete,-1.388628,111.4,72.8,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Carry,Andraž Šporar,Slovenia,34.0,57.0,Ball Receipt*,Petar Stojanović,Slovenia,True,9.299999999999997,False,True,False
142695,3930181,1,34,57,00:34:57.809,Ball Receipt*,Petar Stojanović,Slovenia,Slovenia,110.9,63.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Andraž Šporar,Slovenia,34.0,57.0,Block,Marc Guehi,England,False,9.099999999999994,False,True,False
142696,3930181,1,34,57,00:34:57.809,Block,Marc Guehi,England,Slovenia,8.7,7.3,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Petar Stojanović,Slovenia,34.0,57.0,Pass,Žan Karničnik,Slovenia,False,111.3,False,False,False
142697,3930181,1,35,8,00:35:08.277,Pass,Žan Karničnik,Slovenia,Slovenia,111.8,80.0,,0.699324,From Throw In,Adam Gnezda Čerin,10.160708,Low Pass,,-2.509902,103.6,74.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Block,Marc Guehi,England,34.0,57.0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,True,8.200000000000003,False,True,False
142698,3930181,1,35,8,00:35:08.976,Ball Receipt*,Adam Gnezda Čerin,Slovenia,Slovenia,103.6,74.0,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Žan Karničnik,Slovenia,35.0,8.0,Carry,Adam Gnezda Čerin,Slovenia,True,16.400000000000006,False,True,False
142699,3930181,1,35,8,00:35:08.976,Carry,Adam Gnezda Čerin,Slovenia,Slovenia,103.6,74.0,,0.039999,From Throw In,,,,,,,,,,,,False,102.6,72.2,2.0591260281973973,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,35.0,8.0,Pass,Adam Gnezda Čerin,Slovenia,True,16.400000000000006,False,True,False
142700,3930181,1,35,9,00:35:09.016,Pass,Adam Gnezda Čerin,Slovenia,Slovenia,102.6,72.2,,0.734076,From Throw In,Žan Karničnik,7.826238,Ground Pass,,0.4636476,109.6,75.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Adam Gnezda Čerin,Slovenia,35.0,8.0,Ball Receipt*,Žan Karničnik,Slovenia,True,17.400000000000006,False,True,False
142701,3930181,1,35,9,00:35:09.750,Ball Receipt*,Žan Karničnik,Slovenia,Slovenia,109.6,75.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Pass,Adam Gnezda Čerin,Slovenia,35.0,9.0,Carry,Žan Karničnik,Slovenia,True,10.400000000000006,False,True,False
142702,3930181,1,35,9,00:35:09.750,Carry,Žan Karničnik,Slovenia,Slovenia,109.6,75.7,,0.085205,From Throw In,,,,,,,,,,,,False,109.6,75.7,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Žan Karničnik,Slovenia,35.0,9.0,Pass,Žan Karničnik,Slovenia,True,10.400000000000006,False,True,False
142703,3930181,1,35,9,00:35:09.835,Pass,Žan Karničnik,Slovenia,Slovenia,109.6,75.7,,1.115043,From Throw In,Adam Gnezda Čerin,7.922752,Ground Pass,,-3.0657887,101.7,75.1,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Carry,Žan Karničnik,Slovenia,35.0,9.0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,True,10.400000000000006,False,True,False
142704,3930181,1,35,10,00:35:10.950,Ball Receipt*,Adam Gnezda Čerin,Slovenia,Slovenia,101.7,75.1,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Žan Karničnik,Slovenia,35.0,9.0,Carry,Adam Gnezda Čerin,Slovenia,True,18.299999999999997,False,True,False
142705,3930181,1,35,10,00:35:10.950,Carry,Adam Gnezda Čerin,Slovenia,Slovenia,101.7,75.1,,1.251717,From Throw In,,,,,,,,,,,,False,101.3,74.9,0.4472135954999579,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,35.0,10.0,Pass,Adam Gnezda Čerin,Slovenia,True,18.299999999999997,False,True,False
142706,3930181,1,35,12,00:35:12.202,Pass,Adam Gnezda Čerin,Slovenia,Slovenia,101.3,74.9,,0.8,From Throw In,Žan Karničnik,5.408327,Ground Pass,,2.8023,96.2,76.7,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Adam Gnezda Čerin,Slovenia,35.0,10.0,Ball Receipt*,Žan Karničnik,Slovenia,True,18.700000000000003,False,True,False
142707,3930181,1,35,13,00:35:13.002,Ball Receipt*,Žan Karničnik,Slovenia,Slovenia,96.2,76.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Pass,Adam Gnezda Čerin,Slovenia,35.0,12.0,Carry,Žan Karničnik,Slovenia,True,23.799999999999997,False,True,False
142708,3930181,1,35,13,00:35:13.002,Carry,Žan Karničnik,Slovenia,Slovenia,96.2,76.7,,0.172043,From Throw In,,,,,,,,,,,,False,96.2,76.7,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Žan Karničnik,Slovenia,35.0,13.0,Pass,Žan Karničnik,Slovenia,True,23.799999999999997,False,True,False
142709,3930181,1,35,13,00:35:13.174,Pass,Žan Karničnik,Slovenia,Slovenia,96.2,76.7,,1.126285,From Throw In,Timi Elšnik,16.0602,Ground Pass,,-2.2192788,86.5,63.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,0,2,0,2,2,1,0,Carry,Žan Karničnik,Slovenia,35.0,13.0,Ball Receipt*,Timi Elšnik,Slovenia,True,23.799999999999997,False,True,False
142710,3930181,1,35,14,00:35:14.300,Ball Receipt*,Timi Elšnik,Slovenia,Slovenia,86.5,63.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Žan Karničnik,Slovenia,35.0,13.0,Carry,Timi Elšnik,Slovenia,True,33.5,False,False,False
142711,3930181,1,35,14,00:35:14.300,Carry,Timi Elšnik,Slovenia,Slovenia,86.5,63.9,,0.913485,From Throw In,,,,,,,,,,,,False,86.6,63.8,0.1414213562373065,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Timi Elšnik,Slovenia,35.0,14.0,Pass,Timi Elšnik,Slovenia,True,33.5,False,False,False
142712,3930181,1,35,15,00:35:15.214,Pass,Timi Elšnik,Slovenia,Slovenia,86.6,63.8,,2.799998,From Throw In,Jaka Bijol,35.405365,Ground Pass,,-2.2521539,64.3,36.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Timi Elšnik,Slovenia,35.0,14.0,Ball Receipt*,Jaka Bijol,Slovenia,True,33.400000000000006,False,False,False
142713,3930181,1,35,18,00:35:18.014,Ball Receipt*,Jaka Bijol,Slovenia,Slovenia,64.3,36.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Timi Elšnik,Slovenia,35.0,15.0,Carry,Jaka Bijol,Slovenia,True,55.7,False,False,False
142714,3930181,1,35,18,00:35:18.014,Carry,Jaka Bijol,Slovenia,Slovenia,64.3,36.3,,0.631624,From Throw In,,,,,,,,,,,,False,64.2,36.2,0.14142135623730148,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jaka Bijol,Slovenia,35.0,18.0,Pass,Jaka Bijol,Slovenia,True,55.7,False,False,False
142715,3930181,1,35,18,00:35:18.646,Pass,Jaka Bijol,Slovenia,Slovenia,64.2,36.2,,1.199999,From Throw In,Erik Janža,29.794127,Ground Pass,,-1.2989511,72.2,7.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jaka Bijol,Slovenia,35.0,18.0,Ball Receipt*,Erik Janža,Slovenia,True,55.8,False,False,False
142716,3930181,1,35,19,00:35:19.846,Ball Receipt*,Erik Janža,Slovenia,Slovenia,72.2,7.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,2,0,2,2,1,0,Pass,Jaka Bijol,Slovenia,35.0,18.0,Carry,Erik Janža,Slovenia,True,47.8,False,False,False
142717,3930181,1,35,19,00:35:19.846,Carry,Erik Janža,Slovenia,Slovenia,72.2,7.5,,1.675185,From Throw In,,,,,,,,,,,,False,72.1,6.9,0.608276253029823,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,2,0,2,2,1,0,Ball Receipt*,Erik Janža,Slovenia,35.0,19.0,Pass,Erik Janža,Slovenia,True,47.8,False,False,False
142718,3930181,1,35,21,00:35:21.521,Pass,Erik Janža,Slovenia,Slovenia,72.1,6.9,,1.744188,From Throw In,Jaka Bijol,25.560125,Ground Pass,,2.2174273,56.7,27.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,0,2,0,2,2,1,0,Carry,Erik Janža,Slovenia,35.0,19.0,Ball Receipt*,Jaka Bijol,Slovenia,True,47.900000000000006,False,False,False
142719,3930181,1,35,23,00:35:23.265,Ball Receipt*,Jaka Bijol,Slovenia,Slovenia,56.7,27.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Erik Janža,Slovenia,35.0,21.0,Carry,Jaka Bijol,Slovenia,True,63.3,False,False,False
142720,3930181,1,35,23,00:35:23.265,Carry,Jaka Bijol,Slovenia,Slovenia,56.7,27.3,,1.827441,From Throw In,,,,,,,,,,,,False,56.6,31.0,3.7013511046643486,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jaka Bijol,Slovenia,35.0,23.0,Pass,Jaka Bijol,Slovenia,True,63.3,False,False,False
142721,3930181,1,35,25,00:35:25.092,Pass,Jaka Bijol,Slovenia,Slovenia,56.6,31.0,,1.90259,From Throw In,Vanja Drkušić,20.867678,Ground Pass,,1.7587937,52.7,51.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jaka Bijol,Slovenia,35.0,23.0,Ball Receipt*,Vanja Drkušić,Slovenia,True,63.4,False,False,False
142722,3930181,1,35,26,00:35:26.995,Ball Receipt*,Vanja Drkušić,Slovenia,Slovenia,52.7,51.5,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jaka Bijol,Slovenia,35.0,25.0,Carry,Vanja Drkušić,Slovenia,True,67.3,False,False,False
142723,3930181,1,35,26,00:35:26.995,Carry,Vanja Drkušić,Slovenia,Slovenia,52.7,51.5,,1.906092,From Throw In,,,,,,,,,,,,False,47.7,67.3,16.572265988693275,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Vanja Drkušić,Slovenia,35.0,26.0,Pass,Vanja Drkušić,Slovenia,True,67.3,False,False,False
142724,3930181,1,35,28,00:35:28.901,Pass,Vanja Drkušić,Slovenia,Slovenia,47.7,67.3,,3.281766,From Throw In,Adam Gnezda Čerin,43.976925,High Pass,,0.05915641,91.6,69.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Vanja Drkušić,Slovenia,35.0,26.0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,True,72.3,False,False,False
142725,3930181,1,35,32,00:35:32.183,Ball Receipt*,Adam Gnezda Čerin,Slovenia,Slovenia,91.6,69.9,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Vanja Drkušić,Slovenia,35.0,28.0,Duel,Kieran Trippier,England,False,28.400000000000006,False,False,False
142726,3930181,1,35,32,00:35:32.223,Duel,Kieran Trippier,England,Slovenia,27.8,9.5,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Adam Gnezda Čerin,Slovenia,35.0,32.0,Pass,Adam Gnezda Čerin,Slovenia,False,92.2,False,False,False
142727,3930181,1,35,32,00:35:32.223,Pass,Adam Gnezda Čerin,Slovenia,Slovenia,92.3,70.6,True,0.784787,From Throw In,Petar Stojanović,7.180529,Low Pass,Incomplete,-2.9168816,85.3,69.0,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Duel,Kieran Trippier,England,35.0,32.0,Ball Receipt*,Petar Stojanović,Slovenia,True,27.700000000000003,False,False,False
142728,3930181,1,35,33,00:35:33.008,Ball Receipt*,Petar Stojanović,Slovenia,Slovenia,83.2,69.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Adam Gnezda Čerin,Slovenia,35.0,32.0,Interception,Declan Rice,England,False,36.8,False,False,False
142729,3930181,1,35,33,00:35:33.008,Interception,Declan Rice,England,England,34.8,11.1,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Petar Stojanović,Slovenia,35.0,33.0,Carry,Declan Rice,England,True,85.2,False,False,False
142730,3930181,1,35,33,00:35:33.008,Carry,Declan Rice,England,England,34.8,11.1,,0.818996,Regular Play,,,,,,,,,,,,False,35.3,10.3,0.9433981132056595,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Interception,Declan Rice,England,35.0,33.0,Pass,Declan Rice,England,True,85.2,False,False,False
142731,3930181,1,35,33,00:35:33.827,Pass,Declan Rice,England,England,35.3,10.3,,0.738265,Regular Play,Phil Foden,8.121576,Low Pass,,-0.663203,41.7,5.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Declan Rice,England,35.0,33.0,Ball Receipt*,Phil Foden,England,True,84.7,False,False,False
142732,3930181,1,35,34,00:35:34.565,Ball Receipt*,Phil Foden,England,England,41.7,5.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Pass,Declan Rice,England,35.0,33.0,Pass,Phil Foden,England,True,78.3,False,False,False
142733,3930181,1,35,34,00:35:34.565,Pass,Phil Foden,England,England,43.2,4.7,,1.48261,Regular Play,Conor Gallagher,14.821606,High Pass,,1.6247978,42.4,19.5,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Phil Foden,England,35.0,34.0,Pressure,Timi Elšnik,Slovenia,False,76.8,False,False,False
142734,3930181,1,35,35,00:35:35.909,Pressure,Timi Elšnik,Slovenia,England,78.4,60.1,,2.376535,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Phil Foden,England,35.0,34.0,Ball Receipt*,Conor Gallagher,England,False,41.599999999999994,False,False,False
142735,3930181,1,35,36,00:35:36.047,Ball Receipt*,Conor Gallagher,England,England,42.4,19.5,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Pressure,Timi Elšnik,Slovenia,35.0,35.0,Carry,Conor Gallagher,England,True,77.6,False,False,True
142736,3930181,1,35,36,00:35:36.047,Carry,Conor Gallagher,England,England,42.4,19.5,True,2.237941,Regular Play,,,,,,,,,,,,False,43.3,25.8,6.3639610306789285,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Ball Receipt*,Conor Gallagher,England,35.0,36.0,Dispossessed,Conor Gallagher,England,True,77.6,False,False,False
142737,3930181,1,35,38,00:35:38.285,Dispossessed,Conor Gallagher,England,England,43.3,25.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,0,0,1,1,0,2,1,0,0,Carry,Conor Gallagher,England,35.0,36.0,Duel,Timi Elšnik,Slovenia,False,76.7,False,False,False
142738,3930181,1,35,38,00:35:38.285,Duel,Timi Elšnik,Slovenia,Slovenia,76.8,54.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Dispossessed,Conor Gallagher,England,35.0,38.0,Pass,Benjamin Šeško,Slovenia,True,43.2,False,False,False
142739,3930181,1,35,39,00:35:39.731,Pass,Benjamin Šeško,Slovenia,Slovenia,80.0,32.3,,2.225509,Regular Play,Jan Mlakar,7.3824115,Ground Pass,,2.992033,72.7,33.4,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,0,0,0,0,2,0,2,2,0,0,Duel,Timi Elšnik,Slovenia,35.0,38.0,Ball Receipt*,Jan Mlakar,Slovenia,True,40.0,False,False,False
142740,3930181,1,35,41,00:35:41.956,Ball Receipt*,Jan Mlakar,Slovenia,Slovenia,72.7,33.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Benjamin Šeško,Slovenia,35.0,39.0,Carry,Jan Mlakar,Slovenia,True,47.3,False,False,False
142741,3930181,1,35,41,00:35:41.956,Carry,Jan Mlakar,Slovenia,Slovenia,72.7,33.4,,0.2,Regular Play,,,,,,,,,,,,False,72.7,33.4,0.0,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jan Mlakar,Slovenia,35.0,41.0,Pass,Jan Mlakar,Slovenia,True,47.3,False,False,False
142742,3930181,1,35,42,00:35:42.156,Pass,Jan Mlakar,Slovenia,Slovenia,72.7,33.4,,1.876551,Regular Play,Jaka Bijol,17.328878,Ground Pass,,-3.0838535,55.4,32.4,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jan Mlakar,Slovenia,35.0,41.0,Ball Receipt*,Jaka Bijol,Slovenia,True,47.3,False,False,False
142743,3930181,1,35,44,00:35:44.033,Ball Receipt*,Jaka Bijol,Slovenia,Slovenia,55.4,32.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jan Mlakar,Slovenia,35.0,42.0,Carry,Jaka Bijol,Slovenia,True,64.6,False,False,False
142744,3930181,1,35,44,00:35:44.033,Carry,Jaka Bijol,Slovenia,Slovenia,55.4,32.4,,1.185268,Regular Play,,,,,,,,,,,,False,55.4,32.4,0.0,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Ball Receipt*,Jaka Bijol,Slovenia,35.0,44.0,Pass,Jaka Bijol,Slovenia,True,64.6,False,False,False
142745,3930181,1,35,45,00:35:45.218,Pass,Jaka Bijol,Slovenia,Slovenia,55.4,32.4,,1.239631,Regular Play,Timi Elšnik,12.704723,Ground Pass,,0.43900472,66.9,37.8,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,0,2,0,2,2,0,0,Carry,Jaka Bijol,Slovenia,35.0,44.0,Ball Receipt*,Timi Elšnik,Slovenia,True,64.6,False,False,False
142746,3930181,1,35,46,00:35:46.457,Ball Receipt*,Timi Elšnik,Slovenia,Slovenia,66.9,37.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,0,0,0,2,0,2,2,0,0,Pass,Jaka Bijol,Slovenia,35.0,45.0,Carry,Timi Elšnik,Slovenia,True,53.099999999999994,False,False,False
