event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Germany_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
33086,3942226,2,66,8,00:21:08.185,Carry,Unai Simón Mendibil,Spain,Spain,8.3,44.3,,18.289984,From Keeper,,,,,,,,,,,,False,9.8,40.6,3.992492955535422,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,4,0,0,9,1,0,0,Goal Keeper,Unai Simón Mendibil,Spain,66.0,8.0,Pass,Unai Simón Mendibil,Spain,True,111.7,False,False,False
33087,3942226,2,66,26,00:21:26.475,Pass,Unai Simón Mendibil,Spain,Spain,9.8,40.6,,1.992145,From Keeper,Álvaro Borja Morata Martín,41.627033,High Pass,,-0.03604208,51.4,39.1,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,4,0,0,9,1,0,0,Carry,Unai Simón Mendibil,Spain,66.0,8.0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,True,110.2,False,False,False
33088,3942226,2,66,28,00:21:28.467,Ball Receipt*,Álvaro Borja Morata Martín,Spain,Spain,51.4,39.1,,,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,4,0,0,9,1,1,0,Pass,Unai Simón Mendibil,Spain,66.0,26.0,Duel,Jonathan Tah,Germany,False,68.6,False,False,False
33089,3942226,2,66,28,00:21:28.505,Duel,Jonathan Tah,Germany,Spain,68.7,41.0,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,3,1,0,10,2,0,0,Ball Receipt*,Álvaro Borja Morata Martín,Spain,66.0,28.0,Pass,Álvaro Borja Morata Martín,Spain,False,51.3,False,False,False
33090,3942226,2,66,28,00:21:28.505,Pass,Álvaro Borja Morata Martín,Spain,Spain,51.4,39.1,True,2.439765,From Keeper,,24.792942,High Pass,Unknown,-0.15387595,75.9,35.3,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,1,4,0,0,9,1,1,0,Duel,Jonathan Tah,Germany,66.0,28.0,Foul Committed,Toni Kroos,Germany,False,68.6,False,False,False
33091,3942226,2,66,31,00:21:31.041,Foul Committed,Toni Kroos,Germany,Spain,46.2,41.0,,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}","{'card': {'id': 7, 'name': 'Yellow Card'}}",1,0,-1,3,1,0,10,2,0,0,Pass,Álvaro Borja Morata Martín,Spain,66.0,28.0,Foul Won,Daniel Olmo Carvajal,Spain,False,73.8,False,False,False
33092,3942226,2,66,31,00:21:31.041,Foul Won,Daniel Olmo Carvajal,Spain,Spain,73.9,39.1,True,0.0,From Keeper,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,4,0,0,9,1,1,1,Foul Committed,Toni Kroos,Germany,66.0,31.0,Pass,Fabián Ruiz Peña,Spain,True,46.099999999999994,False,False,False
33093,3942226,2,67,20,00:22:20.779,Pass,Fabián Ruiz Peña,Spain,Spain,84.1,34.1,,1.89974,From Free Kick,Rodrigo Hernández Cascante,31.967796,High Pass,,0.53505474,111.6,50.4,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,4,0,0,9,1,2,0,Foul Won,Daniel Olmo Carvajal,Spain,66.0,31.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,35.900000000000006,False,False,False
33094,3942226,2,67,22,00:22:22.679,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,111.6,50.4,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,4,0,0,9,1,1,0,Pass,Fabián Ruiz Peña,Spain,67.0,20.0,Duel,Maximilian Mittelstädt,Germany,False,8.400000000000006,False,True,False
33095,3942226,2,67,22,00:22:22.679,Duel,Maximilian Mittelstädt,Germany,Spain,8.6,29.8,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,0,-1,3,1,0,10,2,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,67.0,22.0,Pass,Rodrigo Hernández Cascante,Spain,False,111.4,False,False,False
33096,3942226,2,67,22,00:22:22.679,Pass,Rodrigo Hernández Cascante,Spain,Spain,111.5,50.3,True,1.411765,From Free Kick,Daniel Olmo Carvajal,8.229824,High Pass,Incomplete,-2.661642,104.2,46.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,4,0,0,9,1,1,0,Duel,Maximilian Mittelstädt,Germany,67.0,22.0,Ball Receipt*,Daniel Olmo Carvajal,Spain,True,8.5,False,True,False
33097,3942226,2,67,24,00:22:24.091,Ball Receipt*,Daniel Olmo Carvajal,Spain,Spain,102.4,40.1,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,4,0,0,9,1,1,1,Pass,Rodrigo Hernández Cascante,Spain,67.0,22.0,Clearance,Kai Havertz,Germany,False,17.599999999999994,False,True,False
33098,3942226,2,67,24,00:22:24.091,Clearance,Kai Havertz,Germany,Spain,15.9,33.6,True,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,-1,3,1,0,10,2,2,0,Ball Receipt*,Daniel Olmo Carvajal,Spain,67.0,24.0,Ball Recovery,Jamal Musiala,Germany,True,104.1,False,False,False
33099,3942226,2,67,24,00:22:24.894,Ball Recovery,Jamal Musiala,Germany,Germany,25.4,40.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,3,1,0,10,2,3,0,Clearance,Kai Havertz,Germany,67.0,24.0,Carry,Jamal Musiala,Germany,True,94.6,False,False,False
33100,3942226,2,67,24,00:22:24.894,Carry,Jamal Musiala,Germany,Germany,25.4,40.9,,0.960089,Regular Play,,,,,,,,,,,,False,28.7,41.8,3.420526275297414,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,3,1,0,10,2,3,0,Ball Recovery,Jamal Musiala,Germany,67.0,24.0,Pass,Jamal Musiala,Germany,True,94.6,False,False,False
33101,3942226,2,67,25,00:22:25.854,Pass,Jamal Musiala,Germany,Germany,28.7,41.8,,1.368455,Regular Play,Niclas Füllkrug,14.422205,High Pass,,0.055498507,43.1,42.6,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,3,1,0,10,2,3,0,Carry,Jamal Musiala,Germany,67.0,24.0,Ball Receipt*,Niclas Füllkrug,Germany,True,91.3,False,False,False
33102,3942226,2,67,27,00:22:27.222,Ball Receipt*,Niclas Füllkrug,Germany,Germany,43.1,42.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,3,1,0,10,2,2,0,Pass,Jamal Musiala,Germany,67.0,25.0,Carry,Niclas Füllkrug,Germany,True,76.9,False,False,False
33103,3942226,2,67,27,00:22:27.222,Carry,Niclas Füllkrug,Germany,Germany,43.1,42.6,,0.236324,Regular Play,,,,,,,,,,,,False,43.1,42.6,0.0,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,3,1,0,10,2,2,0,Ball Receipt*,Niclas Füllkrug,Germany,67.0,27.0,Pass,Niclas Füllkrug,Germany,True,76.9,False,False,False
33104,3942226,2,67,27,00:22:27.459,Pass,Niclas Füllkrug,Germany,Germany,43.1,42.6,,1.059592,Regular Play,Jamal Musiala,10.447967,Low Pass,,-1.6666554,42.1,32.2,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,3,1,0,10,2,2,0,Carry,Niclas Füllkrug,Germany,67.0,27.0,Ball Receipt*,Jamal Musiala,Germany,True,76.9,False,False,False
33105,3942226,2,67,28,00:22:28.518,Ball Receipt*,Jamal Musiala,Germany,Germany,42.1,32.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,3,1,0,10,2,3,0,Pass,Niclas Füllkrug,Germany,67.0,27.0,Carry,Jamal Musiala,Germany,True,77.9,False,False,False
33106,3942226,2,67,28,00:22:28.518,Carry,Jamal Musiala,Germany,Germany,42.1,32.2,True,0.013770001,Regular Play,,,,,,,,,,,,False,43.1,42.8,10.647065323364927,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,3,1,0,10,2,3,0,Ball Receipt*,Jamal Musiala,Germany,67.0,28.0,Foul Committed,Marc Cucurella Saseta,Spain,False,77.9,False,False,False
33107,3942226,2,67,28,00:22:28.532,Foul Committed,Marc Cucurella Saseta,Spain,Germany,77.0,37.3,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",{'advantage': True},1,0,1,4,0,0,9,1,0,0,Carry,Jamal Musiala,Germany,67.0,28.0,Foul Won,Florian Wirtz,Germany,False,43.0,False,False,False
33108,3942226,2,67,28,00:22:28.532,Foul Won,Florian Wirtz,Germany,Germany,43.1,42.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,-1,3,1,0,10,2,1,0,Foul Committed,Marc Cucurella Saseta,Spain,67.0,28.0,Pressure,Ferrán Torres García,Spain,False,76.9,False,False,False
33109,3942226,2,67,30,00:22:30.029,Pressure,Ferrán Torres García,Spain,Germany,79.9,58.5,,0.316225,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,4,0,0,9,1,1,0,Foul Won,Florian Wirtz,Germany,67.0,28.0,Pass,Jamal Musiala,Germany,False,40.099999999999994,False,False,False
33110,3942226,2,67,30,00:22:30.164,Pass,Jamal Musiala,Germany,Germany,41.4,23.9,True,5.641945,Regular Play,,63.661606,High Pass,Incomplete,0.043996748,105.0,26.7,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,1,0,-1,3,1,0,10,2,3,0,Pressure,Ferrán Torres García,Spain,67.0,30.0,Ball Recovery,Unai Simón Mendibil,Spain,False,78.6,False,False,True
33111,3942226,2,67,35,00:22:35.805,Ball Recovery,Unai Simón Mendibil,Spain,Spain,15.1,53.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,4,0,0,9,1,0,0,Pass,Jamal Musiala,Germany,67.0,30.0,Pass,Unai Simón Mendibil,Spain,True,104.9,False,False,False
33112,3942226,2,67,46,00:22:46.111,Pass,Unai Simón Mendibil,Spain,Spain,13.8,51.0,,2.183297,Regular Play,José Ignacio Fernández Iglesias,19.071707,Ground Pass,,0.30351046,32.0,56.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,4,0,0,9,1,0,0,Ball Recovery,Unai Simón Mendibil,Spain,67.0,35.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,106.2,False,False,False
33113,3942226,2,67,48,00:22:48.294,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,32.0,56.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,4,0,0,9,1,0,0,Pass,Unai Simón Mendibil,Spain,67.0,46.0,Pass,José Ignacio Fernández Iglesias,Spain,True,88.0,False,False,False
33114,3942226,2,67,51,00:22:51.090,Pass,José Ignacio Fernández Iglesias,Spain,Spain,48.8,57.8,,1.124341,Regular Play,Daniel Carvajal Ramos,12.151132,Ground Pass,,1.811783,45.9,69.6,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,4,0,0,9,1,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,67.0,48.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,71.2,False,False,False
33115,3942226,2,67,52,00:22:52.214,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,45.9,69.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,4,0,0,9,1,1,0,Pass,José Ignacio Fernández Iglesias,Spain,67.0,51.0,Carry,Daniel Carvajal Ramos,Spain,True,74.1,False,False,False
33116,3942226,2,67,52,00:22:52.214,Carry,Daniel Carvajal Ramos,Spain,Spain,45.9,69.6,,0.612824,Regular Play,,,,,,,,,,,,False,45.9,69.6,0.0,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,4,0,0,9,1,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,67.0,52.0,Pass,Daniel Carvajal Ramos,Spain,True,74.1,False,False,False
33117,3942226,2,67,52,00:22:52.827,Pass,Daniel Carvajal Ramos,Spain,Spain,45.9,69.6,,2.98514,Regular Play,Unai Simón Mendibil,37.380478,Ground Pass,,-2.3069918,20.8,41.9,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,4,0,0,9,1,1,0,Carry,Daniel Carvajal Ramos,Spain,67.0,52.0,Ball Receipt*,Unai Simón Mendibil,Spain,True,74.1,False,False,False
33118,3942226,2,67,55,00:22:55.812,Ball Receipt*,Unai Simón Mendibil,Spain,Spain,20.8,41.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,4,0,0,9,1,0,0,Pass,Daniel Carvajal Ramos,Spain,67.0,52.0,Carry,Unai Simón Mendibil,Spain,True,99.2,False,False,False
33119,3942226,2,67,55,00:22:55.812,Carry,Unai Simón Mendibil,Spain,Spain,20.8,41.9,True,3.984928,Regular Play,,,,,,,,,,,,False,18.8,39.2,3.360059523282285,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,4,0,0,9,1,0,0,Ball Receipt*,Unai Simón Mendibil,Spain,67.0,55.0,Pressure,Niclas Füllkrug,Germany,False,99.2,False,False,False
33120,3942226,2,67,58,00:22:58.721,Pressure,Niclas Füllkrug,Germany,Spain,99.7,32.2,,1.376909,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,0,-1,3,1,0,10,2,2,0,Carry,Unai Simón Mendibil,Spain,67.0,55.0,Pass,Unai Simón Mendibil,Spain,False,20.299999999999997,False,True,False
33121,3942226,2,67,59,00:22:59.797,Pass,Unai Simón Mendibil,Spain,Spain,18.8,39.2,True,1.165608,Regular Play,José Ignacio Fernández Iglesias,24.46753,Ground Pass,,0.7969583,35.9,56.7,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,1,4,0,0,9,1,0,0,Pressure,Niclas Füllkrug,Germany,67.0,58.0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,True,101.2,False,False,True
33122,3942226,2,68,0,00:23:00.963,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,Spain,35.9,56.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,4,0,0,9,1,0,0,Pass,Unai Simón Mendibil,Spain,67.0,59.0,Pass,José Ignacio Fernández Iglesias,Spain,True,84.1,False,False,False
33123,3942226,2,68,0,00:23:00.963,Pass,José Ignacio Fernández Iglesias,Spain,Spain,37.7,57.4,,1.290253,Regular Play,Rodrigo Hernández Cascante,12.969194,Ground Pass,,2.7954566,25.5,61.8,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,1,4,0,0,9,1,0,0,Ball Receipt*,José Ignacio Fernández Iglesias,Spain,68.0,0.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,82.3,False,False,False
33124,3942226,2,68,2,00:23:02.253,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,25.5,61.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,4,0,0,9,1,1,0,Pass,José Ignacio Fernández Iglesias,Spain,68.0,0.0,Carry,Rodrigo Hernández Cascante,Spain,True,94.5,False,False,False
33125,3942226,2,68,2,00:23:02.253,Carry,Rodrigo Hernández Cascante,Spain,Spain,25.5,61.8,,4.353735,Regular Play,,,,,,,,,,,,False,29.9,54.4,8.60929730001235,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,4,0,0,9,1,1,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,68.0,2.0,Pass,Rodrigo Hernández Cascante,Spain,True,94.5,False,False,False
33126,3942226,2,68,6,00:23:06.607,Pass,Rodrigo Hernández Cascante,Spain,Spain,29.9,54.4,,0.823901,Regular Play,Fabián Ruiz Peña,14.876156,Ground Pass,,-1.2915733,34.0,40.1,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,4,0,0,9,1,1,0,Carry,Rodrigo Hernández Cascante,Spain,68.0,2.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,90.1,False,False,False
33127,3942226,2,68,7,00:23:07.431,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,34.0,40.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,4,0,0,9,1,2,0,Pass,Rodrigo Hernández Cascante,Spain,68.0,6.0,Pass,Fabián Ruiz Peña,Spain,True,86.0,False,False,False
