event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Slovakia_score,Romania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
140040,3930183,2,49,29,00:04:29.361,Pass,Nicușor Silviu Bancu,Romania,Slovakia,9.8,3.8,,0.302475,From Free Kick,Florinel Teodor Coman,4.7169905,Ground Pass,Incomplete,-0.084901795,14.5,3.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Goal Keeper,Florin Constantin Niţă,Romania,49.0,24.0,Ball Receipt*,Florinel Teodor Coman,Romania,True,110.2,False,False,False
140041,3930183,2,49,29,00:04:29.663,Ball Receipt*,Florinel Teodor Coman,Romania,Slovakia,22.7,4.3,,,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pass,Nicușor Silviu Bancu,Romania,49.0,29.0,Block,Juraj Kucka,Slovakia,False,97.3,False,False,False
140042,3930183,2,49,29,00:04:29.663,Block,Juraj Kucka,Slovakia,Slovakia,105.6,76.7,,0.0,From Free Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Florinel Teodor Coman,Romania,49.0,29.0,Pass,Nicușor Silviu Bancu,Romania,False,14.400000000000006,False,True,False
140043,3930183,2,49,34,00:04:34.961,Pass,Nicușor Silviu Bancu,Romania,Romania,15.1,0.1,,0.616901,From Throw In,Florinel Teodor Coman,6.726812,Low Pass,,0.19448012,21.7,1.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Block,Juraj Kucka,Slovakia,49.0,29.0,Ball Receipt*,Florinel Teodor Coman,Romania,True,104.9,False,False,False
140044,3930183,2,49,35,00:04:35.578,Ball Receipt*,Florinel Teodor Coman,Romania,Romania,21.7,1.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pass,Nicușor Silviu Bancu,Romania,49.0,34.0,Carry,Florinel Teodor Coman,Romania,True,98.3,False,False,False
140045,3930183,2,49,35,00:04:35.578,Carry,Florinel Teodor Coman,Romania,Romania,21.7,1.4,,0.882513,From Throw In,,,,,,,,,,,,False,21.7,1.4,0.0,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Florinel Teodor Coman,Romania,49.0,35.0,Pass,Florinel Teodor Coman,Romania,True,98.3,False,False,False
140046,3930183,2,49,36,00:04:36.461,Pass,Florinel Teodor Coman,Romania,Romania,21.7,1.4,,0.596453,From Throw In,Nicușor Silviu Bancu,6.8066144,Ground Pass,,3.0975037,14.9,1.7,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Carry,Florinel Teodor Coman,Romania,49.0,35.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,98.3,False,False,False
140047,3930183,2,49,37,00:04:37.057,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,14.9,1.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Pass,Florinel Teodor Coman,Romania,49.0,36.0,Carry,Nicușor Silviu Bancu,Romania,True,105.1,False,False,False
140048,3930183,2,49,37,00:04:37.057,Carry,Nicușor Silviu Bancu,Romania,Romania,14.9,1.7,,3.489262,From Throw In,,,,,,,,,,,,False,14.3,19.5,17.81010948871455,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,49.0,37.0,Pass,Nicușor Silviu Bancu,Romania,True,105.1,False,False,False
140049,3930183,2,49,40,00:04:40.546,Pass,Nicușor Silviu Bancu,Romania,Romania,14.3,19.5,,1.305263,From Throw In,Răzvan Gabriel Marin,30.23326,Ground Pass,,0.47400227,41.2,33.3,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Carry,Nicușor Silviu Bancu,Romania,49.0,37.0,Ball Receipt*,Răzvan Gabriel Marin,Romania,True,105.7,False,False,False
140050,3930183,2,49,41,00:04:41.852,Ball Receipt*,Răzvan Gabriel Marin,Romania,Romania,41.2,33.3,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,1,3,2,1,1,Pass,Nicușor Silviu Bancu,Romania,49.0,40.0,Carry,Răzvan Gabriel Marin,Romania,True,78.8,False,False,False
140051,3930183,2,49,41,00:04:41.852,Carry,Răzvan Gabriel Marin,Romania,Romania,41.2,33.3,True,1.199108,From Throw In,,,,,,,,,,,,False,42.2,36.0,2.879236009777596,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,1,3,2,1,1,Ball Receipt*,Răzvan Gabriel Marin,Romania,49.0,41.0,Pressure,Stanislav Lobotka,Slovakia,False,78.8,False,False,False
140052,3930183,2,49,42,00:04:42.590,Pressure,Stanislav Lobotka,Slovakia,Romania,76.5,49.7,,0.32173,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,Răzvan Gabriel Marin,Romania,49.0,41.0,Pass,Răzvan Gabriel Marin,Romania,False,43.5,False,False,False
140053,3930183,2,49,43,00:04:43.051,Pass,Răzvan Gabriel Marin,Romania,Romania,42.2,36.0,,2.044382,From Throw In,Ianis Hagi,42.28676,Ground Pass,,0.8439576,70.3,67.6,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,1,1,0,1,0,1,3,2,1,1,Pressure,Stanislav Lobotka,Slovakia,49.0,42.0,Ball Receipt*,Ianis Hagi,Romania,True,77.8,False,False,True
140054,3930183,2,49,45,00:04:45.095,Ball Receipt*,Ianis Hagi,Romania,Romania,70.3,67.6,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pass,Răzvan Gabriel Marin,Romania,49.0,43.0,Carry,Ianis Hagi,Romania,True,49.7,False,False,False
140055,3930183,2,49,45,00:04:45.095,Carry,Ianis Hagi,Romania,Romania,70.3,67.6,True,5.140213,From Throw In,,,,,,,,,,,,False,97.4,50.6,31.9907799217212,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Ianis Hagi,Romania,49.0,45.0,Pressure,Stanislav Lobotka,Slovakia,False,49.7,False,False,False
140056,3930183,2,49,49,00:04:49.940,Pressure,Stanislav Lobotka,Slovakia,Romania,20.0,27.7,,0.311528,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,1,0,1,0,1,2,2,0,0,Carry,Ianis Hagi,Romania,49.0,45.0,Pass,Ianis Hagi,Romania,False,100.0,False,False,False
140057,3930183,2,49,50,00:04:50.235,Pass,Ianis Hagi,Romania,Romania,97.4,50.6,True,0.927947,From Throw In,Denis Mihai Drăguş,13.174597,Ground Pass,Incomplete,-0.97437286,104.8,39.7,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pressure,Stanislav Lobotka,Slovakia,49.0,49.0,Ball Receipt*,Denis Mihai Drăguş,Romania,True,22.599999999999994,False,True,True
140058,3930183,2,49,51,00:04:51.163,Ball Receipt*,Denis Mihai Drăguş,Romania,Romania,100.8,32.7,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,1,1,0,1,0,1,3,2,1,0,Pass,Ianis Hagi,Romania,49.0,50.0,Clearance,Denis Vavro,Slovakia,False,19.200000000000003,False,True,False
140059,3930183,2,49,51,00:04:51.163,Clearance,Denis Vavro,Slovakia,Romania,15.3,40.4,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,1,0,1,0,1,2,2,0,0,Ball Receipt*,Denis Mihai Drăguş,Romania,49.0,51.0,Pressure,Juraj Kucka,Slovakia,True,104.7,False,False,False
140060,3930183,2,49,54,00:04:54.612,Pressure,Juraj Kucka,Slovakia,Romania,25.1,73.3,,1.472555,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,1,0,1,0,1,2,2,0,0,Clearance,Denis Vavro,Slovakia,49.0,51.0,Shield,Florinel Teodor Coman,Romania,False,94.9,False,False,False
140061,3930183,2,49,55,00:04:55.280,Shield,Florinel Teodor Coman,Romania,Romania,95.2,4.3,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pressure,Juraj Kucka,Slovakia,49.0,54.0,Pass,Florinel Teodor Coman,Romania,True,24.799999999999997,False,True,True
140062,3930183,2,49,59,00:04:59.007,Pass,Florinel Teodor Coman,Romania,Romania,96.4,0.1,,1.914417,From Throw In,Nicușor Silviu Bancu,13.11259,Low Pass,,2.64042,84.9,6.4,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Shield,Florinel Teodor Coman,Romania,49.0,55.0,Ball Receipt*,Nicușor Silviu Bancu,Romania,True,23.599999999999994,False,True,False
140063,3930183,2,50,0,00:05:00.922,Ball Receipt*,Nicușor Silviu Bancu,Romania,Romania,84.9,6.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Pass,Florinel Teodor Coman,Romania,49.0,59.0,Carry,Nicușor Silviu Bancu,Romania,True,35.099999999999994,False,False,False
140064,3930183,2,50,0,00:05:00.922,Carry,Nicușor Silviu Bancu,Romania,Romania,84.9,6.4,,1.595943,From Throw In,,,,,,,,,,,,False,84.9,6.4,0.0,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Nicușor Silviu Bancu,Romania,50.0,0.0,Pass,Nicușor Silviu Bancu,Romania,True,35.099999999999994,False,False,False
140065,3930183,2,50,2,00:05:02.518,Pass,Nicușor Silviu Bancu,Romania,Romania,84.9,6.4,,0.93292,From Throw In,Florinel Teodor Coman,9.202717,Ground Pass,,-0.33205947,93.6,3.4,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,1,1,0,1,0,1,3,2,0,0,Carry,Nicușor Silviu Bancu,Romania,50.0,0.0,Ball Receipt*,Florinel Teodor Coman,Romania,True,35.099999999999994,False,False,False
140066,3930183,2,50,3,00:05:03.451,Ball Receipt*,Florinel Teodor Coman,Romania,Romania,93.6,3.4,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Pass,Nicușor Silviu Bancu,Romania,50.0,2.0,Carry,Florinel Teodor Coman,Romania,True,26.400000000000006,False,False,False
140067,3930183,2,50,3,00:05:03.451,Carry,Florinel Teodor Coman,Romania,Romania,93.6,3.4,,3.971018,From Throw In,,,,,,,,,,,,False,93.6,3.4,0.0,,False,,"{'id': 16, 'name': 'Left Midfield'}",,1,1,0,1,0,1,3,2,0,0,Ball Receipt*,Florinel Teodor Coman,Romania,50.0,3.0,Pass,Florinel Teodor Coman,Romania,True,26.400000000000006,False,False,False
