event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Albania_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
93627,3930167,2,56,44,00:11:44.094,Pass,Josip Juranović,Croatia,Croatia,100.0,71.5,,1.656548,From Throw In,Bruno Petković,34.634377,High Pass,,-1.2015495,112.5,39.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Josip Juranović,Croatia,56.0,42.0,Ball Receipt*,Bruno Petković,Croatia,True,20.0,False,True,False
93628,3930167,2,56,45,00:11:45.751,Ball Receipt*,Bruno Petković,Croatia,Croatia,112.5,39.2,,,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Josip Juranović,Croatia,56.0,44.0,Duel,Berat Djimsiti,Albania,False,7.5,False,True,False
93629,3930167,2,56,45,00:11:45.761,Duel,Berat Djimsiti,Albania,Croatia,7.6,40.9,True,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,1,2,0,0,Ball Receipt*,Bruno Petković,Croatia,56.0,45.0,Shot,Bruno Petković,Croatia,False,112.4,False,False,False
93630,3930167,2,56,45,00:11:45.761,Shot,Bruno Petković,Croatia,Croatia,112.5,39.2,True,0.043832,From Throw In,,,,,,,,Blocked,0.14854461,Head,Normal,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,1,0,3,0,0,Duel,Berat Djimsiti,Albania,56.0,45.0,Block,Arlind Afrim Ajeti,Albania,False,7.5,False,True,False
93631,3930167,2,56,45,00:11:45.805,Block,Arlind Afrim Ajeti,Albania,Croatia,7.0,40.6,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,1,0,0,1,1,2,0,0,Shot,Bruno Petković,Croatia,56.0,45.0,Goal Keeper,Thomas Strakosha,Albania,True,113.0,False,False,False
93632,3930167,2,56,46,00:11:46.832,Goal Keeper,Thomas Strakosha,Albania,Croatia,1.4,39.9,,0.0,From Throw In,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,1,1,2,0,0,Block,Arlind Afrim Ajeti,Albania,56.0,45.0,Pass,Luka Modrić,Croatia,False,118.6,False,False,False
93633,3930167,2,57,12,00:12:12.836,Pass,Luka Modrić,Croatia,Croatia,120.0,0.1,,1.093153,From Corner,Josip Šutalo,36.507534,High Pass,,1.6475682,117.2,36.5,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Goal Keeper,Thomas Strakosha,Albania,56.0,46.0,Ball Receipt*,Josip Šutalo,Croatia,True,0.0,False,True,False
93634,3930167,2,57,13,00:12:13.930,Ball Receipt*,Josip Šutalo,Croatia,Croatia,117.2,36.5,,,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Luka Modrić,Croatia,57.0,12.0,Shot,Josip Šutalo,Croatia,True,2.799999999999997,False,True,False
93635,3930167,2,57,14,00:12:14.132,Shot,Josip Šutalo,Croatia,Croatia,117.2,36.5,,0.239392,From Corner,,,,,,,,Off T,0.27776286,Head,Normal,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Josip Šutalo,Croatia,57.0,13.0,Goal Keeper,Thomas Strakosha,Albania,False,2.799999999999997,False,True,False
93636,3930167,2,57,14,00:12:14.371,Goal Keeper,Thomas Strakosha,Albania,Croatia,0.8,40.8,,0.0,From Corner,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,1,1,2,0,0,Shot,Josip Šutalo,Croatia,57.0,14.0,Pass,Thomas Strakosha,Albania,True,119.2,False,False,False
93637,3930167,2,57,46,00:12:46.305,Pass,Thomas Strakosha,Albania,Albania,6.0,37.4,,3.471993,From Goal Kick,Rey Manaj,64.30498,High Pass,,-0.13727866,69.7,28.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,1,0,0,1,1,2,0,0,Goal Keeper,Thomas Strakosha,Albania,57.0,14.0,Ball Receipt*,Rey Manaj,Albania,True,114.0,False,False,False
93638,3930167,2,57,49,00:12:49.777,Ball Receipt*,Rey Manaj,Albania,Albania,69.7,28.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,1,2,0,0,Pass,Thomas Strakosha,Albania,57.0,46.0,Pass,Rey Manaj,Albania,True,50.3,False,False,False
93639,3930167,2,57,49,00:12:49.817,Pass,Rey Manaj,Albania,Albania,71.0,29.3,,0.881758,From Goal Kick,Nedim Bajrami,9.916148,High Pass,Incomplete,-0.38237903,80.2,25.6,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,1,2,0,0,Ball Receipt*,Rey Manaj,Albania,57.0,49.0,Pressure,Nedim Bajrami,Albania,True,49.0,False,False,False
93640,3930167,2,57,50,00:12:50.461,Pressure,Nedim Bajrami,Albania,Albania,77.4,24.0,,0.189582,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,1,0,0,1,1,2,1,0,Pass,Rey Manaj,Albania,57.0,49.0,Ball Receipt*,Nedim Bajrami,Albania,True,42.599999999999994,False,False,False
93641,3930167,2,57,50,00:12:50.699,Ball Receipt*,Nedim Bajrami,Albania,Albania,77.8,23.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 16, 'name': 'Left Midfield'}",,0,1,1,0,0,1,1,2,1,0,Pressure,Nedim Bajrami,Albania,57.0,50.0,Pass,Josip Juranović,Croatia,False,42.2,False,False,True
93642,3930167,2,57,50,00:12:50.699,Pass,Josip Juranović,Croatia,Croatia,39.9,54.5,,1.584143,Regular Play,Bruno Petković,25.317978,High Pass,,-0.15865526,64.9,50.5,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Nedim Bajrami,Albania,57.0,50.0,Pressure,Berat Djimsiti,Albania,False,80.1,False,False,False
93643,3930167,2,57,52,00:12:52.082,Pressure,Berat Djimsiti,Albania,Croatia,53.3,29.6,,0.161862,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,1,0,0,1,1,2,0,0,Pass,Josip Juranović,Croatia,57.0,50.0,Ball Receipt*,Bruno Petković,Croatia,False,66.7,False,False,False
93644,3930167,2,57,52,00:12:52.283,Ball Receipt*,Bruno Petković,Croatia,Croatia,64.9,50.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Berat Djimsiti,Albania,57.0,52.0,Miscontrol,Bruno Petković,Croatia,True,55.099999999999994,False,False,True
93645,3930167,2,57,52,00:12:52.283,Miscontrol,Bruno Petković,Croatia,Croatia,64.2,51.7,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Bruno Petković,Croatia,57.0,52.0,Ball Recovery,Mario Pašalić,Croatia,True,55.8,False,False,False
93646,3930167,2,57,54,00:12:54.041,Ball Recovery,Mario Pašalić,Croatia,Croatia,56.5,59.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,1,0,3,0,0,Miscontrol,Bruno Petković,Croatia,57.0,52.0,Carry,Mario Pašalić,Croatia,True,63.5,False,False,False
93647,3930167,2,57,54,00:12:54.041,Carry,Mario Pašalić,Croatia,Croatia,56.5,59.0,,0.794542,Regular Play,,,,,,,,,,,,False,54.9,54.5,4.775981574503822,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,1,0,3,0,0,Ball Recovery,Mario Pašalić,Croatia,57.0,54.0,Pass,Mario Pašalić,Croatia,True,63.5,False,False,False
93648,3930167,2,57,54,00:12:54.836,Pass,Mario Pašalić,Croatia,Croatia,54.9,54.5,,0.708862,Regular Play,Mateo Kovačić,14.534442,Ground Pass,,-1.3558587,58.0,40.3,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Mario Pašalić,Croatia,57.0,54.0,Ball Receipt*,Mateo Kovačić,Croatia,True,65.1,False,False,False
93649,3930167,2,57,55,00:12:55.545,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,58.0,40.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Mario Pašalić,Croatia,57.0,54.0,Carry,Mateo Kovačić,Croatia,True,62.0,False,False,False
93650,3930167,2,57,55,00:12:55.545,Carry,Mateo Kovačić,Croatia,Croatia,58.0,40.3,True,3.753649,Regular Play,,,,,,,,,,,,False,88.5,36.3,30.76117683054405,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,57.0,55.0,Pressure,Qazim Laçi,Albania,False,62.0,False,False,False
93651,3930167,2,57,56,00:12:56.323,Pressure,Qazim Laçi,Albania,Croatia,62.8,38.2,,2.911049,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,1,1,2,0,1,Carry,Mateo Kovačić,Croatia,57.0,55.0,Pass,Mateo Kovačić,Croatia,False,57.2,False,False,False
93652,3930167,2,57,59,00:12:59.298,Pass,Mateo Kovačić,Croatia,Croatia,88.5,36.3,,1.389072,Regular Play,Andrej Kramarić,20.214846,Ground Pass,,-1.0982994,97.7,18.3,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Qazim Laçi,Albania,57.0,56.0,Ball Receipt*,Andrej Kramarić,Croatia,True,31.5,False,False,False
93653,3930167,2,58,0,00:13:00.687,Ball Receipt*,Andrej Kramarić,Croatia,Croatia,97.7,18.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Mateo Kovačić,Croatia,57.0,59.0,Carry,Andrej Kramarić,Croatia,True,22.299999999999997,False,True,False
93654,3930167,2,58,0,00:13:00.687,Carry,Andrej Kramarić,Croatia,Croatia,97.7,18.3,True,5.365308,Regular Play,,,,,,,,,,,,False,116.4,25.3,19.967223141939396,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Andrej Kramarić,Croatia,58.0,0.0,Pressure,Elseid Hysaj,Albania,False,22.299999999999997,False,True,False
93655,3930167,2,58,2,00:13:02.913,Pressure,Elseid Hysaj,Albania,Croatia,10.1,56.0,,2.219068,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Carry,Andrej Kramarić,Croatia,58.0,0.0,Pressure,Jasir Asani,Albania,True,109.9,False,False,False
93656,3930167,2,58,5,00:13:05.699,Pressure,Jasir Asani,Albania,Croatia,7.5,54.8,,0.501958,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Pressure,Elseid Hysaj,Albania,58.0,2.0,Dribble,Andrej Kramarić,Croatia,False,112.5,False,False,False
93657,3930167,2,58,6,00:13:06.053,Dribble,Andrej Kramarić,Croatia,Croatia,116.4,25.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Incomplete,True,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Jasir Asani,Albania,58.0,5.0,Duel,Jasir Asani,Albania,False,3.5999999999999943,False,True,True
93658,3930167,2,58,6,00:13:06.053,Duel,Jasir Asani,Albania,Albania,3.7,54.8,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Dribble,Andrej Kramarić,Croatia,58.0,6.0,Ball Recovery,Elseid Hysaj,Albania,True,116.3,False,False,False
93659,3930167,2,58,6,00:13:06.973,Ball Recovery,Elseid Hysaj,Albania,Albania,6.1,54.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Duel,Jasir Asani,Albania,58.0,6.0,Carry,Elseid Hysaj,Albania,True,113.9,False,False,False
93660,3930167,2,58,6,00:13:06.973,Carry,Elseid Hysaj,Albania,Albania,6.1,54.8,,1.295337,Regular Play,,,,,,,,,,,,False,10.1,57.4,4.770744176750626,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Ball Recovery,Elseid Hysaj,Albania,58.0,6.0,Pass,Elseid Hysaj,Albania,True,113.9,False,False,False
93661,3930167,2,58,8,00:13:08.268,Pass,Elseid Hysaj,Albania,Albania,10.1,57.4,,1.267689,Regular Play,Rey Manaj,17.039072,Ground Pass,,-0.4688969,25.3,49.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Carry,Elseid Hysaj,Albania,58.0,6.0,Ball Receipt*,Rey Manaj,Albania,True,109.9,False,False,False
93662,3930167,2,58,9,00:13:09.536,Ball Receipt*,Rey Manaj,Albania,Albania,25.3,49.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,1,2,0,0,Pass,Elseid Hysaj,Albania,58.0,8.0,Carry,Rey Manaj,Albania,True,94.7,False,False,False
93663,3930167,2,58,9,00:13:09.536,Carry,Rey Manaj,Albania,Albania,25.3,49.7,,0.08,Regular Play,,,,,,,,,,,,False,26.0,50.8,1.3038404810405246,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,1,2,0,0,Ball Receipt*,Rey Manaj,Albania,58.0,9.0,Pass,Rey Manaj,Albania,True,94.7,False,False,False
93664,3930167,2,58,9,00:13:09.616,Pass,Rey Manaj,Albania,Albania,26.0,50.8,,0.72448,Regular Play,Qazim Laçi,6.8154235,Ground Pass,,2.8894966,19.4,52.5,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,1,2,0,0,Carry,Rey Manaj,Albania,58.0,9.0,Ball Receipt*,Qazim Laçi,Albania,True,94.0,False,False,False
93665,3930167,2,58,10,00:13:10.340,Ball Receipt*,Qazim Laçi,Albania,Albania,19.4,52.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,1,1,2,0,1,Pass,Rey Manaj,Albania,58.0,9.0,Carry,Qazim Laçi,Albania,True,100.6,False,False,False
93666,3930167,2,58,10,00:13:10.340,Carry,Qazim Laçi,Albania,Albania,19.4,52.5,True,0.602614,Regular Play,,,,,,,,,,,,False,23.4,54.3,4.38634243989226,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,1,1,2,0,1,Ball Receipt*,Qazim Laçi,Albania,58.0,10.0,Pressure,Andrej Kramarić,Croatia,False,100.6,False,False,False
93667,3930167,2,58,10,00:13:10.762,Pressure,Andrej Kramarić,Croatia,Albania,103.9,24.4,,0.331308,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Qazim Laçi,Albania,58.0,10.0,Pass,Qazim Laçi,Albania,False,16.099999999999994,False,True,False
93668,3930167,2,58,10,00:13:10.943,Pass,Qazim Laçi,Albania,Albania,23.4,54.3,True,1.517971,Regular Play,Jasir Asani,17.46339,Ground Pass,,1.8254969,19.0,71.2,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,1,1,2,0,1,Pressure,Andrej Kramarić,Croatia,58.0,10.0,Ball Receipt*,Jasir Asani,Albania,True,96.6,False,False,True
93669,3930167,2,58,12,00:13:12.461,Ball Receipt*,Jasir Asani,Albania,Albania,19.0,71.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Pass,Qazim Laçi,Albania,58.0,10.0,Carry,Jasir Asani,Albania,True,101.0,False,False,False
93670,3930167,2,58,12,00:13:12.461,Carry,Jasir Asani,Albania,Albania,19.0,71.2,,1.474616,Regular Play,,,,,,,,,,,,False,19.0,72.1,0.8999999999999915,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Ball Receipt*,Jasir Asani,Albania,58.0,12.0,Pass,Jasir Asani,Albania,True,101.0,False,False,False
93671,3930167,2,58,13,00:13:13.936,Pass,Jasir Asani,Albania,Albania,19.0,72.1,,1.087792,Regular Play,Elseid Hysaj,19.13766,Ground Pass,,0.06274475,38.1,73.3,,,,,False,,,,,False,,"{'id': 12, 'name': 'Right Midfield'}",,0,1,1,0,0,1,1,2,0,0,Carry,Jasir Asani,Albania,58.0,12.0,Ball Receipt*,Elseid Hysaj,Albania,True,101.0,False,False,False
93672,3930167,2,58,15,00:13:15.023,Ball Receipt*,Elseid Hysaj,Albania,Albania,38.1,73.3,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Pass,Jasir Asani,Albania,58.0,13.0,Carry,Elseid Hysaj,Albania,True,81.9,False,False,False
93673,3930167,2,58,15,00:13:15.023,Carry,Elseid Hysaj,Albania,Albania,38.1,73.3,,1.64194,Regular Play,,,,,,,,,,,,False,45.3,76.5,7.879086241436881,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Ball Receipt*,Elseid Hysaj,Albania,58.0,15.0,Pass,Elseid Hysaj,Albania,True,81.9,False,False,False
93674,3930167,2,58,16,00:13:16.665,Pass,Elseid Hysaj,Albania,Albania,45.3,76.5,,4.459555,Regular Play,Rey Manaj,47.44186,High Pass,Incomplete,-0.6131435,84.1,49.2,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,1,1,0,0,1,1,2,0,0,Carry,Elseid Hysaj,Albania,58.0,15.0,Ball Receipt*,Rey Manaj,Albania,True,74.7,False,False,False
93675,3930167,2,58,21,00:13:21.125,Ball Receipt*,Rey Manaj,Albania,Albania,51.7,56.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,1,1,0,0,1,1,2,0,0,Pass,Elseid Hysaj,Albania,58.0,16.0,Pass,Dominik Livaković,Croatia,False,68.3,False,False,False
93676,3930167,2,58,21,00:13:21.125,Pass,Dominik Livaković,Croatia,Croatia,36.0,30.9,,0.828987,Regular Play,Joško Gvardiol,5.5470715,Ground Pass,,0.48783645,40.9,33.5,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Rey Manaj,Albania,58.0,21.0,Ball Receipt*,Joško Gvardiol,Croatia,True,84.0,False,False,False
93677,3930167,2,58,21,00:13:21.954,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,40.9,33.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Dominik Livaković,Croatia,58.0,21.0,Carry,Joško Gvardiol,Croatia,True,79.1,False,False,False
93678,3930167,2,58,21,00:13:21.954,Carry,Joško Gvardiol,Croatia,Croatia,40.9,33.5,,4.844578,Regular Play,,,,,,,,,,,,False,56.5,45.6,19.742593547961224,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Joško Gvardiol,Croatia,58.0,21.0,Pass,Joško Gvardiol,Croatia,True,79.1,False,False,False
93679,3930167,2,58,26,00:13:26.798,Pass,Joško Gvardiol,Croatia,Croatia,56.5,45.6,,1.133501,Regular Play,Mateo Kovačić,20.751144,Ground Pass,,-0.9600704,68.4,28.6,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Joško Gvardiol,Croatia,58.0,21.0,Ball Receipt*,Mateo Kovačić,Croatia,True,63.5,False,False,False
93680,3930167,2,58,27,00:13:27.932,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,68.4,28.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Joško Gvardiol,Croatia,58.0,26.0,Carry,Mateo Kovačić,Croatia,True,51.599999999999994,False,False,False
93681,3930167,2,58,27,00:13:27.932,Carry,Mateo Kovačić,Croatia,Croatia,68.4,28.6,,3.324294,Regular Play,,,,,,,,,,,,False,73.6,31.8,6.105735008989488,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,58.0,27.0,Pass,Mateo Kovačić,Croatia,True,51.599999999999994,False,False,False
93682,3930167,2,58,31,00:13:31.256,Pass,Mateo Kovačić,Croatia,Croatia,73.6,31.8,,1.047092,Regular Play,Luka Modrić,9.804591,Ground Pass,,1.6013991,73.3,41.6,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Mateo Kovačić,Croatia,58.0,27.0,Ball Receipt*,Luka Modrić,Croatia,True,46.400000000000006,False,False,False
93683,3930167,2,58,32,00:13:32.303,Ball Receipt*,Luka Modrić,Croatia,Croatia,73.3,41.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Mateo Kovačić,Croatia,58.0,31.0,Carry,Luka Modrić,Croatia,True,46.7,False,False,False
93684,3930167,2,58,32,00:13:32.303,Carry,Luka Modrić,Croatia,Croatia,73.3,41.6,,3.773048,Regular Play,,,,,,,,,,,,False,81.5,44.0,8.544003745317534,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Luka Modrić,Croatia,58.0,32.0,Pass,Luka Modrić,Croatia,True,46.7,False,False,False
93685,3930167,2,58,36,00:13:36.076,Pass,Luka Modrić,Croatia,Croatia,81.5,44.0,,0.554687,Regular Play,Mateo Kovačić,9.464143,Ground Pass,,-1.2924967,84.1,34.9,,,,,False,,,,,False,,"{'id': 9, 'name': 'Right Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Luka Modrić,Croatia,58.0,32.0,Ball Receipt*,Mateo Kovačić,Croatia,True,38.5,False,False,False
93686,3930167,2,58,36,00:13:36.631,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,84.1,34.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Luka Modrić,Croatia,58.0,36.0,Carry,Mateo Kovačić,Croatia,True,35.900000000000006,False,False,False
93687,3930167,2,58,36,00:13:36.631,Carry,Mateo Kovačić,Croatia,Croatia,84.1,34.9,True,3.394818,Regular Play,,,,,,,,,,,,False,75.9,30.4,9.353608929178074,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,58.0,36.0,Pressure,Qazim Laçi,Albania,False,35.900000000000006,False,False,False
93688,3930167,2,58,36,00:13:36.669,Pressure,Qazim Laçi,Albania,Croatia,33.2,45.9,,1.346984,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,1,1,0,0,1,1,2,0,1,Carry,Mateo Kovačić,Croatia,58.0,36.0,Pass,Mateo Kovačić,Croatia,False,86.8,False,False,False
93689,3930167,2,58,40,00:13:40.026,Pass,Mateo Kovačić,Croatia,Croatia,75.9,30.4,,0.852394,Regular Play,Joško Gvardiol,10.826818,Ground Pass,,-0.36850008,86.0,26.5,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pressure,Qazim Laçi,Albania,58.0,36.0,Ball Receipt*,Joško Gvardiol,Croatia,True,44.099999999999994,False,False,False
93690,3930167,2,58,40,00:13:40.878,Ball Receipt*,Joško Gvardiol,Croatia,Croatia,86.0,26.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Mateo Kovačić,Croatia,58.0,40.0,Carry,Joško Gvardiol,Croatia,True,34.0,False,False,False
93691,3930167,2,58,40,00:13:40.878,Carry,Joško Gvardiol,Croatia,Croatia,86.0,26.5,,2.658812,Regular Play,,,,,,,,,,,,False,89.5,26.7,3.5057096285916205,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Joško Gvardiol,Croatia,58.0,40.0,Pass,Joško Gvardiol,Croatia,True,34.0,False,False,False
93692,3930167,2,58,43,00:13:43.537,Pass,Joško Gvardiol,Croatia,Croatia,89.5,26.7,,0.856848,Regular Play,Mateo Kovačić,9.090654,Ground Pass,,2.4496713,82.5,32.5,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,1,-1,0,0,1,0,3,0,0,Carry,Joško Gvardiol,Croatia,58.0,40.0,Ball Receipt*,Mateo Kovačić,Croatia,True,30.5,False,False,False
93693,3930167,2,58,44,00:13:44.394,Ball Receipt*,Mateo Kovačić,Croatia,Croatia,82.5,32.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Pass,Joško Gvardiol,Croatia,58.0,43.0,Carry,Mateo Kovačić,Croatia,True,37.5,False,False,False
93694,3930167,2,58,44,00:13:44.394,Carry,Mateo Kovačić,Croatia,Croatia,82.5,32.5,,1.660616,Regular Play,,,,,,,,,,,,False,84.1,33.0,1.6763054614240156,,False,,"{'id': 11, 'name': 'Left Defensive Midfield'}",,0,1,-1,0,0,1,0,3,0,0,Ball Receipt*,Mateo Kovačić,Croatia,58.0,44.0,Pass,Mateo Kovačić,Croatia,True,37.5,False,False,False
