event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Croatia_score,Italy_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
148559,3930178,2,88,7,00:43:07.467,Carry,Marcelo Brozović,Croatia,Croatia,53.0,26.8,True,0.977253,Regular Play,,,,,,,,,,,,False,56.1,31.1,5.30094331227943,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Marcelo Brozović,Croatia,88.0,7.0,Pressure,Davide Frattesi,Italy,False,67.0,False,False,False
148560,3930178,2,88,8,00:43:08.124,Pressure,Davide Frattesi,Italy,Croatia,63.2,53.9,,0.472121,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Marcelo Brozović,Croatia,88.0,7.0,Pass,Marcelo Brozović,Croatia,False,56.8,False,False,False
148561,3930178,2,88,8,00:43:08.445,Pass,Marcelo Brozović,Croatia,Croatia,56.1,31.1,True,1.632952,Regular Play,Andrej Kramarić,33.017723,Ground Pass,,1.0787011,71.7,60.2,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pressure,Davide Frattesi,Italy,88.0,8.0,Ball Receipt*,Andrej Kramarić,Croatia,True,63.9,False,False,True
148562,3930178,2,88,10,00:43:10.078,Ball Receipt*,Andrej Kramarić,Croatia,Croatia,71.7,60.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,1,1,2,5,1,0,Pass,Marcelo Brozović,Croatia,88.0,8.0,Carry,Andrej Kramarić,Croatia,True,48.3,False,False,False
148563,3930178,2,88,10,00:43:10.078,Carry,Andrej Kramarić,Croatia,Croatia,71.7,60.2,,4.092193,Regular Play,,,,,,,,,,,,False,87.9,70.8,19.3597520645281,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,1,1,2,5,1,0,Ball Receipt*,Andrej Kramarić,Croatia,88.0,10.0,Pass,Andrej Kramarić,Croatia,True,48.3,False,False,False
148564,3930178,2,88,14,00:43:14.170,Pass,Andrej Kramarić,Croatia,Croatia,87.9,70.8,,1.580102,Regular Play,Josip Stanišić,6.5946946,Ground Pass,,0.8605253,92.2,75.8,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,1,1,2,5,1,0,Carry,Andrej Kramarić,Croatia,88.0,10.0,Ball Receipt*,Josip Stanišić,Croatia,True,32.099999999999994,False,False,False
148565,3930178,2,88,15,00:43:15.750,Ball Receipt*,Josip Stanišić,Croatia,Croatia,92.2,75.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Pass,Andrej Kramarić,Croatia,88.0,14.0,Carry,Josip Stanišić,Croatia,True,27.799999999999997,False,False,False
148566,3930178,2,88,15,00:43:15.750,Carry,Josip Stanišić,Croatia,Croatia,92.2,75.8,True,1.236189,Regular Play,,,,,,,,,,,,False,99.6,75.7,7.400675644831347,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Josip Stanišić,Croatia,88.0,15.0,Pressure,Riccardo Calafiori,Italy,False,27.799999999999997,False,False,False
148567,3930178,2,88,16,00:43:16.377,Pressure,Riccardo Calafiori,Italy,Croatia,16.8,4.1,,0.986534,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Josip Stanišić,Croatia,88.0,15.0,Dribbled Past,Riccardo Calafiori,Italy,True,103.2,False,False,False
148568,3930178,2,88,16,00:43:16.986,Dribbled Past,Riccardo Calafiori,Italy,Croatia,20.5,4.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Pressure,Riccardo Calafiori,Italy,88.0,16.0,Dribble,Josip Stanišić,Croatia,False,99.5,False,False,True
148569,3930178,2,88,16,00:43:16.986,Dribble,Josip Stanišić,Croatia,Croatia,99.6,75.7,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Dribbled Past,Riccardo Calafiori,Italy,88.0,16.0,Carry,Josip Stanišić,Croatia,True,20.400000000000006,False,True,False
148570,3930178,2,88,16,00:43:16.986,Carry,Josip Stanišić,Croatia,Croatia,99.6,75.7,True,1.064965,Regular Play,,,,,,,,,,,,False,97.7,75.8,1.902629759044036,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Dribble,Josip Stanišić,Croatia,88.0,16.0,Pass,Josip Stanišić,Croatia,True,20.400000000000006,False,True,False
148571,3930178,2,88,18,00:43:18.051,Pass,Josip Stanišić,Croatia,Croatia,97.7,75.8,,0.865526,Regular Play,Lovro Majer,8.854942,Ground Pass,,-2.6728945,89.8,71.8,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Carry,Josip Stanišić,Croatia,88.0,16.0,Ball Receipt*,Lovro Majer,Croatia,True,22.299999999999997,False,True,False
148572,3930178,2,88,18,00:43:18.917,Ball Receipt*,Lovro Majer,Croatia,Croatia,89.8,71.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pass,Josip Stanišić,Croatia,88.0,18.0,Carry,Lovro Majer,Croatia,True,30.200000000000003,False,False,False
148573,3930178,2,88,18,00:43:18.917,Carry,Lovro Majer,Croatia,Croatia,89.8,71.8,,1.602352,Regular Play,,,,,,,,,,,,False,84.9,72.8,5.000999900019987,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Lovro Majer,Croatia,88.0,18.0,Pass,Lovro Majer,Croatia,True,30.200000000000003,False,False,False
148574,3930178,2,88,20,00:43:20.519,Pass,Lovro Majer,Croatia,Croatia,84.9,72.8,,1.040019,Regular Play,Josip Stanišić,3.3241541,Ground Pass,,0.76412475,87.3,75.1,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Carry,Lovro Majer,Croatia,88.0,18.0,Ball Receipt*,Josip Stanišić,Croatia,True,35.099999999999994,False,False,False
148575,3930178,2,88,21,00:43:21.559,Ball Receipt*,Josip Stanišić,Croatia,Croatia,87.3,75.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Pass,Lovro Majer,Croatia,88.0,20.0,Carry,Josip Stanišić,Croatia,True,32.7,False,False,False
148576,3930178,2,88,21,00:43:21.559,Carry,Josip Stanišić,Croatia,Croatia,87.3,75.1,,1.509505,Regular Play,,,,,,,,,,,,False,87.3,75.7,0.6000000000000085,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Josip Stanišić,Croatia,88.0,21.0,Pass,Josip Stanišić,Croatia,True,32.7,False,False,False
148577,3930178,2,88,23,00:43:23.069,Pass,Josip Stanišić,Croatia,Croatia,87.3,75.7,,0.913741,Regular Play,Marcelo Brozović,8.246211,Ground Pass,,-1.815775,85.3,67.7,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Carry,Josip Stanišić,Croatia,88.0,21.0,Ball Receipt*,Marcelo Brozović,Croatia,True,32.7,False,False,False
148578,3930178,2,88,23,00:43:23.982,Ball Receipt*,Marcelo Brozović,Croatia,Croatia,85.3,67.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pass,Josip Stanišić,Croatia,88.0,23.0,Carry,Marcelo Brozović,Croatia,True,34.7,False,False,False
148579,3930178,2,88,23,00:43:23.982,Carry,Marcelo Brozović,Croatia,Croatia,85.3,67.7,,0.501653,Regular Play,,,,,,,,,,,,False,86.0,67.7,0.7000000000000028,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Marcelo Brozović,Croatia,88.0,23.0,Pass,Marcelo Brozović,Croatia,True,34.7,False,False,False
148580,3930178,2,88,24,00:43:24.484,Pass,Marcelo Brozović,Croatia,Croatia,86.0,67.7,,1.591411,Regular Play,Josip Stanišić,19.403093,Ground Pass,,0.1448125,105.2,70.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,5,0,0,Carry,Marcelo Brozović,Croatia,88.0,23.0,Ball Receipt*,Josip Stanišić,Croatia,True,34.0,False,False,False
148581,3930178,2,88,26,00:43:26.075,Ball Receipt*,Josip Stanišić,Croatia,Croatia,105.2,70.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Pass,Marcelo Brozović,Croatia,88.0,24.0,Carry,Josip Stanišić,Croatia,True,14.799999999999997,False,True,False
148582,3930178,2,88,26,00:43:26.075,Carry,Josip Stanišić,Croatia,Croatia,105.2,70.5,True,2.770815,Regular Play,,,,,,,,,,,,False,117.5,68.9,12.403628501370068,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Josip Stanišić,Croatia,88.0,26.0,Pressure,Riccardo Calafiori,Italy,False,14.799999999999997,False,True,False
148583,3930178,2,88,28,00:43:28.062,Pressure,Riccardo Calafiori,Italy,Croatia,5.7,11.6,,0.7723,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Josip Stanišić,Croatia,88.0,26.0,Miscontrol,Josip Stanišić,Croatia,False,114.3,False,False,False
148584,3930178,2,88,28,00:43:28.846,Miscontrol,Josip Stanišić,Croatia,Croatia,117.5,68.9,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,1,0,1,0,1,1,2,5,0,0,Pressure,Riccardo Calafiori,Italy,88.0,28.0,Substitution,Andrej Kramarić,Croatia,True,2.5,False,True,True
148585,3930178,2,89,6,00:44:06.977,Substitution,Andrej Kramarić,Croatia,Croatia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,"{'outcome': {'id': 103, 'name': 'Tactical'}, 'replacement': {'id': 29163, 'name': 'Josip Juranović'}}","{'id': 17, 'name': 'Right Wing'}",,1,0,1,0,1,1,2,5,1,0,Miscontrol,Josip Stanišić,Croatia,88.0,28.0,Tactical Shift,,Croatia,True,,False,,False
148586,3930178,2,89,10,00:44:10.971,Tactical Shift,,Croatia,Croatia,,,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,,,1,0,1,0,1,1,2,5,0,0,Substitution,Andrej Kramarić,Croatia,89.0,6.0,Pass,Gianluigi Donnarumma,Italy,False,,False,,False
148587,3930178,2,89,15,00:44:15.207,Pass,Gianluigi Donnarumma,Italy,Italy,5.4,38.5,,0.776174,From Goal Kick,Alessandro Bastoni,8.411897,Ground Pass,,-0.3142319,13.4,35.9,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,1,2,2,0,0,Tactical Shift,,Croatia,89.0,10.0,Ball Receipt*,Alessandro Bastoni,Italy,True,114.6,False,False,False
148588,3930178,2,89,15,00:44:15.983,Ball Receipt*,Alessandro Bastoni,Italy,Italy,13.4,35.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Gianluigi Donnarumma,Italy,89.0,15.0,Pass,Alessandro Bastoni,Italy,True,106.6,False,False,False
148589,3930178,2,89,18,00:44:18.699,Pass,Alessandro Bastoni,Italy,Italy,17.2,33.1,,0.82574,From Goal Kick,Nicolò Fagioli,13.507405,Ground Pass,,0.76969266,26.9,42.5,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Alessandro Bastoni,Italy,89.0,15.0,Ball Receipt*,Nicolò Fagioli,Italy,True,102.8,False,False,False
148590,3930178,2,89,19,00:44:19.525,Ball Receipt*,Nicolò Fagioli,Italy,Italy,26.9,42.5,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,89.0,18.0,Carry,Nicolò Fagioli,Italy,True,93.1,False,False,False
148591,3930178,2,89,19,00:44:19.525,Carry,Nicolò Fagioli,Italy,Italy,26.9,42.5,True,2.620682,From Goal Kick,,,,,,,,,,,,False,26.7,59.8,17.301156030739676,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Nicolò Fagioli,Italy,89.0,19.0,Pressure,Lovro Majer,Croatia,False,93.1,False,False,False
148592,3930178,2,89,21,00:44:21.794,Pressure,Lovro Majer,Croatia,Italy,90.8,24.2,,0.19232,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,1,1,2,5,0,0,Carry,Nicolò Fagioli,Italy,89.0,19.0,Pass,Nicolò Fagioli,Italy,False,29.200000000000003,False,False,False
148593,3930178,2,89,22,00:44:22.145,Pass,Nicolò Fagioli,Italy,Italy,26.7,59.8,,0.824682,From Goal Kick,Giovanni Di Lorenzo,6.1392183,Ground Pass,,1.784165,25.4,65.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,-1,1,0,1,2,2,0,0,Pressure,Lovro Majer,Croatia,89.0,21.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,93.3,False,False,True
148594,3930178,2,89,22,00:44:22.970,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,25.4,65.8,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Nicolò Fagioli,Italy,89.0,22.0,Carry,Giovanni Di Lorenzo,Italy,True,94.6,False,False,False
148595,3930178,2,89,22,00:44:22.970,Carry,Giovanni Di Lorenzo,Italy,Italy,25.4,65.8,,0.040000003,From Goal Kick,,,,,,,,,,,,False,25.4,66.0,0.20000000000000284,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,89.0,22.0,Pass,Giovanni Di Lorenzo,Italy,True,94.6,False,False,False
148596,3930178,2,89,23,00:44:23.010,Pass,Giovanni Di Lorenzo,Italy,Italy,25.4,66.0,,1.707142,From Goal Kick,Gianluigi Donnarumma,20.369095,Ground Pass,,-2.335364,11.3,51.3,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Giovanni Di Lorenzo,Italy,89.0,22.0,Pressure,Lovro Majer,Croatia,False,94.6,False,False,False
148597,3930178,2,89,24,00:44:24.564,Pressure,Lovro Majer,Croatia,Italy,105.8,36.3,,0.18582,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 19, 'name': 'Center Attacking Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pass,Giovanni Di Lorenzo,Italy,89.0,23.0,Ball Receipt*,Gianluigi Donnarumma,Italy,False,14.200000000000003,False,True,False
148598,3930178,2,89,24,00:44:24.717,Ball Receipt*,Gianluigi Donnarumma,Italy,Italy,11.3,51.3,True,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,1,2,2,0,0,Pressure,Lovro Majer,Croatia,89.0,24.0,Carry,Gianluigi Donnarumma,Italy,True,108.7,False,False,True
148599,3930178,2,89,24,00:44:24.717,Carry,Gianluigi Donnarumma,Italy,Italy,11.3,51.3,True,0.104861,From Goal Kick,,,,,,,,,,,,False,11.4,47.1,4.201190307519997,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Gianluigi Donnarumma,Italy,89.0,24.0,Pass,Gianluigi Donnarumma,Italy,True,108.7,False,False,False
148600,3930178,2,89,24,00:44:24.822,Pass,Gianluigi Donnarumma,Italy,Italy,11.4,47.1,,2.317059,From Goal Kick,Mateo Retegui,48.31004,High Pass,Incomplete,0.09328357,59.5,51.6,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Gianluigi Donnarumma,Italy,89.0,24.0,Ball Receipt*,Mateo Retegui,Italy,True,108.6,False,False,False
148601,3930178,2,89,27,00:44:27.139,Ball Receipt*,Mateo Retegui,Italy,Italy,63.4,50.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 22, 'name': 'Right Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Gianluigi Donnarumma,Italy,89.0,24.0,Pass,Marcelo Brozović,Croatia,False,56.6,False,False,False
148602,3930178,2,89,27,00:44:27.139,Pass,Marcelo Brozović,Croatia,Italy,60.6,28.5,,1.195796,From Goal Kick,Luka Ivanušec,9.556673,High Pass,,0.23228899,69.9,30.7,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Mateo Retegui,Italy,89.0,27.0,Ball Receipt*,Luka Ivanušec,Croatia,True,59.4,False,False,False
148603,3930178,2,89,28,00:44:28.335,Ball Receipt*,Luka Ivanušec,Croatia,Italy,69.9,30.7,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Pass,Marcelo Brozović,Croatia,89.0,27.0,Pass,Luka Ivanušec,Croatia,True,50.099999999999994,False,False,False
148604,3930178,2,89,28,00:44:28.335,Pass,Luka Ivanušec,Croatia,Italy,69.9,30.7,,4.236937,From Goal Kick,,22.505554,High Pass,Incomplete,0.6212825,88.2,43.8,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,1,0,1,1,2,5,0,0,Ball Receipt*,Luka Ivanušec,Croatia,89.0,28.0,Pass,Alessandro Bastoni,Italy,False,50.099999999999994,False,False,False
148605,3930178,2,89,32,00:44:32.572,Pass,Alessandro Bastoni,Italy,Italy,31.9,36.3,,1.750098,From Goal Kick,Gianluigi Donnarumma,21.920994,Ground Pass,,-3.0364769,10.1,34.0,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Luka Ivanušec,Croatia,89.0,28.0,Ball Receipt*,Gianluigi Donnarumma,Italy,True,88.1,False,False,False
148606,3930178,2,89,34,00:44:34.322,Ball Receipt*,Gianluigi Donnarumma,Italy,Italy,10.1,34.0,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,89.0,32.0,Carry,Gianluigi Donnarumma,Italy,True,109.9,False,False,False
148607,3930178,2,89,34,00:44:34.322,Carry,Gianluigi Donnarumma,Italy,Italy,10.1,34.0,,0.070745,From Goal Kick,,,,,,,,,,,,False,11.3,32.1,2.2472205054244228,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Gianluigi Donnarumma,Italy,89.0,34.0,Pass,Gianluigi Donnarumma,Italy,True,109.9,False,False,False
148608,3930178,2,89,34,00:44:34.393,Pass,Gianluigi Donnarumma,Italy,Italy,11.3,32.1,,1.511578,From Goal Kick,Alessandro Bastoni,13.171181,Ground Pass,,-0.7316864,21.1,23.3,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Gianluigi Donnarumma,Italy,89.0,34.0,Ball Receipt*,Alessandro Bastoni,Italy,True,108.7,False,False,False
148609,3930178,2,89,35,00:44:35.904,Ball Receipt*,Alessandro Bastoni,Italy,Italy,21.1,23.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Gianluigi Donnarumma,Italy,89.0,34.0,Carry,Alessandro Bastoni,Italy,True,98.9,False,False,False
148610,3930178,2,89,35,00:44:35.904,Carry,Alessandro Bastoni,Italy,Italy,21.1,23.3,,3.611416,From Goal Kick,,,,,,,,,,,,False,32.4,19.7,11.859595271340416,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Alessandro Bastoni,Italy,89.0,35.0,Pass,Alessandro Bastoni,Italy,True,98.9,False,False,False
148611,3930178,2,89,39,00:44:39.516,Pass,Alessandro Bastoni,Italy,Italy,32.4,19.7,,1.422316,From Goal Kick,Gianluca Scamacca,21.400934,Ground Pass,,0.009345522,53.8,19.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,1,0,-1,1,0,1,2,2,1,0,Carry,Alessandro Bastoni,Italy,89.0,35.0,Ball Receipt*,Gianluca Scamacca,Italy,True,87.6,False,False,False
148612,3930178,2,89,40,00:44:40.938,Ball Receipt*,Gianluca Scamacca,Italy,Italy,53.8,19.9,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Alessandro Bastoni,Italy,89.0,39.0,Carry,Gianluca Scamacca,Italy,True,66.2,False,False,False
148613,3930178,2,89,40,00:44:40.938,Carry,Gianluca Scamacca,Italy,Italy,53.8,19.9,,1.48442,From Goal Kick,,,,,,,,,,,,False,46.9,26.5,9.54829827770373,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Gianluca Scamacca,Italy,89.0,40.0,Pass,Gianluca Scamacca,Italy,True,66.2,False,False,False
148614,3930178,2,89,42,00:44:42.422,Pass,Gianluca Scamacca,Italy,Italy,46.9,26.5,,1.853022,From Goal Kick,Giovanni Di Lorenzo,27.801619,Low Pass,,1.5600054,47.2,54.3,,,,,False,,,,,False,,"{'id': 24, 'name': 'Left Center Forward'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Gianluca Scamacca,Italy,89.0,40.0,Ball Receipt*,Giovanni Di Lorenzo,Italy,True,73.1,False,False,False
148615,3930178,2,89,44,00:44:44.275,Ball Receipt*,Giovanni Di Lorenzo,Italy,Italy,47.2,54.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Gianluca Scamacca,Italy,89.0,42.0,Carry,Giovanni Di Lorenzo,Italy,True,72.8,False,False,False
148616,3930178,2,89,44,00:44:44.275,Carry,Giovanni Di Lorenzo,Italy,Italy,47.2,54.3,,1.497708,From Goal Kick,,,,,,,,,,,,False,54.6,64.3,12.44025723206719,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Giovanni Di Lorenzo,Italy,89.0,44.0,Pass,Giovanni Di Lorenzo,Italy,True,72.8,False,False,False
148617,3930178,2,89,45,00:44:45.773,Pass,Giovanni Di Lorenzo,Italy,Italy,54.6,64.3,,0.877811,From Goal Kick,Nicolò Barella,9.1268835,Ground Pass,,-1.4940244,55.3,55.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Giovanni Di Lorenzo,Italy,89.0,44.0,Ball Receipt*,Nicolò Barella,Italy,True,65.4,False,False,False
148618,3930178,2,89,46,00:44:46.651,Ball Receipt*,Nicolò Barella,Italy,Italy,55.3,55.2,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Pass,Giovanni Di Lorenzo,Italy,89.0,45.0,Carry,Nicolò Barella,Italy,True,64.7,False,False,False
148619,3930178,2,89,46,00:44:46.651,Carry,Nicolò Barella,Italy,Italy,55.3,55.2,,2.721361,From Goal Kick,,,,,,,,,,,,False,56.0,53.2,2.11896201004171,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Ball Receipt*,Nicolò Barella,Italy,89.0,46.0,Pass,Nicolò Barella,Italy,True,64.7,False,False,False
148620,3930178,2,89,49,00:44:49.372,Pass,Nicolò Barella,Italy,Italy,56.0,53.2,,1.527836,From Goal Kick,Riccardo Calafiori,26.593233,Ground Pass,,-1.2966288,63.2,27.6,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,1,0,-1,1,0,1,2,2,1,0,Carry,Nicolò Barella,Italy,89.0,46.0,Ball Receipt*,Riccardo Calafiori,Italy,True,64.0,False,False,False
148621,3930178,2,89,50,00:44:50.900,Ball Receipt*,Riccardo Calafiori,Italy,Italy,63.2,27.6,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Nicolò Barella,Italy,89.0,49.0,Carry,Riccardo Calafiori,Italy,True,56.8,False,False,False
148622,3930178,2,89,50,00:44:50.900,Carry,Riccardo Calafiori,Italy,Italy,63.2,27.6,,3.108632,From Goal Kick,,,,,,,,,,,,False,78.1,24.3,15.261061562027713,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Ball Receipt*,Riccardo Calafiori,Italy,89.0,50.0,Pass,Riccardo Calafiori,Italy,True,56.8,False,False,False
148623,3930178,2,89,54,00:44:54.009,Pass,Riccardo Calafiori,Italy,Italy,78.1,24.3,,1.096309,From Goal Kick,Mattia Zaccagni,23.021729,Ground Pass,,-0.9707461,91.1,5.3,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,1,0,-1,1,0,1,2,2,0,0,Carry,Riccardo Calafiori,Italy,89.0,50.0,Ball Receipt*,Mattia Zaccagni,Italy,True,41.900000000000006,False,False,False
148624,3930178,2,89,55,00:44:55.105,Ball Receipt*,Mattia Zaccagni,Italy,Italy,91.1,5.3,,,From Goal Kick,,,,,,,,,,,,False,,,,,False,,"{'id': 8, 'name': 'Left Wing Back'}",,1,0,-1,1,0,1,2,2,0,0,Pass,Riccardo Calafiori,Italy,89.0,54.0,Carry,Mattia Zaccagni,Italy,True,28.900000000000006,False,False,False
