event_id,match_id,period,minute,second,timestamp,event_type,player_name,team_name,possession_team,location_x,location_y,under_pressure,duration,play_pattern,pass_recipient,pass_length,pass_height,pass_outcome,pass_angle,pass_end_x,pass_end_y,shot_outcome,shot_xg,shot_body_part,shot_technique,is_goal,carry_end_x,carry_end_y,carry_distance,dribble_outcome,dribble_nutmeg,substitution,position,foul_committed,Spain_score,Georgia_score,score_diff,team_tournament_wins,team_tournament_draws,team_tournament_losses,team_tournament_goals,team_tournament_conceded,player_tournament_goals,player_match_goals,previous_event_type,previous_player,previous_team,previous_minute,previous_second,next_event_type,next_player,next_team,possession_retained,distance_to_goal,is_key_pass,is_danger_zone,is_high_pressure
56578,3941018,1,1,2,00:01:02.264,Carry,Rodrigo Hernández Cascante,Spain,Spain,65.4,58.2,True,0.434393,Regular Play,,,,,,,,,,,,False,65.4,55.9,2.3000000000000043,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,1.0,2.0,Pass,Rodrigo Hernández Cascante,Spain,True,54.599999999999994,False,False,False
56579,3941018,1,1,2,00:01:02.698,Pass,Rodrigo Hernández Cascante,Spain,Spain,65.4,55.9,True,0.555709,Regular Play,Fabián Ruiz Peña,5.8821764,Ground Pass,,-0.61629695,70.2,52.5,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,1.0,2.0,Ball Receipt*,Fabián Ruiz Peña,Spain,True,54.599999999999994,False,False,False
56580,3941018,1,1,3,00:01:03.254,Ball Receipt*,Fabián Ruiz Peña,Spain,Spain,70.2,52.5,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,3,0,0,5,0,1,0,Pass,Rodrigo Hernández Cascante,Spain,1.0,2.0,Pass,Fabián Ruiz Peña,Spain,True,49.8,False,False,False
56581,3941018,1,1,3,00:01:03.254,Pass,Fabián Ruiz Peña,Spain,Spain,70.2,52.5,,0.620033,Regular Play,Rodrigo Hernández Cascante,8.458132,Ground Pass,,2.714965,62.5,56.0,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,3,0,0,5,0,1,0,Ball Receipt*,Fabián Ruiz Peña,Spain,1.0,3.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,49.8,False,False,False
56582,3941018,1,1,3,00:01:03.874,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,62.5,56.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Pass,Fabián Ruiz Peña,Spain,1.0,3.0,Carry,Rodrigo Hernández Cascante,Spain,True,57.5,False,False,False
56583,3941018,1,1,3,00:01:03.874,Carry,Rodrigo Hernández Cascante,Spain,Spain,62.5,56.0,,1.005393,Regular Play,,,,,,,,,,,,False,56.8,54.8,5.824946351684282,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,1.0,3.0,Pass,Rodrigo Hernández Cascante,Spain,True,57.5,False,False,False
56584,3941018,1,1,4,00:01:04.879,Pass,Rodrigo Hernández Cascante,Spain,Spain,56.8,54.8,,1.00043,Regular Play,Aymeric Laporte,12.720063,Ground Pass,,-1.857735,53.2,42.6,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,1.0,3.0,Ball Receipt*,Aymeric Laporte,Spain,True,63.2,False,False,False
56585,3941018,1,1,5,00:01:05.880,Ball Receipt*,Aymeric Laporte,Spain,Spain,53.2,42.6,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,1.0,4.0,Carry,Aymeric Laporte,Spain,True,66.8,False,False,False
56586,3941018,1,1,5,00:01:05.880,Carry,Aymeric Laporte,Spain,Spain,53.2,42.6,,0.04,Regular Play,,,,,,,,,,,,False,53.1,42.6,0.10000000000000142,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,1.0,5.0,Pass,Aymeric Laporte,Spain,True,66.8,False,False,False
56587,3941018,1,1,5,00:01:05.920,Pass,Aymeric Laporte,Spain,Spain,53.1,42.6,,2.409138,Regular Play,Daniel Carvajal Ramos,26.161995,Ground Pass,,1.5019399,54.9,68.7,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Aymeric Laporte,Spain,1.0,5.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,66.9,False,False,False
56588,3941018,1,1,8,00:01:08.329,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,54.9,68.7,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Pass,Aymeric Laporte,Spain,1.0,5.0,Carry,Daniel Carvajal Ramos,Spain,True,65.1,False,False,False
56589,3941018,1,1,8,00:01:08.329,Carry,Daniel Carvajal Ramos,Spain,Spain,54.9,68.7,,1.545974,Regular Play,,,,,,,,,,,,False,63.7,68.8,8.800568163476724,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,1.0,8.0,Pass,Daniel Carvajal Ramos,Spain,True,65.1,False,False,False
56590,3941018,1,1,9,00:01:09.875,Pass,Daniel Carvajal Ramos,Spain,Spain,63.7,68.8,,1.105346,Regular Play,Rodrigo Hernández Cascante,5.8309517,Ground Pass,,-1.4677147,64.3,63.0,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Carry,Daniel Carvajal Ramos,Spain,1.0,8.0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,True,56.3,False,False,False
56591,3941018,1,1,10,00:01:10.980,Ball Receipt*,Rodrigo Hernández Cascante,Spain,Spain,64.3,63.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Pass,Daniel Carvajal Ramos,Spain,1.0,9.0,Carry,Rodrigo Hernández Cascante,Spain,True,55.7,False,False,False
56592,3941018,1,1,10,00:01:10.980,Carry,Rodrigo Hernández Cascante,Spain,Spain,64.3,63.0,,1.024099,Regular Play,,,,,,,,,,,,False,64.3,63.0,0.0,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Rodrigo Hernández Cascante,Spain,1.0,10.0,Pass,Rodrigo Hernández Cascante,Spain,True,55.7,False,False,False
56593,3941018,1,1,12,00:01:12.004,Pass,Rodrigo Hernández Cascante,Spain,Spain,64.3,63.0,,2.07335,Regular Play,Aymeric Laporte,29.433485,Ground Pass,,-1.696837,60.6,33.8,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,3,0,0,5,0,0,0,Carry,Rodrigo Hernández Cascante,Spain,1.0,10.0,Ball Receipt*,Aymeric Laporte,Spain,True,55.7,False,False,False
56594,3941018,1,1,14,00:01:14.078,Ball Receipt*,Aymeric Laporte,Spain,Spain,60.6,33.8,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Rodrigo Hernández Cascante,Spain,1.0,12.0,Carry,Aymeric Laporte,Spain,True,59.4,False,False,False
56595,3941018,1,1,14,00:01:14.078,Carry,Aymeric Laporte,Spain,Spain,60.6,33.8,,1.665973,Regular Play,,,,,,,,,,,,False,67.6,26.1,10.406248123122946,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,1.0,14.0,Pass,Aymeric Laporte,Spain,True,59.4,False,False,False
56596,3941018,1,1,15,00:01:15.744,Pass,Aymeric Laporte,Spain,Spain,67.6,26.1,,1.268647,Regular Play,Marc Cucurella Saseta,17.679932,Ground Pass,,-0.8013968,79.9,13.4,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Aymeric Laporte,Spain,1.0,14.0,Ball Receipt*,Marc Cucurella Saseta,Spain,True,52.400000000000006,False,False,False
56597,3941018,1,1,17,00:01:17.012,Ball Receipt*,Marc Cucurella Saseta,Spain,Spain,79.9,13.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Aymeric Laporte,Spain,1.0,15.0,Carry,Marc Cucurella Saseta,Spain,True,40.099999999999994,False,False,False
56598,3941018,1,1,17,00:01:17.012,Carry,Marc Cucurella Saseta,Spain,Spain,79.9,13.4,,1.091231,Regular Play,,,,,,,,,,,,False,74.8,12.0,5.288667128870949,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Marc Cucurella Saseta,Spain,1.0,17.0,Pass,Marc Cucurella Saseta,Spain,True,40.099999999999994,False,False,False
56599,3941018,1,1,18,00:01:18.104,Pass,Marc Cucurella Saseta,Spain,Spain,74.8,12.0,,1.052866,Regular Play,Nicholas Williams Arthuer,17.753872,Ground Pass,,-0.39305803,91.2,5.2,,,,,False,,,,,False,,"{'id': 6, 'name': 'Left Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Marc Cucurella Saseta,Spain,1.0,17.0,Pressure,Otar Kakabadze,Georgia,False,45.2,False,False,False
56600,3941018,1,1,19,00:01:19.003,Pressure,Otar Kakabadze,Georgia,Spain,25.0,71.5,,1.184088,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,1,1,4,4,0,0,Pass,Marc Cucurella Saseta,Spain,1.0,18.0,Ball Receipt*,Nicholas Williams Arthuer,Spain,False,95.0,False,False,False
56601,3941018,1,1,19,00:01:19.156,Ball Receipt*,Nicholas Williams Arthuer,Spain,Spain,91.2,5.2,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,0,5,0,0,0,Pressure,Otar Kakabadze,Georgia,1.0,19.0,Carry,Nicholas Williams Arthuer,Spain,True,28.799999999999997,False,False,True
56602,3941018,1,1,19,00:01:19.156,Carry,Nicholas Williams Arthuer,Spain,Spain,91.2,5.2,True,1.161367,Regular Play,,,,,,,,,,,,False,87.6,4.3,3.710795063055903,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Nicholas Williams Arthuer,Spain,1.0,19.0,Dribbled Past,Otar Kakabadze,Georgia,False,28.799999999999997,False,False,False
56603,3941018,1,1,20,00:01:20.318,Dribbled Past,Otar Kakabadze,Georgia,Spain,32.5,75.8,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 7, 'name': 'Right Wing Back'}",,0,0,0,1,1,1,4,4,0,0,Carry,Nicholas Williams Arthuer,Spain,1.0,19.0,Dribble,Nicholas Williams Arthuer,Spain,False,87.5,False,False,False
56604,3941018,1,1,20,00:01:20.318,Dribble,Nicholas Williams Arthuer,Spain,Spain,87.6,4.3,True,0.0,Regular Play,,,,,,,,,,,,False,,,,Complete,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,0,5,0,0,0,Dribbled Past,Otar Kakabadze,Georgia,1.0,20.0,Carry,Nicholas Williams Arthuer,Spain,True,32.400000000000006,False,False,False
56605,3941018,1,1,20,00:01:20.318,Carry,Nicholas Williams Arthuer,Spain,Spain,87.6,4.3,True,1.152392,Regular Play,,,,,,,,,,,,False,81.8,5.2,5.869412236331673,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,0,5,0,0,0,Dribble,Nicholas Williams Arthuer,Spain,1.0,20.0,Pass,Nicholas Williams Arthuer,Spain,True,32.400000000000006,False,False,False
56606,3941018,1,1,21,00:01:21.470,Pass,Nicholas Williams Arthuer,Spain,Spain,81.8,5.2,,1.369136,Regular Play,Aymeric Laporte,23.286263,Ground Pass,,2.758694,60.2,13.9,,,,,False,,,,,False,,"{'id': 21, 'name': 'Left Wing'}",,0,0,0,3,0,0,5,0,0,0,Carry,Nicholas Williams Arthuer,Spain,1.0,20.0,Ball Receipt*,Aymeric Laporte,Spain,True,38.2,False,False,False
56607,3941018,1,1,22,00:01:22.839,Ball Receipt*,Aymeric Laporte,Spain,Spain,60.2,13.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Nicholas Williams Arthuer,Spain,1.0,21.0,Carry,Aymeric Laporte,Spain,True,59.8,False,False,False
56608,3941018,1,1,22,00:01:22.839,Carry,Aymeric Laporte,Spain,Spain,60.2,13.9,,1.028457,Regular Play,,,,,,,,,,,,False,63.6,15.7,3.8470768123342673,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,1.0,22.0,Pass,Aymeric Laporte,Spain,True,59.8,False,False,False
56609,3941018,1,1,23,00:01:23.868,Pass,Aymeric Laporte,Spain,Spain,63.6,15.7,,1.990053,Regular Play,Robin Aime Robert Le Normand,31.507776,Ground Pass,,1.5485778,64.3,47.2,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Aymeric Laporte,Spain,1.0,22.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,56.4,False,False,False
56610,3941018,1,1,25,00:01:25.858,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,64.3,47.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Aymeric Laporte,Spain,1.0,23.0,Carry,Robin Aime Robert Le Normand,Spain,True,55.7,False,False,False
56611,3941018,1,1,25,00:01:25.858,Carry,Robin Aime Robert Le Normand,Spain,Spain,64.3,47.2,,0.734314,Regular Play,,,,,,,,,,,,False,65.4,52.5,5.4129474410897425,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,1.0,25.0,Pass,Robin Aime Robert Le Normand,Spain,True,55.7,False,False,False
56612,3941018,1,1,26,00:01:26.592,Pass,Robin Aime Robert Le Normand,Spain,Spain,65.4,52.5,,1.528587,Regular Play,Daniel Carvajal Ramos,26.747896,Ground Pass,,1.0887561,77.8,76.2,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,1.0,25.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,54.599999999999994,False,False,False
56613,3941018,1,1,28,00:01:28.121,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,77.8,76.2,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Pass,Robin Aime Robert Le Normand,Spain,1.0,26.0,Carry,Daniel Carvajal Ramos,Spain,True,42.2,False,False,False
56614,3941018,1,1,28,00:01:28.121,Carry,Daniel Carvajal Ramos,Spain,Spain,77.8,76.2,,1.956109,Regular Play,,,,,,,,,,,,False,83.6,73.0,6.624198064671676,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,1.0,28.0,Pass,Daniel Carvajal Ramos,Spain,True,42.2,False,False,False
56615,3941018,1,1,30,00:01:30.077,Pass,Daniel Carvajal Ramos,Spain,Spain,83.6,73.0,,1.379984,Regular Play,Lamine Yamal Nasraoui Ebana,4.049691,Ground Pass,,0.9964915,85.8,76.4,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Carry,Daniel Carvajal Ramos,Spain,1.0,28.0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,True,36.400000000000006,False,False,False
56616,3941018,1,1,31,00:01:31.457,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,Spain,85.8,76.4,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,0,0,5,0,0,0,Pass,Daniel Carvajal Ramos,Spain,1.0,30.0,Carry,Lamine Yamal Nasraoui Ebana,Spain,True,34.2,False,False,False
56617,3941018,1,1,31,00:01:31.457,Carry,Lamine Yamal Nasraoui Ebana,Spain,Spain,85.8,76.4,,1.902039,Regular Play,,,,,,,,,,,,False,85.8,76.4,0.0,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Lamine Yamal Nasraoui Ebana,Spain,1.0,31.0,Pass,Lamine Yamal Nasraoui Ebana,Spain,True,34.2,False,False,False
56618,3941018,1,1,33,00:01:33.359,Pass,Lamine Yamal Nasraoui Ebana,Spain,Spain,85.8,76.4,,2.017294,Regular Play,Robin Aime Robert Le Normand,22.292824,Ground Pass,,-2.314948,70.7,60.0,,,,,False,,,,,False,,"{'id': 17, 'name': 'Right Wing'}",,0,0,0,3,0,0,5,0,0,0,Carry,Lamine Yamal Nasraoui Ebana,Spain,1.0,31.0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,True,34.2,False,False,False
56619,3941018,1,1,35,00:01:35.376,Ball Receipt*,Robin Aime Robert Le Normand,Spain,Spain,70.7,60.0,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Lamine Yamal Nasraoui Ebana,Spain,1.0,33.0,Carry,Robin Aime Robert Le Normand,Spain,True,49.3,False,False,False
56620,3941018,1,1,35,00:01:35.376,Carry,Robin Aime Robert Le Normand,Spain,Spain,70.7,60.0,,0.94684,Regular Play,,,,,,,,,,,,False,70.7,53.7,6.299999999999997,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Robin Aime Robert Le Normand,Spain,1.0,35.0,Pass,Robin Aime Robert Le Normand,Spain,True,49.3,False,False,False
56621,3941018,1,1,36,00:01:36.323,Pass,Robin Aime Robert Le Normand,Spain,Spain,70.7,53.7,,1.530056,Regular Play,Aymeric Laporte,26.907248,Ground Pass,,-1.4814824,73.1,26.9,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Robin Aime Robert Le Normand,Spain,1.0,35.0,Ball Receipt*,Aymeric Laporte,Spain,True,49.3,False,False,False
56622,3941018,1,1,37,00:01:37.853,Ball Receipt*,Aymeric Laporte,Spain,Spain,73.1,26.9,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Pass,Robin Aime Robert Le Normand,Spain,1.0,36.0,Carry,Aymeric Laporte,Spain,True,46.900000000000006,False,False,False
56623,3941018,1,1,37,00:01:37.853,Carry,Aymeric Laporte,Spain,Spain,73.1,26.9,,2.54866,Regular Play,,,,,,,,,,,,False,84.3,31.5,12.107848694132253,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Aymeric Laporte,Spain,1.0,37.0,Pass,Aymeric Laporte,Spain,True,46.900000000000006,False,False,False
56624,3941018,1,1,40,00:01:40.402,Pass,Aymeric Laporte,Spain,Spain,84.3,31.5,,2.627751,Regular Play,Daniel Carvajal Ramos,43.780933,High Pass,,1.3380054,94.4,74.1,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,3,0,0,5,0,0,0,Carry,Aymeric Laporte,Spain,1.0,37.0,Ball Receipt*,Daniel Carvajal Ramos,Spain,True,35.7,False,False,False
56625,3941018,1,1,43,00:01:43.029,Ball Receipt*,Daniel Carvajal Ramos,Spain,Spain,94.4,74.1,,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Pass,Aymeric Laporte,Spain,1.0,40.0,Carry,Daniel Carvajal Ramos,Spain,True,25.599999999999994,False,False,False
56626,3941018,1,1,43,00:01:43.029,Carry,Daniel Carvajal Ramos,Spain,Spain,94.4,74.1,,1.563259,Regular Play,,,,,,,,,,,,False,96.3,72.4,2.5495097567963785,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Ball Receipt*,Daniel Carvajal Ramos,Spain,1.0,43.0,Pass,Daniel Carvajal Ramos,Spain,True,25.599999999999994,False,False,False
56627,3941018,1,1,44,00:01:44.593,Pass,Daniel Carvajal Ramos,Spain,Spain,96.3,72.4,,0.769354,Regular Play,Pedro González López,16.697306,Ground Pass,,-1.2414702,101.7,56.6,,,,,False,,,,,False,,"{'id': 2, 'name': 'Right Back'}",,0,0,0,3,0,0,5,0,1,0,Carry,Daniel Carvajal Ramos,Spain,1.0,43.0,Pressure,Lasha Dvali,Georgia,False,23.700000000000003,False,True,False
56628,3941018,1,1,45,00:01:45.135,Pressure,Lasha Dvali,Georgia,Spain,12.7,25.3,,0.31985,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,4,4,0,0,Pass,Daniel Carvajal Ramos,Spain,1.0,44.0,Ball Receipt*,Pedro González López,Spain,False,107.3,False,False,False
56629,3941018,1,1,45,00:01:45.362,Ball Receipt*,Pedro González López,Spain,Spain,101.7,56.6,True,,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,3,0,0,5,0,0,0,Pressure,Lasha Dvali,Georgia,1.0,45.0,Carry,Pedro González López,Spain,True,18.299999999999997,False,True,True
56630,3941018,1,1,45,00:01:45.362,Carry,Pedro González López,Spain,Spain,101.7,56.6,True,0.206992,Regular Play,,,,,,,,,,,,False,103.2,54.6,2.5,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,3,0,0,5,0,0,0,Ball Receipt*,Pedro González López,Spain,1.0,45.0,Dispossessed,Pedro González López,Spain,True,18.299999999999997,False,True,False
56631,3941018,1,1,45,00:01:45.569,Dispossessed,Pedro González López,Spain,Spain,103.2,54.6,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 13, 'name': 'Right Center Midfield'}",,0,0,0,3,0,0,5,0,0,0,Carry,Pedro González López,Spain,1.0,45.0,Duel,Lasha Dvali,Georgia,False,16.799999999999997,False,True,False
56632,3941018,1,1,45,00:01:45.569,Duel,Lasha Dvali,Georgia,Spain,16.9,25.5,True,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 5, 'name': 'Left Center Back'}",,0,0,0,1,1,1,4,4,0,0,Dispossessed,Pedro González López,Spain,1.0,45.0,Ball Recovery,Fabián Ruiz Peña,Spain,False,103.1,False,False,False
56633,3941018,1,1,47,00:01:47.168,Ball Recovery,Fabián Ruiz Peña,Spain,Spain,100.3,40.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,3,0,0,5,0,1,0,Duel,Lasha Dvali,Georgia,1.0,45.0,Carry,Fabián Ruiz Peña,Spain,True,19.700000000000003,False,True,False
56634,3941018,1,1,47,00:01:47.168,Carry,Fabián Ruiz Peña,Spain,Spain,100.3,40.6,True,2.404184,Regular Play,,,,,,,,,,,,False,95.1,40.3,5.20864665724217,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,3,0,0,5,0,1,0,Ball Recovery,Fabián Ruiz Peña,Spain,1.0,47.0,Pressure,Otar Kiteishvili,Georgia,False,19.700000000000003,False,True,False
56635,3941018,1,1,49,00:01:49.043,Pressure,Otar Kiteishvili,Georgia,Spain,21.3,37.5,,0.685432,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 10, 'name': 'Center Defensive Midfield'}",,0,0,0,1,1,1,4,4,0,0,Carry,Fabián Ruiz Peña,Spain,1.0,47.0,Shot,Fabián Ruiz Peña,Spain,False,98.7,False,False,False
56636,3941018,1,1,49,00:01:49.572,Shot,Fabián Ruiz Peña,Spain,Spain,95.1,40.3,True,0.275779,Regular Play,,,,,,,,Blocked,0.03403919,Left Foot,Normal,False,,,,,False,,"{'id': 15, 'name': 'Left Center Midfield'}",,0,0,0,3,0,0,5,0,1,0,Pressure,Otar Kiteishvili,Georgia,1.0,49.0,Block,Giorgi Gvelesiani,Georgia,False,24.900000000000006,False,True,True
56637,3941018,1,1,49,00:01:49.848,Block,Giorgi Gvelesiani,Georgia,Spain,19.3,40.6,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 3, 'name': 'Right Center Back'}",,0,0,0,1,1,1,4,4,0,0,Shot,Fabián Ruiz Peña,Spain,1.0,49.0,Goal Keeper,Giorgi Mamardashvili,Georgia,True,100.7,False,False,False
56638,3941018,1,1,49,00:01:49.968,Goal Keeper,Giorgi Mamardashvili,Georgia,Spain,2.3,40.0,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 1, 'name': 'Goalkeeper'}",,0,0,0,1,1,1,4,4,0,0,Block,Giorgi Gvelesiani,Georgia,1.0,49.0,Ball Recovery,Guram Kashia,Georgia,True,117.7,False,False,False
56639,3941018,1,1,50,00:01:50.449,Ball Recovery,Guram Kashia,Georgia,Spain,14.9,39.4,,0.0,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,1,1,4,4,0,0,Goal Keeper,Giorgi Mamardashvili,Georgia,1.0,49.0,Carry,Guram Kashia,Georgia,True,105.1,False,False,False
56640,3941018,1,1,50,00:01:50.449,Carry,Guram Kashia,Georgia,Spain,14.9,39.4,True,1.400803,Regular Play,,,,,,,,,,,,False,13.8,41.2,2.109502310972902,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,1,1,4,4,0,0,Ball Recovery,Guram Kashia,Georgia,1.0,50.0,Pressure,Álvaro Borja Morata Martín,Spain,False,105.1,False,False,False
56641,3941018,1,1,51,00:01:51.486,Pressure,Álvaro Borja Morata Martín,Spain,Spain,107.6,38.9,,0.438504,Regular Play,,,,,,,,,,,,False,,,,,False,,"{'id': 23, 'name': 'Center Forward'}",,0,0,0,3,0,0,5,0,1,0,Carry,Guram Kashia,Georgia,1.0,50.0,Pass,Guram Kashia,Georgia,False,12.400000000000006,False,True,False
56642,3941018,1,1,51,00:01:51.850,Pass,Guram Kashia,Georgia,Spain,13.8,41.2,True,5.535457,Regular Play,,55.900356,Low Pass,Incomplete,0.64707893,58.4,74.9,,,,,False,,,,,False,,"{'id': 4, 'name': 'Center Back'}",,0,0,0,1,1,1,4,4,0,0,Pressure,Álvaro Borja Morata Martín,Spain,1.0,51.0,Ball Recovery,Aymeric Laporte,Spain,False,106.2,False,False,True
